WMSize,DurLevel,TPresent,NT,gap,NSub,curDur,repDur,presentColorDeg,respColorDeg,WMRP,WMTestTime,repWaitTime
1,1,1,198,2,14,0.5,0.9340475,4.71238898,4.71238898,1,0.9213695,0.4525477
5,3,1,199,2,14,1.1,1.4300507,1.989675347,1.989675347,2,0.6849301,0.393405
3,4,2,200,2,14,1.4,1.1418972,1.8675023,6.283185307,2,0.7401193,0.5223088
1,1,2,201,2,14,0.5,0.9019032,4.345869837,3.735004599,2,1.2215098,0.347064
1,4,2,202,2,14,1.4,1.4059794,4.590215933,5.235987756,2,0.5528865,0.421711
5,1,1,203,2,14,0.5,0.4621258,6.038839212,6.038839212,2,0.5947492,0.3593117
3,1,1,204,2,14,0.5,1.0219344,4.747295565,4.747295565,2,0.7476135,1.1916485
5,2,1,205,2,14,0.8,0.0286985,4.310963252,4.310963252,2,0.6325965,0.0157292
1,5,1,206,2,14,1.7,0.8379767,5.916666164,5.916666164,1,0.5635693,0.2841081
1,3,2,207,2,14,1.1,0.9340981,5.462880559,2.792526803,2,0.9990223,0.2498289
5,3,2,208,2,14,1.1,1.0779514,4.36332313,4.991641661,2,0.8644854,0.9075988
5,5,2,209,2,14,1.7,1.1657366,4.450589593,2.984513021,2,0.8977713,0.3628734
1,4,1,210,2,14,1.4,1.6140287,4.08407045,4.08407045,1,0.4209676,0.3345932
1,2,2,211,2,14,0.8,0.046057,4.50294947,4.22369679,2,0.6583236,0.2500207
3,1,2,212,2,14,0.5,0.5339122,4.817108736,0.855211333,2,0.7986917,0.3247204
5,5,1,213,2,14,1.7,1.1498291,4.57276264,4.57276264,2,0.7226174,0.3795616
5,4,1,214,2,14,1.4,1.0460409,0.575958653,0.575958653,1,0.6664413,0.3588193
3,2,1,215,2,14,0.8,0.8058992,2.827433388,2.827433388,1,0.9334165,0.3765403
5,3,2,216,2,14,1.1,0.558039,6.213372137,5.096361416,2,0.5519713,0.2768397
3,4,1,217,2,14,1.4,1.0540821,4.852015321,4.852015321,1,0.7287255,0.2985547
3,2,2,218,2,14,0.8,0.8539682,4.817108736,5.689773362,2,1.2984329,0.3004504
3,5,1,219,2,14,1.7,1.1179218,1.221730476,1.221730476,1,0.601949,0.4273567
5,2,1,220,2,14,0.8,0.5019075,0.907571211,0.907571211,2,0.683712,0.2918333
5,2,2,221,2,14,0.8,0.701942,5.550147021,2.967059728,2,1.1581394,0.8810683
3,5,2,222,2,14,1.7,0.9660303,5.846852994,3.979350695,2,0.6112454,0.3805635
5,5,2,223,2,14,1.7,1.4379593,2.321287905,4.921828491,2,1.5649874,0.3356156
1,5,1,224,2,14,1.7,1.1739088,0.401425728,0.401425728,1,0.4617648,0.2752861
5,4,2,225,2,14,1.4,1.4138744,2.949606436,1.256637061,2,0.9799953,0.5002156
1,4,1,226,2,14,1.4,1.550143,3.857177647,3.857177647,1,1.0014327,0.4696399
3,4,2,227,2,14,1.4,0.8060112,2.879793266,5.218534463,2,0.5468882,0.4819947
3,1,1,228,2,14,0.5,0.5019377,5.445427266,5.445427266,2,0.7430276,0.27438
1,5,2,229,2,14,1.7,1.0778521,5.026548246,3.246312409,2,0.9114983,0.4062118
1,4,2,230,2,14,1.4,1.1739932,2.862339973,5.096361416,2,0.4932882,0.2997888
1,1,1,231,2,14,0.5,1.0619829,5.410520681,5.410520681,1,0.6600705,0.3021171
5,1,1,232,2,14,0.5,1.0619874,2.513274123,2.513274123,1,1.2541606,0.8543112
1,1,2,233,2,14,0.5,1.3020304,5.986479334,1.500983157,2,0.9220837,0.3769398
1,3,1,234,2,14,1.1,1.1339603,4.310963252,4.310963252,2,0.6693054,0.4899146
5,1,2,235,2,14,0.5,1.110058,5.375614096,5.131268001,2,0.7184877,0.6231517
1,2,1,236,2,14,0.8,1.1019406,4.834562028,4.834562028,1,0.5172733,0.1379756
1,3,2,237,2,14,1.1,0.8219772,4.258603375,2.635447171,2,0.4999513,0.3173803
3,3,1,238,2,14,1.1,0.6140723,0.13962634,0.13962634,1,0.5712812,0.3326817
3,3,2,239,2,14,1.1,0.9260236,0.174532925,6.195918845,1,0.7376187,0.3691449
5,3,1,240,2,14,1.1,0.7740973,1.448623279,1.448623279,2,1.5587403,0.392862
1,3,1,241,2,14,1.1,0.9258364,0.890117919,0.890117919,1,1.1276005,0.3087694
5,3,1,242,2,14,1.1,0.6380173,2.548180708,2.548180708,2,0.6472338,0.4793405
3,2,2,243,2,14,0.8,0.6620501,5.585053606,2.042035225,2,0.7294861,0.3497934
1,5,1,244,2,14,1.7,1.2941589,1.93731547,1.93731547,1,0.4262368,0.3932072
3,5,1,245,2,14,1.7,1.0459825,1.500983157,1.500983157,2,0.8131732,0.2858129
3,5,2,246,2,14,1.7,1.110108,6.283185307,5.864306287,2,1.0110133,0.3615505
1,5,2,247,2,14,1.7,1.702018,1.431169987,5.951572749,2,0.6683604,0.2875312
1,1,2,248,2,14,0.5,0.5338612,3.665191429,5.427973974,2,0.4376188,0.3904387
3,1,2,249,2,14,0.5,0.366025,4.660029103,1.815142422,2,0.8093481,0.3208353
3,2,1,250,2,14,0.8,0.6140108,1.640609497,1.640609497,1,0.3785063,0.2737779
5,5,1,251,2,14,1.7,0.8459092,5.113814708,5.113814708,2,0.5661049,0.3200761
1,3,2,252,2,14,1.1,0.9659806,4.36332313,2.565634,2,0.5880446,0.1401726
1,2,2,253,2,14,0.8,0.5900206,1.099557429,4.01425728,2,0.5180596,0.3013668
3,3,1,254,2,14,1.1,1.0858812,2.530727415,2.530727415,2,0.7344543,0.2140181
3,3,2,255,2,14,1.1,0.1480269,1.169370599,2.740166926,2,0.6354822,0.0157357
5,2,2,256,2,14,0.8,0.6493476,0.680678408,0.087266463,1,0.5644241,0.0153987
5,5,2,257,2,14,1.7,1.1099931,5.026548246,1.884955592,2,0.851029,0.3864008
1,2,1,258,2,14,0.8,1.1018089,0.959931089,0.959931089,1,1.1668637,0.2817946
5,3,2,259,2,14,1.1,0.6939426,2.094395102,5.235987756,2,0.6485976,0.5250059
1,4,1,260,2,14,1.4,0.950006,5.305800926,5.305800926,1,0.8478235,0.3431599
5,1,2,261,2,14,0.5,0.685994,0.436332313,1.117010721,2,0.8625229,0.7223847
5,2,1,262,2,14,0.8,0.6459617,1.169370599,1.169370599,2,0.8676461,0.4928862
1,1,1,263,2,14,0.5,0.6779163,0.157079633,0.157079633,1,0.5384719,0.3097158
1,4,2,264,2,14,1.4,1.0139246,5.009094953,5.253441049,1,0.9252121,0.3091996
3,1,1,265,2,14,0.5,0.6464359,3.403392041,3.403392041,1,0.7188754,0.4128206
3,4,1,266,2,14,1.4,0.7497225,4.537856055,4.537856055,2,0.5659699,0.0830407
5,1,1,267,2,14,0.5,0.7418823,0.087266463,0.087266463,2,0.687149,0.2839689
5,4,2,268,2,14,1.4,0.9067421,0.06981317,5.829399702,2,0.9160763,0.0158177
3,4,2,269,2,14,1.4,0.9739684,4.345869837,5.969026042,2,0.7553171,0.4562233
5,4,1,270,2,14,1.4,0.1006283,0.06981317,0.06981317,2,1.7658168,0.0154548
3,2,2,271,1,14,0.8,0.589901,4.886921906,5.654866776,2,0.5565791,0.5334291
5,5,1,272,1,14,1.7,0.6299781,4.764748858,4.764748858,2,0.5688697,0.3229004
1,1,1,273,1,14,0.5,0.3980489,3.351032164,3.351032164,1,0.4456408,0.3957203
3,1,1,274,1,14,0.5,0.7421366,1.535889742,1.535889742,2,1.196355,0.656095
5,2,1,275,1,14,0.8,0.6141032,3.822271062,3.822271062,2,0.570238,0.5654253
5,5,2,276,1,14,1.7,0.4861062,5.166174586,6.248278722,2,1.0770175,1.7041419
5,3,2,277,1,14,1.1,0.7737813,2.234021443,1.134464014,2,1.0261222,0.646797
3,4,2,278,1,14,1.4,0.8700191,3.543018382,4.677482395,2,0.5723853,0.3697658
1,2,1,279,1,14,0.8,0.7579321,6.283185307,6.283185307,1,0.3770731,0.4620553
1,1,2,280,1,14,0.5,0.7737419,3.94444411,4.555309348,2,0.5379496,0.4468652
3,5,2,281,1,14,1.7,0.8380228,5.829399702,4.29350996,2,0.6092741,0.4653796
5,1,1,282,1,14,0.5,0.7502328,4.590215933,4.590215933,1,0.8324047,0.8775649
5,4,2,283,1,14,1.4,0.9898499,3.94444411,0.715584993,2,0.8540215,0.3599604
3,5,1,284,1,14,1.7,1.0379889,4.29350996,4.29350996,1,0.5717915,0.3928556
5,3,1,285,1,14,1.1,0.9978465,3.141592654,3.141592654,2,0.8928981,0.4257971
1,5,1,286,1,14,1.7,1.3019895,5.707226654,5.707226654,1,0.5211019,0.3180002
5,2,2,287,1,14,0.8,0.6779852,1.919862177,5.288347634,2,0.9492174,0.4211589
3,3,1,288,1,14,1.1,0.7179645,2.897246558,2.897246558,2,0.702199,0.5322588
1,2,2,289,1,14,0.8,0.9179657,1.047197551,3.769911184,2,0.668302,0.3468273
3,3,2,290,1,14,1.1,0.9818356,6.056292504,5.707226654,1,2.0128102,0.3582801
1,3,1,291,1,14,1.1,0.9192987,2.199114858,2.199114858,1,0.3915878,0.016009
3,2,1,292,1,14,0.8,1.1899689,1.186823891,1.186823891,2,0.7939543,0.1959031
1,3,2,293,1,14,1.1,1.0539605,0.802851456,6.195918845,1,0.5256782,0.2789526
1,4,1,294,1,14,1.4,1.0076718,4.834562028,4.834562028,1,0.3644037,0.0160409
1,5,2,295,1,14,1.7,1.4298256,4.08407045,5.096361416,2,0.453987,0.3861567
5,1,2,296,1,14,0.5,0.7979484,1.361356817,0.890117919,2,0.6921181,0.4166551
1,4,2,297,1,14,1.4,0.9500062,5.602506899,5.044001538,1,0.3357754,0.1931204
3,4,1,298,1,14,1.4,0.7977525,0.523598776,0.523598776,1,0.7810829,0.2592583
5,4,1,299,1,14,1.4,1.0698067,4.380776423,4.380776423,1,3.9167807,2.0784831
3,1,2,300,1,14,0.5,0.5659474,2.792526803,2.251474735,2,1.1845243,2.4532416
3,2,2,301,2,14,0.8,0.6699703,5.550147021,5.270894341,2,0.8548798,0.5389286
1,4,1,302,2,14,1.4,0.8459649,1.361356817,1.361356817,1,0.3305261,0.3415213
1,3,1,303,2,14,1.1,0.526018,5.218534463,5.218534463,1,0.4864644,0.2740895
1,5,1,304,2,14,1.7,1.3580804,3.159045946,3.159045946,1,0.3933953,0.3118043
1,1,2,305,2,14,0.5,0.6060127,2.408554368,3.665191429,2,0.5010697,0.5343698
3,2,1,306,2,14,0.8,0.4219646,1.884955592,1.884955592,1,1.1464328,0.2656877
3,3,1,307,2,14,1.1,0.9018567,2.443460953,2.443460953,2,1.0166665,0.6255479
3,4,1,308,2,14,1.4,0.8939522,4.956735076,4.956735076,1,0.9126016,0.4167535
5,5,2,309,2,14,1.7,0.7659199,3.281218994,2.478367538,2,1.8621584,0.4170842
5,4,1,310,2,14,1.4,0.8699858,4.660029103,4.660029103,2,1.5989463,0.3888102
5,1,2,311,2,14,0.5,0.4459101,3.019419606,0.820304748,2,0.8942981,0.3957555
5,5,1,312,2,14,1.7,0.8858762,1.692969374,1.692969374,1,1.0037212,0.319569
1,4,2,313,2,14,1.4,1.3178196,1.675516082,5.148721293,2,0.4564013,0.2924298
3,1,1,314,2,14,0.5,1.5821028,4.660029103,4.660029103,2,2.0909894,0.3226251
5,4,2,315,2,14,1.4,1.1180583,4.729842273,4.974188368,1,0.8897298,0.3523221
3,5,2,316,2,14,1.7,0.8700052,3.612831552,3.560471674,1,4.6317138,0.3228311
1,2,2,317,2,14,0.8,0.8218595,5.619960191,1.134464014,2,0.6065064,0.3115537
5,2,1,318,2,14,0.8,0.1090882,3.036872898,3.036872898,2,1.734295,0.0155794
3,5,1,319,2,14,1.7,1.0139536,3.857177647,3.857177647,2,1.059654,0.3497573
5,1,1,320,2,14,0.5,0.9580304,0.314159265,0.314159265,1,0.8704443,0.3418324
3,3,2,321,2,14,1.1,0.645955,5.916666164,2.600540585,2,0.4920995,0.3765751
1,2,1,322,2,14,0.8,1.0219879,2.042035225,2.042035225,1,0.4086703,0.4891146
5,3,1,323,2,14,1.1,0.9577798,0.087266463,0.087266463,1,0.8176323,0.2371573
1,3,2,324,2,14,1.1,0.9338707,1.151917306,5.881759579,2,1.503833,0.1095358
5,2,2,325,2,14,0.8,0.9658636,5.777039824,5.899212872,1,0.8425865,0.3886916
3,4,2,326,2,14,1.4,1.2779107,1.902408885,2.530727415,2,1.0128777,0.3537858
1,1,1,327,2,14,0.5,0.7740057,4.206243497,4.206243497,1,0.4113208,0.4811569
3,1,2,328,2,14,0.5,0.2379226,1.902408885,0.331612558,2,0.679983,0.463672
5,3,2,329,2,14,1.1,0.7180499,6.178465552,4.171336912,2,0.5508367,0.4658182
1,5,2,330,2,14,1.7,1.0940218,2.391101075,3.351032164,2,1.3625279,0.2936286
5,1,1,331,1,14,0.5,0.5819286,5.323254219,5.323254219,2,0.7148898,1.2063936
1,5,2,332,1,14,1.7,0.8700347,1.448623279,5.759586532,2,0.5348705,0.5388748
3,3,1,333,1,14,1.1,0.6779285,5.550147021,5.550147021,2,2.5355291,0.3982065
5,5,2,334,1,14,1.7,1.1499878,4.886921906,2.251474735,2,0.7724198,0.4232244
1,3,2,335,1,14,1.1,0.966036,0.680678408,2.129301687,2,0.6236281,0.4021552
1,2,2,336,1,14,0.8,0.9819942,4.450589593,3.543018382,2,0.583686,0.3031981
3,2,2,337,1,14,0.8,0.8539181,1.291543646,6.038839212,2,0.6347742,0.4009721
3,1,1,338,1,14,0.5,0.3659432,2.199114858,2.199114858,1,0.6564461,0.2700155
3,4,2,339,1,14,1.4,1.0140088,4.066617157,4.886921906,2,0.7172711,0.3267184
1,1,2,340,1,14,0.5,0.6056493,4.57276264,4.118977035,2,0.4971327,0.0360976
5,1,2,341,1,14,0.5,0.6221708,5.183627878,5.585053606,2,0.8708168,0.3620562
3,5,1,342,1,14,1.7,0.9899827,1.064650844,1.064650844,2,0.7057782,0.0890035
1,5,1,343,1,14,1.7,1.0778146,4.415683008,4.415683008,1,0.4260174,0.2343975
1,3,1,344,1,14,1.1,1.0301568,0.261799388,0.261799388,1,0.398077,0.261619
5,4,1,345,1,14,1.4,0.509884,3.316125579,3.316125579,2,0.708259,0.6547059
1,2,1,346,1,14,0.8,0.7099778,1.169370599,1.169370599,1,0.4613922,0.2725855
5,4,2,347,1,14,1.4,0.6939621,1.169370599,5.759586532,2,0.7110816,0.1237469
5,3,1,348,1,14,1.1,0.9980789,1.117010721,1.117010721,1,0.5036803,0.2955448
1,1,1,349,1,14,0.5,0.6379154,2.268928028,2.268928028,1,0.4309615,0.2962625
5,2,2,350,1,14,0.8,0.8540629,3.909537524,2.809980096,2,0.5796768,0.1101979
3,2,1,351,1,14,0.8,0.6700455,1.343903524,1.343903524,1,0.4656692,0.3173048
3,3,2,352,1,14,1.1,0.6778725,3.543018382,2.740166926,2,0.5278672,0.3156648
1,4,1,353,1,14,1.4,1.2300388,5.829399702,5.829399702,1,0.6744605,0.2995019
5,3,2,354,1,14,1.1,0.973972,3.543018382,1.082104136,2,0.6295497,0.2920958
3,4,1,355,1,14,1.4,1.2219887,3.385938749,3.385938749,1,0.6690448,0.0852162
5,5,1,356,1,14,1.7,1.2778554,3.612831552,3.612831552,1,1.089168,0.1671145
3,1,2,357,1,14,0.5,0.7818079,0.820304748,2.722713633,2,0.5571471,0.250027
3,5,2,358,1,14,1.7,1.1340311,0.20943951,5.864306287,2,1.7288533,0.2353772
5,2,1,359,1,14,0.8,0.5259754,5.201081171,5.201081171,2,1.1300938,0.2366654
1,4,2,360,1,14,1.4,1.1019684,3.525565089,5.410520681,2,0.4547704,0.3818516
3,1,2,361,1,14,0.5,0.3816317,5.846852994,4.852015321,2,1.0190849,0.4210614
1,1,2,362,1,14,0.5,0.4933272,3.124139361,5.619960191,2,0.571838,0.4264301
1,2,2,363,1,14,0.8,0.6130726,1.640609497,0.750491578,2,0.4196254,0.5149497
5,1,1,364,1,14,0.5,0.3979331,2.705260341,2.705260341,2,0.6331359,0.6387283
5,1,2,365,1,14,0.5,0.493986,0.314159265,0.994837674,2,0.6479735,1.0999293
1,3,1,366,1,14,1.1,0.9499437,4.258603375,4.258603375,1,0.3933292,0.3615199
3,2,2,367,1,14,0.8,0.8219602,5.829399702,3.874630939,2,0.52364,0.6412161
5,3,2,368,1,14,1.1,0.6539605,4.764748858,3.543018382,2,0.7217765,0.4832876
1,2,1,369,1,14,0.8,0.8779963,4.57276264,4.57276264,1,0.5538467,0.3178475
5,5,2,370,1,14,1.7,1.4378353,4.415683008,0.017453293,2,0.6084833,0.264562
1,4,1,371,1,14,1.4,1.3338269,0.820304748,0.820304748,1,0.4991137,0.3130974
5,4,1,372,1,14,1.4,1.070064,2.059488517,2.059488517,2,0.5741939,0.471709
5,3,1,373,1,14,1.1,1.3179164,3.473205211,3.473205211,1,0.5204806,0.475848
3,1,1,374,1,14,0.5,1.0139794,1.79768913,1.79768913,2,0.3473484,0.4163401
1,4,2,375,1,14,1.4,1.0938669,3.420845334,1.658062789,2,0.4270563,0.2778711
3,4,1,376,1,14,1.4,0.9980386,1.553343034,1.553343034,2,2.1819308,0.4266722
5,2,1,377,1,14,0.8,0.8459471,1.274090354,1.274090354,2,0.6255544,0.3993348
5,2,2,378,1,14,0.8,0.9259144,5.864306287,5.358160804,2,0.5285641,0.3852787
3,4,2,379,1,14,1.4,1.0219891,3.769911184,1.274090354,2,0.6700561,0.4357158
1,5,2,380,1,14,1.7,1.6139226,4.57276264,5.480333851,2,0.6481593,0.2875051
3,5,2,381,1,14,1.7,1.4859384,0.174532925,3.979350695,2,1.5843492,0.2749065
1,3,2,382,1,14,1.1,1.6859679,1.623156204,4.660029103,2,0.5876575,0.2777857
1,1,1,383,1,14,0.5,0.9018623,5.724679947,5.724679947,1,0.5090744,0.2880096
3,3,1,384,1,14,1.1,0.5738622,4.50294947,4.50294947,1,1.048138,0.2612884
5,5,1,385,1,14,1.7,1.1019331,4.921828491,4.921828491,2,1.5540246,0.2270717
5,4,2,386,1,14,1.4,1.3739974,1.361356817,2.251474735,2,1.1602252,0.2367753
3,2,1,387,1,14,0.8,0.4939147,5.846852994,5.846852994,1,0.6672439,0.3941833
3,5,1,388,1,14,1.7,1.5338308,5.044001538,5.044001538,1,0.9837895,0.3095666
1,5,1,389,1,14,1.7,1.7900505,4.485496178,4.485496178,2,0.893229,0.5172658
3,3,2,390,1,14,1.1,0.6539244,4.08407045,6.195918845,2,0.5560969,0.3022064
5,4,1,391,2,14,1.4,0.6219775,4.869468613,4.869468613,2,0.6834371,1.0240261
5,1,1,392,2,14,0.5,0.6939728,0.122173048,0.122173048,2,0.7456723,0.4845405
1,5,2,393,2,14,1.7,1.4779412,2.234021443,0.366519143,2,0.5824418,0.696524
1,1,2,394,2,14,0.5,0.8939416,4.537856055,0.06981317,2,0.5757932,0.315405
3,4,2,395,2,14,1.4,0.9659788,5.427973974,1.8675023,2,0.5641412,0.481313
3,1,1,396,2,14,0.5,0.3579622,5.881759579,5.881759579,1,0.4689514,0.4739556
3,2,1,397,2,14,0.8,0.7258959,0.122173048,0.122173048,1,0.7643439,0.7468131
3,5,1,398,2,14,1.7,0.6219942,5.462880559,5.462880559,1,1.4257313,0.3065479
5,4,2,399,2,14,1.4,1.1019715,3.647738137,5.183627878,1,1.5569012,0.5214248
3,5,2,400,2,14,1.7,1.1981668,0.925024504,5.759586532,2,0.7658077,0.4512991
5,5,2,401,2,14,1.7,0.7339814,5.672320069,4.817108736,2,0.816293,0.6759365
5,1,2,402,2,14,0.5,1.1419606,4.171336912,5.742133239,2,1.1093809,0.7400923
3,4,1,403,2,14,1.4,0.9499366,3.543018382,3.543018382,1,1.7237444,0.5138839
3,1,2,404,2,14,0.5,0.461948,1.082104136,0.575958653,2,0.6888815,0.5075465
1,2,1,405,2,14,0.8,0.7099184,6.16101226,6.16101226,1,0.4535942,0.4141864
5,3,1,406,2,14,1.1,1.077965,3.368485456,3.368485456,2,0.6610226,0.5121299
1,5,1,407,2,14,1.7,1.229918,1.553343034,1.553343034,1,0.4325311,0.4474245
1,1,1,408,2,14,0.5,0.6780321,3.508111797,3.508111797,1,0.3835395,0.5396948
1,3,1,409,2,14,1.1,0.6938673,3.263765701,3.263765701,1,0.3684014,0.5334931
5,2,2,410,2,14,0.8,0.6379492,1.8675023,3.228859116,2,2.3466844,0.4587898
5,3,2,411,2,14,1.1,0.6619753,3.874630939,6.126105675,2,0.8175495,0.8579477
5,5,1,412,2,14,1.7,1.1500322,0.925024504,0.925024504,2,1.4781518,0.5495588
3,3,2,413,2,14,1.1,0.9340285,5.078908123,4.660029103,1,0.8224674,0.4159716
1,3,2,414,2,14,1.1,0.7819255,3.630284844,1.064650844,2,0.5378312,0.3301256
1,2,2,415,2,14,0.8,0.1339617,1.082104136,0.558505361,2,1.8388974,0.5330159
1,4,2,416,2,14,1.4,1.3340792,5.602506899,1.274090354,2,0.4252087,0.4940709
3,2,2,417,2,14,0.8,0.8778692,0.977384381,2.181661565,2,0.6913386,0.5689416
1,4,1,418,2,14,1.4,1.2458763,1.047197551,1.047197551,1,0.4047789,0.552333
3,3,1,419,2,14,1.1,1.0059154,0.20943951,0.20943951,2,1.9912694,0.5615065
5,2,1,420,2,14,0.8,0.8538951,5.515240436,5.515240436,2,0.7684345,0.6480064
1,2,1,421,1,14,0.8,0.758054,1.431169987,1.431169987,1,0.3984862,0.8753511
1,3,1,422,1,14,1.1,0.6539861,2.268928028,2.268928028,1,0.5209818,0.4990358
1,4,1,423,1,14,1.4,0.7819526,2.373647783,2.373647783,1,0.3225503,0.3810287
5,4,1,424,1,14,1.4,0.7020499,1.396263402,1.396263402,1,0.4570481,0.3261717
1,5,1,425,1,14,1.7,0.9981496,2.513274123,2.513274123,1,0.3320267,0.291299
3,3,1,426,1,14,1.1,0.8379572,6.265732015,6.265732015,2,0.891584,0.4592616
5,2,1,427,1,14,0.8,0.6779637,5.410520681,5.410520681,2,0.4449801,0.712478
3,3,2,428,1,14,1.1,0.9419839,5.550147021,1.064650844,2,0.6454056,0.3718648
1,2,2,429,1,14,0.8,0.8459229,0.628318531,5.096361416,2,0.425559,0.5244432
3,1,2,430,1,14,0.5,0.6779383,5.183627878,2.21656815,2,0.574762,0.3885758
1,5,2,431,1,14,1.7,1.3338511,3.822271062,4.991641661,2,0.3739106,0.3322856
5,4,2,432,1,14,1.4,0.9659878,1.762782545,4.834562028,2,0.5612213,0.4953653
3,5,2,433,1,14,1.7,1.1739563,0.977384381,4.764748858,2,0.8579587,0.2716364
3,4,1,434,1,14,1.4,0.9020806,1.308996939,1.308996939,1,1.1369742,0.3843243
5,5,2,435,1,14,1.7,1.254167,6.283185307,3.787364477,2,0.7918461,0.2637757
5,5,1,436,1,14,1.7,0.9740862,2.129301687,2.129301687,2,0.6299433,0.3087351
3,5,1,437,1,14,1.7,1.1500478,4.991641661,4.991641661,1,0.9842468,0.3930468
5,1,1,438,1,14,0.5,0.6699152,1.256637061,1.256637061,1,0.4601033,0.2696422
1,1,1,439,1,14,0.5,0.6458732,1.361356817,1.361356817,1,0.5491529,0.2864383
1,4,2,440,1,14,1.4,0.9660227,6.248278722,1.221730476,2,0.723424,0.2478348
3,1,1,441,1,14,0.5,0.4940873,2.740166926,2.740166926,1,0.5421029,0.3308602
3,2,2,442,1,14,0.8,0.6858638,1.884955592,6.213372137,2,0.5248438,0.3210805
1,1,2,443,1,14,0.5,0.6219251,4.694935688,5.201081171,1,0.3700896,0.332392
3,4,2,444,1,14,1.4,0.8540873,1.535889742,2.111848395,2,1.4137367,0.6120063
5,2,2,445,1,14,0.8,0.7740272,5.567600314,2.042035225,2,0.7548675,0.606047
1,3,2,446,1,14,1.1,0.9099522,1.658062789,5.497787144,2,0.5910868,0.4576578
3,2,1,447,1,14,0.8,0.8939955,0.942477796,0.942477796,1,1.0405072,0.5919631
5,3,1,448,1,14,1.1,0.9659141,4.677482395,4.677482395,2,0.7297132,0.3796117
5,1,2,449,1,14,0.5,0.7579454,0.994837674,5.096361416,2,1.3396057,1.4892514
5,3,2,450,1,14,1.1,1.1020418,3.961897402,0.366519143,2,0.8275483,0.3787364
5,5,2,451,1,14,1.7,0.8700278,3.525565089,2.321287905,2,0.6007945,0.6331016
3,2,2,452,1,14,0.8,0.6140588,3.543018382,4.817108736,2,0.4958666,0.3211877
1,5,1,453,1,14,1.7,1.0220174,4.852015321,4.852015321,1,0.3473196,0.2248902
5,1,2,454,1,14,0.5,0.9099853,4.660029103,4.590215933,2,0.5710937,2.5698233
5,3,2,455,1,14,1.1,0.7899847,6.195918845,3.787364477,2,0.3697868,0.2890608
5,4,1,456,1,14,1.4,0.8140531,3.508111797,3.508111797,1,1.6027332,0.3158463
3,5,1,457,1,14,1.7,1.005949,0.802851456,0.802851456,1,0.9162055,0.3836461
1,2,1,458,1,14,0.8,1.0860249,5.078908123,5.078908123,1,0.5233433,1.144136
5,4,2,459,1,14,1.4,1.0778608,0.872664626,1.274090354,2,0.4088252,0.3834318
1,2,2,460,1,14,0.8,0.8940045,3.769911184,3.403392041,1,0.4928521,0.3130997
1,4,2,461,1,14,1.4,1.1019818,1.553343034,3.822271062,2,0.4204133,0.3379245
1,3,2,462,1,14,1.1,1.2140104,2.181661565,2.984513021,2,0.4317916,0.3043017
3,1,2,463,1,14,0.5,0.9500018,2.967059728,2.49582083,1,1.5533579,0.5950509
1,4,1,464,1,14,1.4,1.3820206,1.483529864,1.483529864,1,0.3464249,0.7642115
3,2,1,465,1,14,0.8,0.9979712,2.478367538,2.478367538,1,0.5005329,0.5253813
3,4,2,466,1,14,1.4,1.1099158,4.50294947,2.042035225,2,0.5827191,0.2572108
5,2,2,467,1,14,0.8,0.6939727,1.308996939,1.815142422,2,0.8224101,0.3479237
1,3,1,468,1,14,1.1,0.9258689,4.171336912,4.171336912,1,0.3805346,0.3141385
5,5,1,469,1,14,1.7,1.1260889,2.164208272,2.164208272,2,0.8462971,0.2822481
1,1,1,470,1,14,0.5,0.6699975,0.767944871,0.767944871,1,0.5116721,0.2732282
3,3,1,471,1,14,1.1,0.7339299,1.8675023,1.8675023,1,1.8757362,0.2800253
3,1,1,472,1,14,0.5,0.5739666,3.874630939,3.874630939,1,0.6304286,0.5018576
5,2,1,473,1,14,0.8,0.6299222,0.767944871,0.767944871,2,0.4465401,0.4621471
3,4,1,474,1,14,1.4,0.9979947,2.705260341,2.705260341,1,0.6226432,0.2776103
1,5,2,475,1,14,1.7,0.9339774,0.663225116,1.466076572,2,0.4946089,0.266497
5,1,1,476,1,14,0.5,0.6220541,6.091199089,6.091199089,1,1.0536618,0.3274632
3,3,2,477,1,14,1.1,0.7978572,2.740166926,5.148721293,2,1.7614271,0.4720735
1,1,2,478,1,14,0.5,0.6060741,2.757620218,4.904375198,1,1.3402681,0.3838433
3,5,2,479,1,14,1.7,0.9899558,6.108652382,4.78220215,2,0.5801899,0.4597851
5,3,1,480,1,14,1.1,0.8859057,1.169370599,1.169370599,1,0.8615862,0.5218712
1,4,2,481,2,14,1.4,0.845936,1.570796327,1.134464014,1,0.4444425,0.4517939
5,4,1,482,2,14,1.4,0.9660557,6.021385919,6.021385919,1,0.453891,0.2830875
1,4,1,483,2,14,1.4,0.7819677,0.575958653,0.575958653,1,0.8537008,0.3005919
3,2,2,484,2,14,0.8,0.837747,6.23082543,1.134464014,2,0.8077267,0.3883921
5,3,1,485,2,14,1.1,1.029889,0.27925268,0.27925268,2,1.1064763,0.5161229
3,4,1,486,2,14,1.4,0.8459183,0.575958653,0.575958653,2,0.537818,0.3911611
5,3,2,487,2,14,1.1,0.6140454,2.251474735,3.420845334,2,0.4659629,0.2729345
5,2,1,488,2,14,0.8,0.5419731,0.872664626,0.872664626,2,0.4180566,0.3118681
