WMSize,DurLevel,TPresent,NT,NSub,curDur,repDur,repWaitTime,WMRP,WMRTTest,Crr,repBias
1,3,2,122,6,1.1,1.1579412,0.7114744,2,0.5850601,1,0.191382351
3,2,1,123,6,0.8,0.734016,0.5900431,1,0.9171267,1,0.171764751
1,1,1,124,6,0.5,0.3340471,0.8498708,1,0.6146404,1,0.15677272
1,4,2,125,6,1.4,1.629966,0.7878942,2,0.5833269,1,0.215516641
3,5,2,126,6,1.7,1.8777603,0.7882466,2,0.8696964,1,0.180052312
5,4,2,127,6,1.4,1.4379089,0.7148467,2,0.7689964,1,0.177710789
3,3,1,128,6,1.1,1.0300165,0.510164,1,1.2127577,1,0.133999365
1,4,1,129,6,1.4,1.3259974,0.6734357,1,0.5573578,1,0.215516641
3,4,2,130,6,1.4,1.3819149,0.6663521,2,0.6124182,1,0.172097684
5,2,1,131,6,0.8,1.0138926,0.7695306,2,0.8461702,1,0.213598203
3,2,2,132,6,0.8,0.894041,0.6749097,2,0.6322858,1,0.171764751
3,1,1,133,6,0.5,0.4379134,0.9093391,2,0.7391994,1,0.132705977
3,4,1,134,6,1.4,1.3179751,0.6640652,1,0.7647009,1,0.172097684
5,2,2,135,6,0.8,1.0698902,0.6017476,2,0.8587669,1,0.213598203
5,3,2,136,6,1.1,1.2540143,0.4875837,2,0.8459382,1,0.164827561
3,1,2,137,6,0.5,0.5179869,0.5948882,2,0.7142686,1,0.132705977
1,5,1,138,6,1.7,1.461897,0.7271258,1,0.5873803,1,0.187354281
1,2,2,139,6,0.8,0.8058481,0.3044365,2,0.6479893,1,0.145125951
1,1,2,140,6,0.5,0.3739999,0.7489271,2,0.5558495,1,0.15677272
1,3,1,141,6,1.1,0.8539574,0.6089699,1,0.5384484,1,0.191382351
3,5,1,142,6,1.7,1.510062,0.5110717,1,1.0900542,1,0.180052312
3,3,2,143,6,1.1,1.0458277,0.6070952,2,0.6489923,1,0.133999365
5,5,2,144,6,1.7,1.3979447,0.6940059,2,0.6862938,1,0.17295853
5,3,1,145,6,1.1,1.4621151,0.6515224,2,0.7470219,1,0.164827561
5,1,1,146,6,0.5,0.4698798,0.7119685,1,1.1805301,1,0.197227459
5,4,1,147,6,1.4,1.0944475,0.6333399,1,1.6164346,1,0.177710789
5,5,1,148,6,1.7,1.4540843,0.8212353,1,1.2703758,1,0.17295853
1,5,2,149,6,1.7,1.1579438,0.6113691,2,0.5847073,1,0.187354281
5,1,2,150,6,0.5,0.5500089,0.6219017,2,0.6188301,1,0.197227459
5,4,2,151,6,1.4,1.1580204,0.648085,2,0.6519934,1,0.177710789
5,1,1,152,6,0.5,0.4859686,0.6650808,1,1.6790567,1,0.197227459
1,2,2,153,6,0.8,0.5659444,0.7080598,2,0.5489759,1,0.145125951
5,5,2,154,6,1.7,1.269864,0.7377868,2,0.589638,1,0.17295853
5,3,1,155,6,1.1,1.1259671,0.5704321,1,1.0904718,1,0.164827561
3,5,2,156,6,1.7,1.5899397,0.5913466,2,0.6680785,1,0.180052312
3,3,2,157,6,1.1,1.1738933,0.6493249,2,0.7887106,1,0.133999365
3,3,1,158,6,1.1,1.3261048,0.4412879,1,0.8706382,1,0.133999365
1,3,1,159,6,1.1,1.3661355,0.5234396,1,0.5718959,1,0.191382351
3,2,1,160,6,0.8,0.7899549,0.5756145,1,0.7730628,1,0.171764751
1,5,2,161,6,1.7,1.4779989,0.5936752,2,0.4906896,1,0.187354281
5,4,1,162,6,1.4,1.5499567,0.607773,1,0.9254504,1,0.177710789
5,2,1,163,6,0.8,1.2380315,0.3142479,1,0.7922467,1,0.213598203
3,4,1,164,6,1.4,1.4619803,0.4133109,1,0.7582794,1,0.172097684
1,4,1,165,6,1.4,1.4939701,0.4751392,1,0.5287106,1,0.215516641
5,1,2,166,6,0.5,0.4458338,0.6136256,1,0.9590978,1,0.197227459
5,3,2,167,6,1.1,1.3739178,0.339962,1,0.8275113,1,0.164827561
5,2,2,168,6,0.8,1.0940264,0.6326275,2,0.7595336,1,0.213598203
3,2,2,169,6,0.8,0.5979342,0.4848973,2,0.7734007,1,0.171764751
3,1,2,170,6,0.5,0.4221113,0.5622767,2,0.6068226,1,0.132705977
1,4,2,171,6,1.4,0.5499296,0.883728,2,0.7184936,1,0.215516641
1,2,1,172,6,0.8,0.9099086,0.6276193,1,0.5700912,1,0.145125951
3,4,2,173,6,1.4,1.134009,0.5669649,2,0.5991576,1,0.172097684
3,1,1,174,6,0.5,0.6299322,0.7479116,1,0.7128547,1,0.132705977
5,5,1,175,6,1.7,1.5339067,0.741755,1,0.6789673,1,0.17295853
1,3,2,176,6,1.1,1.3099325,0.6276968,1,0.5382576,1,0.191382351
3,5,1,177,6,1.7,1.6139374,0.5510553,1,0.7963469,1,0.180052312
1,5,1,178,6,1.7,1.4540581,0.5213936,1,0.5666316,1,0.187354281
1,1,2,179,6,0.5,0.5660121,0.483337,2,0.5895452,1,0.15677272
1,1,1,180,6,0.5,0.4299647,0.5065592,1,0.577057,1,0.15677272
1,1,2,181,6,0.5,0.5178955,0.7022954,2,0.4657184,1,0.15677272
5,4,2,182,6,1.4,1.3499339,0.8545314,2,1.0263691,1,0.177710789
3,2,1,183,6,0.8,0.8540054,0.4633969,1,0.7426413,1,0.171764751
1,5,2,184,6,1.7,1.5179722,0.6036408,1,0.6265953,1,0.187354281
3,3,1,185,6,1.1,1.2940376,0.7919784,2,0.7366412,1,0.133999365
5,2,1,186,6,0.8,1.134048,0.5816916,2,0.9811491,1,0.213598203
3,5,1,187,6,1.7,1.4698593,0.6019368,2,0.8272846,1,0.180052312
3,1,2,188,6,0.5,0.8779815,0.6242401,2,0.6002383,1,0.132705977
5,5,2,189,6,1.7,1.5179223,0.5091669,2,1.2001207,1,0.17295853
1,2,2,190,6,0.8,1.01394,0.3570611,1,0.5621229,1,0.145125951
3,4,2,191,6,1.4,1.5979052,0.3749594,2,0.5720268,1,0.172097684
1,3,1,192,6,1.1,1.3500165,0.3929183,1,0.5674227,1,0.191382351
5,3,1,193,6,1.1,1.2779572,0.5565696,1,0.8072714,1,0.164827561
5,1,1,194,6,0.5,0.4780651,0.4120778,1,0.9324308,1,0.197227459
3,3,2,195,6,1.1,1.0699401,0.3132623,2,0.6619534,1,0.133999365
3,5,2,196,6,1.7,1.493924,0.5148519,2,0.6944185,1,0.180052312
5,4,1,197,6,1.4,1.5898955,0.523717,1,0.9474257,1,0.177710789
3,2,2,198,6,0.8,0.9100723,0.552014,1,0.8734336,1,0.171764751
1,4,2,199,6,1.4,1.2459065,0.3743058,2,0.5051784,1,0.215516641
1,1,1,200,6,0.5,0.5019493,0.3994676,1,0.5832811,1,0.15677272
1,3,2,201,6,1.1,1.1018306,0.3002328,2,0.4724258,1,0.191382351
5,1,2,202,6,0.5,0.3180971,0.76515,2,0.877846,1,0.197227459
1,5,1,203,6,1.7,1.38994,0.5149314,1,0.7306118,1,0.187354281
3,1,1,204,6,0.5,0.5740686,0.4395047,2,0.6109806,1,0.132705977
5,2,2,205,6,0.8,1.077995,0.4400335,1,0.8554749,1,0.213598203
1,2,1,206,6,0.8,0.6700498,0.4762341,1,0.5543282,1,0.145125951
3,4,1,207,6,1.4,1.3018177,0.4711215,1,1.3323907,1,0.172097684
5,5,1,208,6,1.7,1.6539463,0.5371159,1,0.7256191,1,0.17295853
5,3,2,209,6,1.1,1.1499844,0.3463539,1,1.1543542,1,0.164827561
1,4,1,210,6,1.4,1.2219031,0.5353391,1,0.5889695,1,0.215516641
1,4,2,211,6,1.4,1.2619587,0.8098759,2,0.9949225,1,0.215516641
3,4,1,212,6,1.4,1.4619595,0.4798184,1,0.7742272,1,0.172097684
5,4,1,213,6,1.4,1.3578365,0.4432134,1,0.7111766,1,0.177710789
5,3,1,214,6,1.1,1.2219153,0.3244207,2,0.8024269,1,0.164827561
5,3,2,215,6,1.1,1.0942175,0.5197797,2,0.8510666,1,0.164827561
3,5,2,216,6,1.7,1.270004,0.6561975,1,0.6632207,1,0.180052312
5,1,2,217,6,0.5,0.5499061,0.5721537,2,0.7310181,1,0.197227459
3,4,2,218,6,1.4,1.3500521,0.5359119,2,0.6725117,1,0.172097684
5,5,1,219,6,1.7,1.4859894,0.477267,2,0.7308673,1,0.17295853
1,5,2,220,6,1.7,1.4620503,0.541547,2,0.4814946,1,0.187354281
3,3,2,221,6,1.1,1.0698846,0.5902193,2,0.6080828,1,0.133999365
3,2,1,222,6,0.8,0.7019872,0.3249678,1,0.7040071,1,0.171764751
3,1,2,223,6,0.5,0.7098743,0.6206665,2,0.6191957,1,0.132705977
1,2,2,224,6,0.8,0.7178868,0.5126078,1,0.4991654,1,0.145125951
3,5,1,225,6,1.7,1.4219241,0.5760034,1,0.7322361,1,0.180052312
1,1,2,226,6,0.5,0.741937,0.6569684,1,0.5730637,1,0.15677272
1,4,1,227,6,1.4,1.4299899,0.6979856,1,0.8809628,1,0.215516641
1,3,1,228,6,1.1,1.2860689,0.3738146,1,0.5357075,1,0.191382351
5,2,1,229,6,0.8,0.8219339,0.5008198,1,1.1958548,1,0.213598203
1,1,1,230,6,0.5,0.414007,0.8568233,1,0.5617987,1,0.15677272
5,4,2,231,6,1.4,1.1979579,0.3425742,2,1.1169075,1,0.177710789
1,2,1,232,6,0.8,0.6939719,0.5217433,1,0.6133631,1,0.145125951
3,3,1,233,6,1.1,0.8861687,0.70603,1,0.8783402,1,0.133999365
5,5,2,234,6,1.7,1.6538493,0.4432288,2,0.819271,1,0.17295853
5,2,2,235,6,0.8,0.7819839,0.536602,2,0.6800694,1,0.213598203
1,3,2,236,6,1.1,1.1979861,0.5087039,2,0.4846293,1,0.191382351
3,2,2,237,6,0.8,0.9579835,0.5457938,2,0.6658126,1,0.171764751
3,1,1,238,6,0.5,0.4779677,0.662589,1,0.8450872,1,0.132705977
5,1,1,239,6,0.5,0.4619976,0.681709,1,1.1760956,1,0.197227459
1,5,1,240,6,1.7,1.5899176,0.5152619,1,0.5233188,1,0.187354281
3,4,2,241,6,1.4,1.3577815,0.712044,2,0.6654796,1,0.172097684
1,2,2,242,6,0.8,0.8379415,0.5183106,2,0.4278115,1,0.145125951
3,2,1,243,6,0.8,0.966071,0.545101,1,1.2649084,1,0.171764751
3,4,1,244,6,1.4,1.1980736,0.7816074,1,0.7626914,1,0.172097684
3,5,2,245,6,1.7,1.5739554,0.5033448,2,0.6085183,1,0.180052312
1,4,2,246,6,1.4,1.582048,0.5573928,2,0.4280234,1,0.215516641
3,3,2,247,6,1.1,1.3258517,0.441084,2,0.8223382,1,0.133999365
1,1,1,248,6,0.5,0.9019675,0.4031247,1,0.4351098,1,0.15677272
5,5,2,249,6,1.7,1.6620484,0.440029,2,0.816322,1,0.17295853
5,3,1,250,6,1.1,1.197972,0.3411815,1,1.2753173,1,0.164827561
5,4,1,251,6,1.4,1.4539479,0.3442554,1,1.3001761,1,0.177710789
3,1,1,252,6,0.5,0.5658204,0.3532921,1,0.7445395,1,0.132705977
3,1,2,253,6,0.5,0.7020649,0.4056495,2,0.5652988,1,0.132705977
5,1,1,254,6,0.5,0.4778989,0.4583223,1,0.9449554,1,0.197227459
3,2,2,255,6,0.8,0.8938482,0.4857563,2,0.9063927,1,0.171764751
5,2,2,256,6,0.8,0.56586,0.5433277,2,0.7350453,1,0.213598203
1,3,1,257,6,1.1,1.0379504,0.5160373,1,0.5540423,1,0.191382351
1,3,2,258,6,1.1,0.9339564,0.3986851,2,0.5334019,1,0.191382351
5,1,2,259,6,0.5,0.4060178,0.3221787,2,0.6493194,1,0.197227459
5,4,2,260,6,1.4,1.2699839,0.5220834,2,0.6466218,1,0.177710789
3,5,1,261,6,1.7,1.4699428,0.4353879,1,0.7709284,1,0.180052312
1,5,1,262,6,1.7,1.5100308,0.6318486,1,0.4701889,1,0.187354281
5,2,1,263,6,0.8,0.8138351,0.2512073,1,1.1726214,1,0.213598203
1,4,1,264,6,1.4,1.3658936,0.3054517,1,0.5383971,1,0.215516641
1,2,1,265,6,0.8,0.7900995,0.2792951,1,0.4887651,1,0.145125951
3,3,1,266,6,1.1,1.3259242,0.4214624,1,0.7475567,1,0.133999365
5,5,1,267,6,1.7,1.6139002,0.4163761,1,0.6750555,1,0.17295853
5,3,2,268,6,1.1,1.3733003,0.0165875,2,0.9804086,1,0.164827561
1,1,2,269,6,0.5,0.4698555,0.5612598,2,0.5641082,1,0.15677272
1,5,2,270,6,1.7,1.565876,0.5447786,2,0.4884994,1,0.187354281
3,2,2,271,6,0.8,0.8698447,0.4213464,2,0.8777965,1,0.171764751
5,4,2,272,6,1.4,1.2940013,0.6667977,2,0.6884369,1,0.177710789
5,2,2,273,6,0.8,0.5979157,0.5255663,2,0.7005901,1,0.213598203
3,3,2,274,6,1.1,1.197949,0.49741,2,0.8813216,1,0.133999365
1,4,2,275,6,1.4,1.133978,0.4462958,2,0.4908637,1,0.215516641
1,4,1,276,6,1.4,1.2299427,0.4479119,1,0.6010413,1,0.215516641
3,4,1,277,6,1.4,1.2299358,0.4700872,1,0.662408,1,0.172097684
1,2,1,278,6,0.8,0.9819143,0.5230453,1,0.5225727,1,0.145125951
1,2,2,279,6,0.8,0.7018749,0.2955795,1,0.5316559,1,0.145125951
1,1,2,280,6,0.5,0.3819152,0.5366167,2,0.4718533,1,0.15677272
3,2,1,281,6,0.8,0.5018583,0.8048154,2,0.7165655,1,0.171764751
1,5,2,282,6,1.7,1.5900564,0.5852775,2,0.4224089,1,0.187354281
3,1,2,283,6,0.5,0.453912,0.4193522,2,0.6843382,1,0.132705977
1,3,1,284,6,1.1,1.3979293,0.5775929,1,0.5507012,1,0.191382351
5,3,2,285,6,1.1,1.1979602,0.3954578,2,1.0240275,1,0.164827561
5,4,1,286,6,1.4,1.5659907,0.3326893,1,0.9645867,1,0.177710789
3,4,2,287,6,1.4,1.3500895,0.3855794,2,0.5763007,1,0.172097684
1,3,2,288,6,1.1,1.2779027,0.49356,2,0.4743827,1,0.191382351
3,5,2,289,6,1.7,1.3340144,0.5673874,2,0.6237751,1,0.180052312
1,1,1,290,6,0.5,0.6460376,0.356395,1,0.5765134,1,0.15677272
3,5,1,291,6,1.7,1.4298394,0.5496368,1,0.6582405,1,0.180052312
5,1,2,292,6,0.5,0.9978864,0.4793218,2,0.8563242,1,0.197227459
5,3,1,293,6,1.1,1.0219233,0.4850444,1,0.61271,1,0.164827561
5,5,2,294,6,1.7,1.3980986,0.5215761,1,1.2251591,1,0.17295853
3,3,1,295,6,1.1,1.101967,0.3339105,1,1.0568491,1,0.133999365
3,1,1,296,6,0.5,0.6861,0.413454,1,0.7255559,1,0.132705977
5,5,1,297,6,1.7,1.4859778,0.4424019,1,0.7696157,1,0.17295853
1,5,1,298,6,1.7,1.4619281,0.566579,1,0.5136117,1,0.187354281
5,1,1,299,6,0.5,0.454057,0.7026308,1,1.2842857,1,0.197227459
5,2,1,300,6,0.8,0.7259535,0.481618,1,0.8220892,1,0.213598203
3,5,1,301,6,1.7,1.5020208,0.506149,1,0.8299655,1,0.180052312
3,1,2,302,6,0.5,0.5659638,0.8429733,2,0.6787487,1,0.132705977
3,4,2,303,6,1.4,1.1659985,0.6353737,2,0.7834628,1,0.172097684
1,2,2,304,6,0.8,0.7739372,0.3802542,2,0.5299337,1,0.145125951
3,1,1,305,6,0.5,0.6860235,0.3749363,1,0.6883497,1,0.132705977
1,1,1,306,6,0.5,0.4619847,1.0378437,1,0.4858553,1,0.15677272
3,3,2,307,6,1.1,1.0939673,0.6588363,2,0.7129045,1,0.133999365
3,3,1,308,6,1.1,1.0459112,0.5578466,1,0.7056218,1,0.133999365
3,5,2,309,6,1.7,1.4539259,0.4623491,1,1.0139613,1,0.180052312
1,3,1,310,6,1.1,1.3500484,0.3866855,1,0.5376848,1,0.191382351
1,1,2,311,6,0.5,0.4618448,0.6784334,1,0.5248079,1,0.15677272
5,3,1,312,6,1.1,1.0939891,0.297481,1,1.0137451,1,0.164827561
1,3,2,313,6,1.1,1.06994,0.5307903,2,0.5027759,1,0.191382351
5,2,1,314,6,0.8,0.5660396,0.5638476,1,1.1227407,1,0.213598203
5,5,1,315,6,1.7,1.3579043,0.4074895,1,0.7248737,1,0.17295853
1,5,2,316,6,1.7,1.5179174,0.4818192,2,0.4459132,1,0.187354281
3,4,1,317,6,1.4,1.0218627,0.594672,1,1.0303455,1,0.172097684
5,3,2,318,6,1.1,1.1659336,0.2989171,1,0.8683907,1,0.164827561
1,4,1,319,6,1.4,1.5098476,0.3454557,1,0.539374,1,0.215516641
3,2,1,320,6,0.8,0.9340493,0.2875226,1,0.7226493,1,0.171764751
1,2,1,321,6,0.8,1.1179513,0.5512776,1,0.4969541,1,0.145125951
5,4,2,322,6,1.4,1.4379622,0.6056285,1,0.8481226,1,0.177710789
3,2,2,323,6,0.8,1.0059523,0.4849375,2,0.8054016,1,0.171764751
5,1,2,324,6,0.5,0.6858492,0.314186,1,0.7659904,1,0.197227459
5,2,2,325,6,0.8,0.6778522,0.3470015,2,1.1261341,1,0.213598203
1,4,2,326,6,1.4,1.133975,0.5071545,2,0.6295672,1,0.215516641
1,5,1,327,6,1.7,1.6220231,0.5782574,2,0.9262219,1,0.187354281
5,5,2,328,6,1.7,1.0619801,0.8197224,2,0.8044894,1,0.17295853
5,1,1,329,6,0.5,1.1340774,0.6332763,2,0.9908182,1,0.197227459
5,4,1,330,6,1.4,1.4059918,0.3395979,1,1.2417714,1,0.177710789
1,4,1,331,6,1.4,1.2778689,0.5027178,1,0.619188,1,0.215516641
5,2,2,332,6,0.8,0.7579924,0.6244604,2,0.6850725,1,0.213598203
1,4,2,333,6,1.4,1.4059853,0.4983011,2,0.5939429,1,0.215516641
3,1,2,334,6,0.5,0.726075,0.3592322,2,1.0641311,1,0.132705977
5,5,1,335,6,1.7,1.4700938,0.532709,1,0.873013,1,0.17295853
1,5,2,336,6,1.7,1.3578368,0.613803,2,0.7150163,1,0.187354281
3,5,1,337,6,1.7,1.246004,0.6317139,1,0.7527367,1,0.180052312
1,2,1,338,6,0.8,0.8300451,0.3019481,1,0.5087707,1,0.145125951
3,2,1,339,6,0.8,1.1098834,0.6735213,1,0.7745128,1,0.171764751
3,3,2,340,6,1.1,0.9660135,0.4691636,2,0.752078,1,0.133999365
1,3,1,341,6,1.1,1.1097702,0.4293509,1,0.5875436,1,0.191382351
3,1,1,342,6,0.5,0.6938913,0.320345,1,0.8198321,1,0.132705977
1,1,2,343,6,0.5,0.4541188,0.6086583,2,0.4419591,1,0.15677272
5,4,1,344,6,1.4,1.2860428,0.5029602,1,0.8113438,1,0.177710789
5,4,2,345,6,1.4,1.317951,0.4485337,1,0.709789,1,0.177710789
1,3,2,346,6,1.1,1.3737811,0.2831615,2,0.764901,1,0.191382351
5,3,2,347,6,1.1,0.7499898,1.169896,1,1.113022,1,0.164827561
1,1,1,348,6,0.5,0.9099881,0.2780864,1,0.586399,1,0.15677272
1,2,2,349,6,0.8,1.0140246,0.3435292,1,0.4611069,1,0.145125951
1,5,1,350,6,1.7,1.2460098,0.6664314,1,0.5299096,1,0.187354281
3,4,2,351,6,1.4,1.3019391,0.5427555,2,0.6491545,1,0.172097684
3,3,1,352,6,1.1,1.4299036,0.518057,1,0.6601759,1,0.133999365
5,2,1,353,6,0.8,1.0460163,0.2492176,1,0.7211971,1,0.213598203
3,2,2,354,6,0.8,1.0060168,0.6061233,2,0.7297341,1,0.171764751
5,1,1,355,6,0.5,0.813916,0.5264735,1,1.100906,1,0.197227459
5,1,2,356,6,0.5,0.4220573,0.4739157,2,0.986109,1,0.197227459
5,5,2,357,6,1.7,1.3180622,0.3591149,1,1.0322586,1,0.17295853
3,4,1,358,6,1.4,1.3419027,0.4450895,1,0.8174037,1,0.172097684
5,3,1,359,6,1.1,1.1099948,0.3983012,1,0.9658657,1,0.164827561
3,5,2,360,6,1.7,1.0618866,0.5498498,2,0.6976583,1,0.180052312
3,4,2,1,7,1.4,0.9897258,2.5642804,1,1.7708328,1,0.224690109
1,5,1,2,7,1.7,1.7493359,1.7149652,2,0.8798019,1,0.304214543
1,2,1,3,7,0.8,0.5490847,2.0817933,2,0.8901577,1,0.178954928
1,2,2,4,7,0.8,0.6698837,1.0885274,1,0.7415614,1,0.178954928
3,3,2,5,7,1.1,1.054009,1.3311292,1,1.3335174,1,0.204299152
5,1,2,6,7,0.5,0.5258849,0.94075,1,0.9713318,1,0.192089256
3,1,1,7,7,0.5,0.4858875,0.9711405,2,1.3242736,1,0.152970775
3,1,2,8,7,0.5,0.3580244,0.5615205,1,0.7529878,1,0.152970775
5,4,1,9,7,1.4,0.9578998,1.2222843,2,1.6671627,1,0.224019009
3,3,1,10,7,1.1,1.0060843,1.4076894,2,0.9393291,1,0.204299152
5,5,2,11,7,1.7,1.7260291,1.0640473,1,0.9088902,1,0.237583282
1,4,1,12,7,1.4,1.3899055,1.1054816,2,0.8009826,1,0.175923034
1,3,1,13,7,1.1,1.141884,1.5189392,2,0.7848912,1,0.201118265
3,4,1,14,7,1.4,1.3739156,1.021985,2,1.0255452,1,0.224690109
3,2,2,15,7,0.8,0.7659504,0.7353479,1,1.5114667,1,0.149380753
3,2,1,16,7,0.8,0.7739298,0.9565537,2,1.0673416,1,0.149380753
3,5,1,17,7,1.7,1.685899,1.2484068,2,0.8235223,1,0.32926128
5,4,2,18,7,1.4,1.3420323,0.7482184,1,1.1168924,1,0.224019009
5,1,1,19,7,0.5,0.8218563,0.833588,2,0.7635801,1,0.192089256
5,5,1,20,7,1.7,1.0058333,1.6782143,2,0.8549846,1,0.237583282
1,5,2,21,7,1.7,1.6058521,1.2759651,1,1.4367133,1,0.304214543
5,3,2,22,7,1.1,1.0619978,1.017652,1,1.2746253,1,0.180688333
3,5,2,23,7,1.7,1.4939842,1.1992914,1,1.0238703,1,0.32926128
1,3,2,24,7,1.1,1.1338976,0.7808104,2,0.9085126,1,0.201118265
1,4,2,25,7,1.4,1.4220212,0.9930468,1,0.6124101,1,0.175923034
5,2,2,26,7,0.8,0.5899733,1.7373957,1,1.112777,1,0.172962473
1,1,1,27,7,0.5,0.86197,1.9334313,2,0.7138752,1,0.141497746
5,2,1,28,7,0.8,0.845758,0.6625335,2,1.1984529,1,0.172962473
1,1,2,29,7,0.5,0.5179073,0.5230797,1,0.4854803,1,0.141497746
5,3,1,30,7,1.1,1.0539205,1.5067074,2,1.2004757,1,0.180688333
5,4,1,31,7,1.4,1.3740247,1.1575235,1,1.3086482,1,0.224019009
5,3,1,32,7,1.1,1.2140172,1.1693644,2,0.9182076,1,0.180688333
1,1,1,33,7,0.5,0.4139525,0.8113744,2,1.0066278,1,0.141497746
1,1,2,34,7,0.5,0.4219968,1.5712211,1,0.735914,1,0.141497746
5,5,2,35,7,1.7,1.1579371,1.0448652,1,1.1450869,1,0.237583282
3,1,2,36,7,0.5,0.4699297,0.757855,1,1.0008995,1,0.152970775
5,3,2,37,7,1.1,1.0619551,0.8779609,1,0.8607202,1,0.180688333
3,1,1,38,7,0.5,0.5021098,0.8496257,2,1.1678245,1,0.152970775
5,2,2,39,7,0.8,0.8102979,0.0005883,1,1.4646801,1,0.172962473
1,5,1,40,7,1.7,1.0618597,1.834064,2,0.8105081,1,0.304214543
5,1,1,41,7,0.5,0.3419825,0.5674854,1,1.615659,1,0.192089256
3,4,2,42,7,1.4,1.5020495,1.2039741,1,0.9400916,1,0.224690109
3,5,1,43,7,1.7,1.4299992,1.3925877,2,0.924133,1,0.32926128
1,4,1,44,7,1.4,1.478043,1.3767303,2,0.5709549,1,0.175923034
5,5,1,45,7,1.7,1.6299707,3.031547,2,1.4016219,1,0.237583282
3,5,2,46,7,1.7,1.3500506,1.1424505,1,0.8713133,1,0.32926128
1,3,1,47,7,1.1,1.0937434,2.7800558,2,0.9814678,1,0.201118265
3,3,1,48,7,1.1,1.0939755,0.9222763,2,0.9658757,1,0.204299152
1,5,2,49,7,1.7,1.5179729,0.8904802,1,1.6864296,1,0.304214543
3,2,2,50,7,0.8,0.8459042,0.5875624,-1,2.0000675,1,0.149380753
5,4,2,51,7,1.4,1.2940704,2.2749719,1,1.0410371,1,0.224019009
3,4,1,52,7,1.4,1.3659473,1.1735947,2,1.0363256,1,0.224690109
3,3,2,53,7,1.1,1.4300067,1.1853012,2,0.8849531,1,0.204299152
1,2,1,54,7,0.8,0.8865434,0.8979834,2,0.5429073,1,0.178954928
1,4,2,55,7,1.4,1.3178829,0.7959807,2,0.7955708,1,0.175923034
5,1,2,56,7,0.5,0.5579904,0.7283331,1,1.1609983,1,0.192089256
3,2,1,57,7,0.8,1.1179046,0.8382628,2,1.9641062,1,0.149380753
5,2,1,58,7,0.8,0.6378062,0.6649225,2,1.5849895,1,0.172962473
1,3,2,59,7,1.1,1.0138561,0.9020241,1,0.9336574,1,0.201118265
1,2,2,60,7,0.8,0.9339723,1.1893769,2,0.9967625,1,0.178954928
3,5,2,61,7,1.7,1.3420412,0.825346,1,1.2950969,1,0.32926128
5,1,1,62,7,0.5,0.5338828,0.5477535,2,1.5725331,1,0.192089256
3,1,2,63,7,0.5,0.4300224,0.7372181,1,1.1027521,1,0.152970775
5,4,2,64,7,1.4,1.2940068,3.0837798,1,0.9535174,1,0.224019009
3,2,1,65,7,0.8,1.1577835,1.2701359,2,1.1775066,1,0.149380753
5,1,2,66,7,0.5,0.9099765,0.8224435,1,1.7012525,1,0.192089256
3,2,2,67,7,0.8,0.9178326,0.7945381,1,1.0980575,1,0.149380753
5,3,1,68,7,1.1,1.2139251,1.1506778,2,1.1004559,1,0.180688333
5,5,2,69,7,1.7,1.42207,1.5453061,2,0.9191424,1,0.237583282
5,5,1,70,7,1.7,1.6379294,0.8203524,1,1.5262469,1,0.237583282
1,2,2,71,7,0.8,0.7501113,1.7071559,1,0.8133137,1,0.178954928
1,1,1,72,7,0.5,0.349996,1.0100374,2,0.8317899,1,0.141497746
1,1,2,73,7,0.5,0.5979069,1.8844539,1,0.733364,1,0.141497746
3,1,1,74,7,0.5,0.7900113,1.0181178,2,1.4781561,1,0.152970775
3,4,2,75,7,1.4,1.3981826,0.9231207,1,0.8823662,1,0.224690109
3,3,2,76,7,1.1,1.3579627,1.2150736,1,1.0205159,1,0.204299152
1,4,2,77,7,1.4,1.086007,1.2731642,1,0.7031325,1,0.175923034
5,2,2,78,7,0.8,0.74188,1.5722069,1,0.9638356,1,0.172962473
1,5,1,79,7,1.7,1.8059843,1.0246716,2,0.7797033,1,0.304214543
1,4,1,80,7,1.4,1.2938674,1.8928487,2,1.2815304,1,0.175923034
5,2,1,81,7,0.8,0.789985,0.6782181,2,1.3278637,1,0.172962473
3,5,1,82,7,1.7,1.5340006,1.212875,2,1.1313087,1,0.32926128
1,3,2,83,7,1.1,1.5739337,1.511961,1,0.8411088,1,0.201118265
5,4,1,84,7,1.4,1.4538969,0.8537762,2,0.7576825,1,0.224019009
3,4,1,85,7,1.4,1.3739892,1.1623743,2,0.7694489,1,0.224690109
1,2,1,86,7,0.8,0.9583414,0.8224348,2,0.6913867,1,0.178954928
5,3,2,87,7,1.1,1.0219088,1.4001483,1,0.8514025,1,0.180688333
3,3,1,88,7,1.1,0.9419328,0.7124644,2,0.7621597,1,0.204299152
1,3,1,89,7,1.1,1.2861346,0.943052,2,0.8340938,1,0.201118265
1,5,2,90,7,1.7,1.429927,1.0311017,1,1.0011493,1,0.304214543
1,3,2,91,7,1.1,1.3178092,0.8141311,1,0.6383779,1,0.201118265
5,4,2,92,7,1.4,1.4219336,1.513913,1,1.1528297,1,0.224019009
5,3,2,93,7,1.1,1.1099185,1.0458679,1,1.1478694,1,0.180688333
5,2,1,94,7,0.8,0.8619924,0.2164533,2,1.6015868,1,0.172962473
3,2,1,95,7,0.8,0.9179375,0.2387441,2,0.7005355,1,0.149380753
