WMSize,DurLevel,TPresent,NT,NSub,curDur,repDur,repWaitTime,WMRP,WMRTTest,Crr,repBias
3,4,1,293,10,1.4,1.3419855,0.7429682,1,1.0364274,1,0.221818174
5,2,2,294,10,0.8,0.7978578,1.212899,1,1.0295244,1,0.13690224
1,2,2,295,10,0.8,0.7899747,0.9335053,2,0.7054358,1,0.30468582
3,1,1,296,10,0.5,0.5180626,0.6334894,1,0.7481833,1,0.140409277
1,4,2,297,10,1.4,1.2620142,0.5323731,2,0.8855102,1,0.14361097
1,5,2,298,10,1.7,1.6539082,0.3738783,2,0.6379873,1,0.202496653
5,3,1,299,10,1.1,0.4699249,0.7258709,1,0.8947723,1,0.367959686
3,3,2,300,10,1.1,1.1660001,0.2758378,2,1.0829342,1,0.235593983
1,5,1,301,10,1.7,1.3420845,0.7470654,1,0.4322961,1,0.202496653
1,2,1,302,10,0.8,1.5100495,0.9283185,2,1.3198525,1,0.30468582
3,4,1,303,10,1.4,0.7177306,0.8883853,-1,2.0000285,1,0.221818174
3,3,1,304,10,1.1,1.3339189,1.4731004,1,1.2096037,1,0.235593983
1,4,2,305,10,1.4,1.4859173,0.2660873,1,1.9249405,1,0.14361097
3,2,1,306,10,0.8,0.8218748,0.5010222,1,0.632813,1,0.246809805
1,3,1,307,10,1.1,1.3578053,0.4331943,1,0.5700884,1,0.245295247
3,5,2,308,10,1.7,1.4058495,0.2821562,2,0.823485,1,0.335820429
5,2,1,309,10,0.8,0.7659653,0.5592993,1,0.8592722,1,0.13690224
5,5,1,310,10,1.7,1.5579817,0.5315912,1,0.7210231,1,0.138248783
1,1,1,311,10,0.5,0.8378516,0.8411711,1,0.5024802,1,0.299856692
5,3,2,312,10,1.1,0.749757,0.5509422,1,1.1555966,1,0.367959686
5,1,2,313,10,0.5,0.6779885,0.4677188,2,1.0624715,1,0.167636867
5,1,1,314,10,0.5,0.5499019,0.4545865,1,0.8871143,1,0.167636867
3,1,2,315,10,0.5,0.5578949,0.3190775,2,0.644829,1,0.140409277
1,3,2,316,10,1.1,1.3819622,0.4053522,2,0.6625377,1,0.245295247
5,5,2,317,10,1.7,1.4859538,0.5184329,2,1.2550369,1,0.138248783
5,4,1,318,10,1.4,1.4539693,0.5511388,2,0.8956895,1,0.221773937
5,2,2,319,10,0.8,0.8059843,0.7597147,2,0.7059088,1,0.13690224
5,4,2,320,10,1.4,1.35782,0.4691289,2,0.6609182,1,0.221773937
5,3,1,321,10,1.1,1.5178809,0.637384,1,0.6399268,1,0.367959686
1,2,2,322,10,0.8,0.9098463,0.7280905,1,0.5354584,1,0.30468582
1,4,1,323,10,1.4,1.3979784,0.8876504,2,0.8533128,1,0.14361097
3,3,2,324,10,1.1,1.3660063,1.7492387,1,1.1937799,1,0.235593983
3,4,2,325,10,1.4,1.4778991,0.4021824,2,1.007655,1,0.221818174
1,5,2,326,10,1.7,1.3499026,0.5437893,2,0.4689117,1,0.202496653
3,5,1,327,10,1.7,1.5819512,0.4853094,1,0.9073213,1,0.335820429
3,1,1,328,10,0.5,0.6060886,0.4356799,1,0.4268236,1,0.140409277
3,2,2,329,10,0.8,0.7098816,1.0112204,1,0.7427332,1,0.246809805
1,1,2,330,10,0.5,0.6939084,0.6074204,2,0.5723228,1,0.299856692
5,3,1,331,10,1.1,0.781935,0.4923402,1,0.7700361,1,0.367959686
1,3,1,332,10,1.1,0.7899972,0.882106,1,0.5120446,1,0.245295247
1,2,2,333,10,0.8,0.7178979,0.7360341,2,0.5425954,1,0.30468582
3,1,2,334,10,0.5,0.7498735,0.3910563,2,1.6260403,1,0.140409277
3,4,1,335,10,1.4,1.3898482,0.5705312,1,0.7571483,1,0.221818174
1,5,2,336,10,1.7,1.4539568,0.2291349,1,0.5226202,1,0.202496653
3,4,2,337,10,1.4,1.5018617,0.6107852,1,1.0549552,1,0.221818174
1,5,1,338,10,1.7,1.4780436,0.9349251,1,0.6153549,1,0.202496653
5,3,2,339,10,1.1,0.7259338,0.5434421,2,1.037468,1,0.367959686
1,4,2,340,10,1.4,1.534105,0.3843504,1,0.6607314,1,0.14361097
5,1,1,341,10,0.5,0.6939456,0.7730796,1,1.3232605,1,0.167636867
3,2,2,342,10,0.8,0.6938686,0.6434083,1,0.622581,1,0.246809805
5,5,2,343,10,1.7,1.4139515,0.486512,1,0.7315374,1,0.138248783
1,1,1,344,10,0.5,0.8860764,0.3635234,1,0.5781731,1,0.299856692
3,3,1,345,10,1.1,0.9579565,0.4426917,2,0.6433942,1,0.235593983
5,5,1,346,10,1.7,1.573969,0.2359069,1,0.7805168,1,0.138248783
5,4,2,347,10,1.4,1.7658256,0.5164872,1,1.1861593,1,0.221773937
3,5,2,348,10,1.7,1.5980045,0.7944837,2,1.6037261,1,0.335820429
3,2,1,349,10,0.8,0.7900931,0.5077967,2,0.9448351,1,0.246809805
3,1,1,350,10,0.5,0.7420075,0.7130415,1,0.9275267,1,0.140409277
5,2,2,351,10,0.8,0.7499293,0.4799942,2,0.7835991,1,0.13690224
1,3,2,352,10,1.1,0.8059374,0.4074243,2,0.6557435,1,0.245295247
3,5,1,353,10,1.7,1.5101252,0.4876024,1,0.8725359,1,0.335820429
5,2,1,354,10,0.8,0.9418669,0.8326129,2,1.082551,1,0.13690224
5,1,2,355,10,0.5,1.1979652,0.7385889,2,0.9420496,1,0.167636867
1,2,1,356,10,0.8,1.2058014,1.3022683,1,0.7549264,1,0.30468582
3,3,2,357,10,1.1,0.9657818,0.4431666,2,0.8915518,1,0.235593983
1,1,2,358,10,0.5,0.533891,0.5874263,2,0.6152875,1,0.299856692
5,4,1,359,10,1.4,1.41395,0.5353504,2,0.8422939,1,0.221773937
1,4,1,360,10,1.4,1.4699773,0.4659874,1,0.7016419,1,0.14361097
1,1,2,1,11,0.5,0.3817712,0.60598,2,0.6960573,1,0.166170935
5,2,1,2,11,0.8,0.741291,0.3228812,2,0.7839657,1,0.162930387
1,2,1,3,11,0.8,0.7011322,0.5851255,1,1.0922273,1,0.163004466
1,2,2,4,11,0.8,0.7738813,0.3178005,2,0.8573249,1,0.163004466
3,5,1,5,11,1.7,1.8701864,0.5709176,1,1.6719278,1,0.295013773
1,1,1,6,11,0.5,0.3420184,0.8338426,2,1.0264457,1,0.166170935
5,5,1,7,11,1.7,0.9818216,1.2122182,1,0.7174206,1,0.379477922
5,4,1,8,11,1.4,0.8700094,0.7655709,2,1.1627653,1,0.26768557
1,4,2,9,11,1.4,0.9897168,1.1495143,2,1.4718347,1,0.26986488
5,1,1,10,11,0.5,0.9738312,1.0967421,-1,2.0000438,1,0.143337022
1,5,2,11,11,1.7,0.9019565,0.4786226,2,0.6160608,1,0.381839135
1,5,1,12,11,1.7,1.4379575,0.5440679,1,0.6170376,1,0.381839135
3,2,1,13,11,0.8,0.6858245,2.6658511,2,1.4848848,1,0.156927557
3,3,2,14,11,1.1,0.6619447,1.7813429,1,1.4844962,1,0.235343005
5,5,2,15,11,1.7,1.005795,0.6770689,2,1.0824425,1,0.379477922
1,3,2,16,11,1.1,0.6700903,0.23456,2,0.8790149,1,0.21732013
5,1,2,17,11,0.5,0.4138714,0.7590023,2,0.8326868,1,0.143337022
5,3,1,18,11,1.1,0.5099876,0.6090166,1,0.7409412,1,0.213914979
5,4,2,19,11,1.4,0.7018017,0.5172779,2,1.1732742,1,0.26768557
3,1,2,20,11,0.5,0.6218568,0.5597246,2,1.1530246,1,0.144196841
3,1,1,21,11,0.5,0.6298474,0.385569,1,0.9537423,1,0.144196841
5,2,2,22,11,0.8,0.6459224,0.6496801,2,1.4944589,1,0.162930387
3,5,2,23,11,1.7,1.293983,0.8708695,2,0.913202,1,0.295013773
5,3,2,24,11,1.1,0.9019424,0.9772645,2,1.1666538,1,0.213914979
3,4,1,25,11,1.4,1.4139966,0.518759,2,1.7624762,1,0.2706657
1,3,1,26,11,1.1,0.8139381,0.4104926,1,0.8583653,1,0.21732013
3,3,1,27,11,1.1,0.7418168,0.4903604,1,1.209723,1,0.235343005
3,2,2,28,11,0.8,0.7578637,0.266213,2,0.9619002,1,0.156927557
1,4,1,29,11,1.4,1.1659945,0.3059535,1,0.5197717,1,0.26986488
3,4,2,30,11,1.4,1.2138771,0.6802846,2,1.2452613,1,0.2706657
5,3,2,31,11,1.1,0.8539479,0.6215505,1,0.8432979,1,0.213914979
3,3,2,32,11,1.1,0.9098765,1.5558052,-1,2.0000051,1,0.235343005
5,2,2,33,11,0.8,0.8858049,0.5623508,-1,2.0000109,1,0.162930387
3,2,2,34,11,0.8,0.6138167,1.5610412,2,0.8749028,1,0.156927557
1,5,2,35,11,1.7,1.7019332,0.3631499,2,0.9291557,1,0.381839135
1,1,1,36,11,0.5,0.597984,0.2973351,1,0.8618823,1,0.166170935
1,4,2,37,11,1.4,0.6539725,0.2860846,2,1.0571808,1,0.26986488
5,2,1,38,11,0.8,0.9420482,0.7612056,2,1.6782421,1,0.162930387
5,4,2,39,11,1.4,0.6859913,0.8062274,2,0.8194421,1,0.26768557
3,1,1,40,11,0.5,0.7900442,0.4911296,1,1.032703,1,0.144196841
3,5,2,41,11,1.7,1.966025,0.7846564,-1,2.0001256,1,0.295013773
5,4,1,42,11,1.4,1.0699399,0.8037824,2,0.7857644,1,0.26768557
5,5,2,43,11,1.7,1.317939,0.8340981,2,0.6290473,1,0.379477922
1,3,2,44,11,1.1,0.8855779,0.9733806,2,0.8596607,1,0.21732013
3,2,1,45,11,0.8,0.6940336,1.0999929,1,0.9891539,1,0.156927557
5,1,1,46,11,0.5,0.4219108,0.8693143,1,1.3463909,1,0.143337022
1,2,1,47,11,0.8,0.6939954,1.0184438,1,0.8466584,1,0.163004466
5,1,2,48,11,0.5,0.5019751,1.2627549,2,0.9288658,1,0.143337022
1,2,2,49,11,0.8,0.7898402,0.6731453,1,1.8230783,1,0.163004466
5,3,1,50,11,1.1,0.7019508,0.5672244,1,1.1652772,1,0.213914979
3,1,2,51,11,0.5,0.6220284,0.5654256,2,0.8546219,1,0.144196841
3,5,1,52,11,1.7,1.165911,0.6066044,1,0.9524421,1,0.295013773
3,3,1,53,11,1.1,1.0059135,0.7449714,1,0.8358545,1,0.235343005
1,3,1,54,11,1.1,1.1100203,0.3961938,1,0.9044454,1,0.21732013
3,4,1,55,11,1.4,1.6379413,0.3607994,1,0.6895356,1,0.2706657
5,5,1,56,11,1.7,1.3340163,1.4577021,2,1.1070068,1,0.379477922
1,5,1,57,11,1.7,1.5260793,0.4350295,1,0.4935965,1,0.381839135
3,4,2,58,11,1.4,0.9259424,0.8861509,2,0.94233,1,0.2706657
1,4,1,59,11,1.4,1.5258609,0.2706171,1,0.4476071,1,0.26986488
1,1,2,60,11,0.5,0.7178311,0.4366213,2,0.9029519,1,0.166170935
1,2,1,61,11,0.8,1.0380582,0.5192718,1,0.5939582,1,0.163004466
3,1,2,62,11,0.5,0.302134,0.6423671,2,0.9493162,1,0.144196841
5,2,1,63,11,0.8,0.4779885,1.093326,2,0.871228,1,0.162930387
3,3,2,64,11,1.1,0.6298654,0.5673919,2,1.1521951,1,0.235343005
5,2,2,65,11,0.8,0.8379227,1.2167455,1,1.6070634,1,0.162930387
3,2,1,66,11,0.8,1.0459245,0.6471904,-1,2.000025,1,0.156927557
1,3,2,67,11,1.1,0.8539127,0.3484344,2,0.6451314,1,0.21732013
1,5,2,68,11,1.7,1.6700065,0.2531454,-1,2.0001319,1,0.381839135
5,1,2,69,11,0.5,0.4619719,0.7931645,2,0.8157671,1,0.143337022
5,5,2,70,11,1.7,0.982025,0.9118203,2,1.0369201,1,0.379477922
5,4,1,71,11,1.4,1.3740418,0.8210537,1,1.1343755,1,0.26768557
1,2,2,72,11,0.8,0.8217454,1.078772,1,1.0356185,1,0.163004466
1,5,1,73,11,1.7,1.1500484,0.4280202,1,0.4459365,1,0.381839135
3,1,1,74,11,0.5,0.5420564,0.5818479,2,1.1937152,1,0.144196841
3,3,1,75,11,1.1,0.7500253,1.0740972,-1,2.000078,1,0.235343005
1,3,1,76,11,1.1,1.0458657,0.4740929,1,0.5578056,1,0.21732013
1,1,2,77,11,0.5,0.9179426,0.5979172,2,0.7779712,1,0.166170935
5,1,1,78,11,0.5,0.5659037,0.3867348,2,0.9013789,1,0.143337022
5,5,1,79,11,1.7,1.9578949,0.9976839,2,0.9042238,1,0.379477922
1,1,1,80,11,0.5,0.6861333,0.7496256,1,0.5490343,1,0.166170935
5,3,2,81,11,1.1,1.0380707,0.7491705,1,0.9184591,1,0.213914979
3,5,2,82,11,1.7,2.1018835,0.7029167,2,1.1514687,1,0.295013773
5,3,1,83,11,1.1,1.1096718,0.7921543,1,0.6927287,1,0.213914979
5,4,2,84,11,1.4,1.6378937,0.6292008,2,0.7875386,1,0.26768557
1,4,2,85,11,1.4,1.6699909,0.3555598,2,0.6755343,1,0.26986488
3,5,1,86,11,1.7,1.4939408,0.4279251,1,0.559814,1,0.295013773
3,4,2,87,11,1.4,1.6059872,0.519815,2,0.9717875,1,0.2706657
3,2,2,88,11,0.8,0.5260803,1.1717168,2,0.6966134,1,0.156927557
1,4,1,89,11,1.4,1.3099163,0.280863,2,0.7615794,1,0.26986488
3,4,1,90,11,1.4,1.4139082,0.6899742,1,1.2784891,1,0.2706657
5,5,2,91,11,1.7,1.4698317,0.8946376,2,0.8168536,1,0.379477922
5,5,1,92,11,1.7,1.3339855,0.4969918,2,0.8645876,1,0.379477922
1,3,2,93,11,1.1,0.581885,0.5206285,2,0.5569065,1,0.21732013
3,3,2,94,11,1.1,1.0460498,0.6130784,2,1.9315494,1,0.235343005
3,1,1,95,11,0.5,0.5340046,0.8837133,1,1.1636762,1,0.144196841
3,5,2,96,11,1.7,1.7098738,0.4760474,2,0.7573285,1,0.295013773
3,2,2,97,11,0.8,0.9339327,0.71769,1,0.7094184,1,0.156927557
1,2,2,98,11,0.8,0.622067,2.3567779,1,0.4465727,1,0.163004466
3,4,1,99,11,1.4,0.9020219,1.3985624,1,1.1074601,1,0.2706657
1,5,2,100,11,1.7,1.5660239,0.4928272,2,0.5951942,1,0.381839135
1,4,1,101,11,1.4,1.6218651,0.795562,1,1.0518878,1,0.26986488
5,3,1,102,11,1.1,1.0779184,0.8044142,1,0.6658915,1,0.213914979
3,5,1,103,11,1.7,1.597921,0.6740017,2,1.1998313,1,0.295013773
1,5,1,104,11,1.7,1.5579373,0.7279802,1,1.6614059,1,0.381839135
5,1,1,105,11,0.5,0.5099226,0.6615037,2,0.8958935,1,0.143337022
3,1,2,106,11,0.5,0.7578934,0.8397748,2,0.9205586,1,0.144196841
5,3,2,107,11,1.1,0.8619493,0.5526408,2,1.2168414,1,0.213914979
5,4,2,108,11,1.4,1.3498617,0.8888959,2,1.0641755,1,0.26768557
3,3,1,109,11,1.1,0.8138204,0.4482401,2,1.3582321,1,0.235343005
3,4,2,110,11,1.4,1.0859256,1.0944553,2,0.9918897,1,0.2706657
1,2,1,111,11,0.8,0.8700596,0.3679446,1,0.5112729,1,0.163004466
5,4,1,112,11,1.4,1.1740058,0.6475999,2,1.3435139,1,0.26768557
1,4,2,113,11,1.4,1.2138891,0.43195,1,0.6625607,1,0.26986488
5,2,2,114,11,0.8,0.837939,0.7027778,2,1.4420042,1,0.162930387
3,2,1,115,11,0.8,1.1899313,1.1300617,1,0.7262378,1,0.156927557
5,2,1,116,11,0.8,0.8298219,0.598389,1,0.8541769,1,0.162930387
1,1,2,117,11,0.5,0.5739057,0.3662974,2,0.6013144,1,0.166170935
1,1,1,118,11,0.5,0.5819747,0.5777447,1,0.6202667,1,0.166170935
5,1,2,119,11,0.5,0.6058457,0.9402915,2,0.7829252,1,0.143337022
1,3,1,120,11,1.1,1.053918,0.6207565,1,0.4744906,1,0.21732013
5,2,1,121,11,0.8,1.0379366,1.2106414,1,0.7694123,1,0.162930387
3,2,2,122,11,0.8,0.7899139,1.1300391,2,1.6619886,1,0.156927557
5,1,1,123,11,0.5,0.5100344,1.0463936,2,1.128453,1,0.143337022
1,5,1,124,11,1.7,2.1339256,0.5368278,1,1.0306496,1,0.381839135
1,1,2,125,11,0.5,0.4700045,0.4788256,2,0.5613469,1,0.166170935
3,5,1,126,11,1.7,1.4218544,1.1696967,1,1.8908773,1,0.295013773
3,3,1,127,11,1.1,1.2221634,0.4349139,1,0.8175991,1,0.235343005
1,4,2,128,11,1.4,1.7659865,0.233978,2,0.8349024,1,0.26986488
1,4,1,129,11,1.4,1.5339245,0.5792775,2,0.6634977,1,0.26986488
3,4,1,130,11,1.4,1.3179432,0.239623,1,0.425776,1,0.2706657
1,3,2,131,11,1.1,1.333938,0.4501233,2,0.6356536,1,0.21732013
5,4,1,132,11,1.4,1.5259558,0.8199692,1,1.9830813,1,0.26768557
5,3,2,133,11,1.1,0.9898313,1.5030618,2,0.8443952,1,0.213914979
1,2,2,134,11,0.8,0.981991,0.6366668,2,0.5169795,1,0.163004466
5,2,2,135,11,0.8,0.8459558,0.9809152,1,1.0288292,1,0.162930387
1,1,1,136,11,0.5,0.4540886,0.2369444,2,0.8097836,1,0.166170935
3,1,1,137,11,0.5,0.6618333,0.5864922,2,0.8015764,1,0.144196841
3,3,2,138,11,1.1,0.7420491,0.25749,-1,2.0000444,1,0.235343005
1,2,1,139,11,0.8,0.5820017,0.8184205,1,1.2671601,1,0.163004466
1,3,1,140,11,1.1,0.8939435,0.2491282,1,0.4680538,1,0.21732013
3,4,2,141,11,1.4,1.5820764,0.3963738,2,0.7500698,1,0.2706657
5,1,2,142,11,0.5,0.5099891,1.0700918,1,0.7997219,1,0.143337022
5,3,1,143,11,1.1,0.8060157,0.9436329,2,0.9064789,1,0.213914979
5,4,2,144,11,1.4,0.9818793,0.802554,1,0.8521051,1,0.26768557
3,5,2,145,11,1.7,1.8059766,0.7086837,2,0.6729239,1,0.295013773
3,1,2,146,11,0.5,0.7820333,0.2410249,2,0.8966691,1,0.144196841
1,5,2,147,11,1.7,0.9580792,0.3606555,2,0.7487791,1,0.381839135
3,2,1,148,11,0.8,0.7899296,1.5969493,1,0.5744898,1,0.156927557
5,5,2,149,11,1.7,1.8779079,0.8467453,1,1.0345136,1,0.379477922
5,5,1,150,11,1.7,1.7658922,1.3150126,2,0.960746,1,0.379477922
1,1,2,151,11,0.5,0.6378701,0.5932139,2,0.4325604,1,0.166170935
5,4,1,152,11,1.4,1.2855405,0.7850333,1,1.1505386,1,0.26768557
3,3,1,153,11,1.1,1.1979267,0.3590442,1,0.7293072,1,0.235343005
3,1,2,154,11,0.5,0.710018,0.4815022,1,0.8987892,1,0.144196841
5,2,1,155,11,0.8,0.6220886,1.0266788,1,0.5855307,1,0.162930387
5,3,1,156,11,1.1,0.9338399,0.2740535,1,0.5705392,1,0.213914979
1,1,1,157,11,0.5,0.6059179,0.5545927,1,0.6051189,1,0.166170935
1,5,1,158,11,1.7,1.7499354,0.7570013,1,0.8017813,1,0.381839135
3,1,1,159,11,0.5,0.4618734,0.6421481,1,0.5583871,1,0.144196841
3,4,1,160,11,1.4,0.8859243,0.5120306,1,1.0887537,1,0.2706657
1,5,2,161,11,1.7,2.0860079,0.3209463,2,0.6494882,1,0.381839135
3,5,1,162,11,1.7,1.4539748,0.5454861,1,0.5302777,1,0.295013773
1,2,1,163,11,0.8,0.7739087,0.3785058,1,0.5814335,1,0.163004466
5,5,1,164,11,1.7,1.0938692,0.797379,1,0.754623,1,0.379477922
3,5,2,165,11,1.7,1.4378707,0.6828332,2,0.8466654,1,0.295013773
5,5,2,166,11,1.7,1.6217857,0.4868441,2,0.8991673,1,0.379477922
1,3,1,167,11,1.1,0.5978589,1.0513141,1,0.4900912,1,0.21732013
1,4,2,168,11,1.4,1.0459886,0.2821531,2,0.7580749,1,0.26986488
1,4,1,169,11,1.4,1.1980124,0.75015,1,0.5289714,1,0.26986488
3,3,2,170,11,1.1,1.1099702,1.1129842,2,0.5849086,1,0.235343005
5,2,2,171,11,0.8,0.837952,0.2494271,2,1.2703972,1,0.162930387
3,4,2,172,11,1.4,1.2938828,1.5025297,2,0.6634284,1,0.2706657
3,2,1,173,11,0.8,0.9579474,0.2556677,1,0.6078481,1,0.156927557
3,2,2,174,11,0.8,0.9819555,0.471971,2,0.7744156,1,0.156927557
1,3,2,175,11,1.1,1.0295387,0.5027853,1,0.3698811,1,0.21732013
1,2,2,176,11,0.8,0.7499562,0.3061124,2,0.5763135,1,0.163004466
5,4,2,177,11,1.4,0.6780319,0.5047229,2,1.1063265,1,0.26768557
5,1,2,178,11,0.5,0.6459675,0.5863045,1,0.609814,1,0.143337022
5,3,2,179,11,1.1,0.7899216,0.5061455,1,1.7749053,1,0.213914979
5,1,1,180,11,0.5,0.6939609,0.7554526,2,0.9781752,1,0.143337022
1,2,2,181,11,0.8,0.7818624,0.7624582,2,0.9813939,1,0.163004466
5,4,2,182,11,1.4,1.3338537,0.4936054,2,0.9573604,1,0.26768557
1,3,2,183,11,1.1,1.061915,0.4535006,2,0.6016485,1,0.21732013
3,5,2,184,11,1.7,1.5739405,0.4341913,1,0.802363,1,0.295013773
1,1,1,185,11,0.5,0.4222122,0.3788946,1,0.5796744,1,0.166170935
1,4,2,186,11,1.4,0.9659889,0.4517825,2,1.1240692,1,0.26986488
1,3,1,187,11,1.1,1.245835,0.3161103,1,1.3900084,1,0.21732013
3,2,1,188,11,0.8,0.8378903,0.3342668,1,0.5840243,1,0.156927557
5,1,2,189,11,0.5,0.6618968,0.5842393,1,1.5429396,1,0.143337022
1,5,1,190,11,1.7,1.3333547,0.1759534,1,0.3959464,1,0.381839135
3,2,2,191,11,0.8,0.7420391,0.755841,1,0.5133976,1,0.156927557
1,1,2,192,11,0.5,0.4780396,0.2489458,2,0.7404466,1,0.166170935
3,4,1,193,11,1.4,0.9580277,0.9005659,2,1.6032294,1,0.2706657
5,5,1,194,11,1.7,1.0700845,0.4751746,2,1.1501359,1,0.379477922
5,5,2,195,11,1.7,0.8218307,0.5022159,2,0.8099678,1,0.379477922
3,5,1,196,11,1.7,1.7979621,0.7783529,2,1.1324024,1,0.295013773
3,4,2,197,11,1.4,1.549916,0.4843248,2,1.3480194,1,0.2706657
3,1,1,198,11,0.5,0.5820323,0.3399746,2,1.0876236,1,0.144196841
5,2,2,199,11,0.8,0.6859887,0.7677804,2,0.7662877,1,0.162930387
3,3,2,200,11,1.1,0.6781115,7.3647364,2,1.4208966,1,0.235343005
1,4,1,201,11,1.4,0.9900223,0.6529987,1,0.6123096,1,0.26986488
3,1,2,202,11,0.5,0.8299076,0.5242279,2,0.8226751,1,0.144196841
3,3,1,203,11,1.1,1.1739006,0.6148819,2,0.9997146,1,0.235343005
5,1,1,204,11,0.5,0.6539941,0.5200596,1,0.8499837,1,0.143337022
1,5,2,205,11,1.7,1.7099752,0.3699728,2,0.943433,1,0.381839135
5,2,1,206,11,0.8,0.9020018,0.6798933,1,0.76918,1,0.162930387
5,3,2,207,11,1.1,1.0059938,2.0339075,2,0.6891676,1,0.213914979
5,4,1,208,11,1.4,1.077929,0.9611849,1,0.5444629,1,0.26768557
5,3,1,209,11,1.1,1.0138781,0.4889606,1,0.413724,1,0.213914979
1,2,1,210,11,0.8,1.0459787,0.3417512,1,1.6869079,1,0.163004466
1,4,2,211,11,1.4,1.2540357,0.0870226,2,0.6420967,1,0.26986488
1,3,1,212,11,1.1,1.0779807,0.2341986,1,0.7022519,1,0.21732013
5,2,1,213,11,0.8,0.7818308,0.4469422,2,0.8541991,1,0.162930387
1,2,2,214,11,0.8,0.6859473,0.5022498,2,0.7275033,1,0.163004466
5,4,2,215,11,1.4,1.0379268,0.4957404,1,0.9232476,1,0.26768557
3,2,1,216,11,0.8,0.8699629,0.2594113,2,0.782624,1,0.156927557
3,5,1,217,11,1.7,1.0379997,0.5269702,1,1.0490091,1,0.295013773
3,1,1,218,11,0.5,0.645969,0.5211954,1,1.1311662,1,0.144196841
5,5,2,219,11,1.7,1.2458713,0.5313763,2,0.9012168,1,0.379477922
3,4,1,220,11,1.4,0.7659064,0.9575526,2,0.865341,1,0.2706657
3,2,2,221,11,0.8,1.1019277,0.5214736,2,0.7932319,1,0.156927557
5,5,1,222,11,1.7,0.9820248,0.2657502,2,0.7204211,1,0.379477922
1,3,2,223,11,1.1,1.0779222,0.5205575,2,0.5692979,1,0.21732013
3,1,2,224,11,0.5,0.4939464,0.617891,2,1.030267,1,0.144196841
3,3,1,225,11,1.1,1.3020647,0.7902429,-1,2.000019,1,0.235343005
5,4,1,226,11,1.4,1.0940716,0.7076343,2,1.0602525,1,0.26768557
3,3,2,227,11,1.1,0.96586,0.4689076,2,0.7563787,1,0.235343005
1,1,2,228,11,0.5,0.9739583,0.4124087,2,0.701977,1,0.166170935
1,4,1,229,11,1.4,1.4539964,0.1342885,1,0.4234708,1,0.26986488
1,2,1,230,11,0.8,1.0378815,0.2795843,1,0.3957672,1,0.163004466
1,1,1,231,11,0.5,0.7100407,0.4677494,1,0.4616049,1,0.166170935
5,1,1,232,11,0.5,0.598013,0.9099833,1,0.8425663,1,0.143337022
3,5,2,233,11,1.7,1.1419516,1.5388939,2,0.9286308,1,0.295013773
1,5,1,234,11,1.7,2.1019362,0.6647436,1,0.4829885,1,0.381839135
3,4,2,235,11,1.4,1.7660096,1.0909807,1,1.2337428,1,0.2706657
5,3,2,236,11,1.1,1.3179231,0.6337681,2,0.6845903,1,0.213914979
5,1,2,237,11,0.5,0.510172,0.51697,2,1.388731,1,0.143337022
5,2,2,238,11,0.8,0.8218719,0.533062,1,0.7833266,1,0.162930387
5,3,1,239,11,1.1,1.1418195,0.7034479,1,1.9022298,1,0.213914979
1,5,2,240,11,1.7,1.8059448,0.3987097,2,0.6150848,1,0.381839135
1,5,2,241,11,1.7,2.0218877,0.3434241,1,1.5613431,1,0.381839135
5,3,2,242,11,1.1,1.0779963,1.3537286,1,0.7211676,1,0.213914979
1,1,2,243,11,0.5,0.6540222,0.4252955,2,0.6067675,1,0.166170935
5,4,1,244,11,1.4,1.2139157,0.8148301,1,1.0863856,1,0.26768557
3,1,1,245,11,0.5,0.8457983,1.2869339,1,0.7304571,1,0.144196841
5,1,1,246,11,0.5,0.8139261,0.7865119,1,0.6833257,1,0.143337022
3,2,1,247,11,0.8,0.6780495,0.5633744,1,0.7464936,1,0.156927557
1,3,1,248,11,1.1,1.1500469,0.3545745,1,0.535156,1,0.21732013
1,1,1,249,11,0.5,0.7576085,0.6398431,2,1.4563873,1,0.166170935
5,4,2,250,11,1.4,0.9098833,0.8564285,2,0.8022795,1,0.26768557
1,3,2,251,11,1.1,1.4539765,0.2909917,2,0.5982703,1,0.21732013
5,3,1,252,11,1.1,1.0860995,0.8062026,1,0.8913433,1,0.213914979
3,1,2,253,11,0.5,0.486061,0.3394998,1,1.1951256,1,0.144196841
5,1,2,254,11,0.5,0.5418863,0.9554077,1,1.0241482,1,0.143337022
5,5,1,255,11,1.7,2.1657922,0.7843613,1,1.539268,1,0.379477922
3,5,2,256,11,1.7,1.6140368,2.2913752,1,1.1441691,1,0.295013773
3,3,1,257,11,1.1,1.213903,0.696603,1,0.6931605,1,0.235343005
5,2,2,258,11,0.8,1.1500264,0.2294683,2,0.8149971,1,0.162930387
5,2,1,259,11,0.8,0.7340282,0.5670734,1,0.6359787,1,0.162930387
1,4,1,260,11,1.4,0.9179408,0.2343417,1,0.3972097,1,0.26986488
3,4,2,261,11,1.4,1.3179769,0.2931232,2,0.8137205,1,0.2706657
1,5,1,262,11,1.7,2.245887,0.5417752,1,0.7991817,1,0.381839135
1,2,1,263,11,0.8,1.198075,0.5112084,1,0.5556319,1,0.163004466
1,2,2,264,11,0.8,0.8302455,0.3237695,2,0.5821901,1,0.163004466
1,4,2,265,11,1.4,1.4939483,0.4064442,2,0.7871624,1,0.26986488
3,2,2,266,11,0.8,0.9580602,0.5311307,2,0.6404429,1,0.156927557
