WMSize,ShortLong,DurLevel,TPresent,NT,NSub,curDur,repDur,WMRP,valid,stdRepDur
3,1,2,1,32,4,0.8,1.013982317,2,1,0.225974358
1,1,1,1,33,4,0.5,0.757973753,1,1,0.281483542
5,1,5,1,34,4,1.7,1.078016026,1,1,0.308974279
5,1,4,1,35,4,1.4,1.238030943,1,1,0.244865
1,1,1,2,36,4,0.5,0.566044928,1,1,0.281483542
5,1,4,2,37,4,1.4,0.725909312,2,1,0.244865
5,1,2,2,38,4,0.8,0.709984238,2,1,0.178798236
5,1,3,1,39,4,1.1,0.725933571,2,1,0.186925457
5,1,1,2,40,4,0.5,0.534048912,1,1,0.262938991
1,1,3,1,41,4,1.1,0.965886745,1,1,0.221570131
3,1,4,2,42,4,1.4,0.917942016,2,1,0.175458226
5,1,5,2,43,4,1.7,1.046002904,1,1,0.308974279
3,1,5,2,44,4,1.7,1.046009746,2,1,0.267018045
1,1,5,1,45,4,1.7,1.381989535,1,1,0.212768047
5,1,3,2,46,4,1.1,0.74197901,2,1,0.186925457
5,1,1,1,47,4,0.5,1.014034568,1,1,0.262938991
1,1,2,1,48,4,0.8,1.157974499,1,1,0.218704926
3,1,3,2,49,4,1.1,0.93397377,2,1,0.193113733
1,1,5,2,50,4,1.7,1.749970005,2,1,0.212768047
3,1,3,1,51,4,1.1,1.238011037,1,1,0.193113733
3,1,1,2,52,4,0.5,1.045989219,2,1,0.298763828
3,1,5,1,53,4,1.7,1.381915512,2,1,0.267018045
3,1,4,1,54,4,1.4,1.045930125,1,1,0.175458226
1,1,3,2,55,4,1.1,1.109914694,2,1,0.221570131
3,1,1,1,56,4,0.5,1.349958373,2,1,0.298763828
1,1,4,1,57,4,1.4,1.349931004,1,1,0.182222249
3,1,2,2,58,4,0.8,1.221891265,1,1,0.225974358
5,1,2,1,59,4,0.8,0.806001212,1,1,0.178798236
1,1,4,2,60,4,1.4,0.933983101,2,1,0.182222249
1,1,4,2,61,4,1.4,1.013978585,2,1,0.182222249
5,1,2,1,62,4,0.8,0.949917194,2,1,0.178798236
3,1,2,1,63,4,0.8,0.486004969,1,1,0.225974358
3,1,5,2,64,4,1.7,1.526015929,2,1,0.267018045
5,1,3,1,65,4,1.1,1.189994153,2,1,0.186925457
3,1,4,2,66,4,1.4,1.237957231,1,1,0.175458226
1,1,1,2,67,4,0.5,0.725962807,1,1,0.281483542
5,1,1,2,68,4,0.5,0.965920957,1,1,0.262938991
1,1,3,2,69,4,1.1,0.87000102,2,1,0.221570131
5,1,1,1,70,4,0.5,0.437982175,1,1,0.262938991
5,1,5,1,71,4,1.7,0.99803827,2,1,0.308974279
3,1,2,2,72,4,0.8,0.997967358,2,1,0.225974358
3,1,5,1,73,4,1.7,1.381903072,2,1,0.267018045
1,1,4,1,74,4,1.4,1.301974768,1,1,0.182222249
3,1,3,1,75,4,1.1,1.333985713,1,1,0.193113733
3,1,1,2,76,4,0.5,0.725967472,2,1,0.298763828
1,1,5,2,77,4,1.7,1.109981563,1,1,0.212768047
3,1,4,1,78,4,1.4,1.110054652,1,1,0.175458226
1,1,2,1,79,4,0.8,0.725977425,1,1,0.218704926
1,1,1,1,80,4,0.5,0.885956263,1,1,0.281483542
5,1,4,2,81,4,1.4,0.85397051,2,1,0.244865
5,1,3,2,82,4,1.1,0.854038001,1,1,0.186925457
5,1,2,2,83,4,0.8,1.046035561,1,1,0.178798236
1,1,2,2,84,4,0.8,0.870021547,2,1,0.218704926
3,1,1,1,85,4,0.5,0.565970906,1,1,0.298763828
3,1,3,2,86,4,1.1,0.869983914,1,1,0.193113733
5,1,4,1,87,4,1.4,0.99793128,2,1,0.244865
1,1,3,1,88,4,1.1,1.253957261,1,1,0.221570131
1,1,5,1,89,4,1.7,1.125927475,1,1,0.212768047
5,1,5,2,90,4,1.7,1.70200475,1,1,0.308974279
5,1,5,2,91,4,1.7,1.749983379,2,1,0.308974279
3,1,4,2,92,4,1.4,1.333883388,2,1,0.175458226
5,1,2,2,93,4,0.8,1.045942566,2,1,0.178798236
1,1,1,2,94,4,0.5,0.821989734,2,1,0.281483542
5,1,2,1,95,4,0.8,0.981924097,1,1,0.178798236
5,1,3,1,96,4,1.1,0.870007552,2,1,0.186925457
3,1,2,1,97,4,0.8,0.902052087,1,1,0.225974358
3,1,1,2,98,4,0.5,0.326027375,1,1,0.298763828
3,1,4,1,99,4,1.4,0.741869221,1,1,0.175458226
3,1,5,2,100,4,1.7,1.061970588,2,1,0.267018045
3,1,3,1,101,4,1.1,1.317960802,1,1,0.193113733
3,1,1,1,102,4,0.5,0.485940899,1,1,0.298763828
3,1,5,1,103,4,1.7,0.886034018,1,1,0.267018045
1,1,5,1,104,4,1.7,1.141967316,1,1,0.212768047
5,1,1,2,105,4,0.5,0.46993807,2,1,0.262938991
5,1,4,1,106,4,1.4,0.69391454,1,1,0.244865
1,1,4,2,107,4,1.4,1.157977609,2,1,0.182222249
3,1,2,2,108,4,0.8,1.173972352,2,1,0.225974358
1,1,3,2,109,4,1.1,1.17401776,2,1,0.221570131
5,1,1,1,110,4,0.5,0.40593764,1,1,0.262938991
5,1,4,2,111,4,1.4,0.934020423,2,1,0.244865
1,1,1,1,112,4,0.5,0.853963668,1,1,0.281483542
5,1,3,2,113,4,1.1,0.949953273,2,1,0.186925457
5,1,5,1,114,4,1.7,1.014005643,1,1,0.308974279
1,1,2,1,115,4,0.8,1.174028646,1,1,0.218704926
1,1,5,2,116,4,1.7,1.285905692,2,1,0.212768047
1,1,2,2,117,4,0.8,1.237970294,2,1,0.218704926
1,1,4,1,118,4,1.4,1.02991019,1,1,0.182222249
1,1,3,1,119,4,1.1,1.20597801,1,1,0.221570131
3,1,3,2,120,4,1.1,1.11000831,2,1,0.193113733
3,1,5,1,121,4,1.7,0.677990398,2,1,0.267018045
3,1,3,1,122,4,1.1,1.093919329,1,1,0.193113733
3,1,2,2,123,4,0.8,0.805971665,1,1,0.225974358
5,1,4,1,124,4,1.4,0.789988741,2,1,0.244865
1,1,2,2,125,4,0.8,1.190031786,1,1,0.218704926
5,1,5,2,126,4,1.7,1.237995175,2,1,0.308974279
5,1,1,1,127,4,0.5,1.109973165,2,1,0.262938991
5,1,1,2,128,4,0.5,0.821987246,2,1,0.262938991
5,1,2,1,129,4,0.8,0.533950941,1,1,0.178798236
5,1,2,2,130,4,0.8,0.901969045,2,1,0.178798236
1,1,4,1,131,4,1.4,1.141875876,1,1,0.182222249
5,1,3,2,132,4,1.1,1.061909628,2,1,0.186925457
3,1,4,2,133,4,1.4,1.301932158,1,1,0.175458226
5,1,3,1,134,4,1.1,0.758007965,2,1,0.186925457
3,1,1,1,135,4,0.5,0.88595533,1,1,0.298763828
3,1,3,2,136,4,1.1,0.998002192,2,1,0.193113733
1,1,4,2,137,4,1.4,1.045978022,2,1,0.182222249
1,1,5,1,138,4,1.7,1.157960192,1,1,0.212768047
1,1,2,1,139,4,0.8,1.381950658,1,1,0.218704926
3,1,2,1,140,4,0.8,0.933990254,1,1,0.225974358
1,1,1,2,141,4,0.5,0.469921897,2,1,0.281483542
5,1,5,1,142,4,1.7,0.773964452,2,1,0.308974279
3,1,5,2,143,4,1.7,1.030054814,2,1,0.267018045
1,1,1,1,144,4,0.5,0.629993419,1,1,0.281483542
5,1,4,2,145,4,1.4,0.933969727,2,1,0.244865
3,1,4,1,146,4,1.4,1.013908916,1,1,0.175458226
1,1,5,2,147,4,1.7,1.142065286,2,1,0.212768047
3,1,1,2,148,4,0.5,0.965924067,2,1,0.298763828
1,1,3,1,149,4,1.1,0.662006541,1,1,0.221570131
1,1,3,2,150,4,1.1,0.85397331,2,1,0.221570131
5,1,5,2,151,4,1.7,1.509981998,2,1,0.308974279
5,1,4,2,152,4,1.4,1.334010595,2,1,0.244865
5,1,3,1,153,4,1.1,1.349976101,1,1,0.186925457
3,1,5,1,154,4,1.7,1.254025996,1,1,0.267018045
5,1,1,1,155,4,0.5,0.374008803,2,1,0.262938991
1,1,3,2,156,4,1.1,0.805970732,2,1,0.221570131
5,1,3,2,157,4,1.1,0.869941305,2,1,0.186925457
5,1,2,1,158,4,0.8,0.885975858,2,1,0.178798236
3,1,2,2,159,4,0.8,0.581864879,2,1,0.225974358
3,1,4,2,160,4,1.4,0.869994489,2,1,0.175458226
5,1,4,1,161,4,1.4,0.981975415,2,1,0.244865
5,1,1,2,162,4,0.5,1.045961227,1,1,0.262938991
3,1,3,1,163,4,1.1,0.821958321,2,1,0.193113733
3,1,2,1,164,4,0.8,0.790002115,2,1,0.225974358
1,1,1,1,165,4,0.5,0.454028235,1,1,0.281483542
1,1,5,1,166,4,1.7,0.9499343,1,1,0.212768047
5,1,5,1,167,4,1.7,1.12598999,2,1,0.308974279
3,1,4,1,168,4,1.4,1.237918043,1,1,0.175458226
1,1,3,1,169,4,1.1,1.14191351,1,1,0.221570131
3,1,5,2,170,4,1.7,1.253910919,2,1,0.267018045
1,1,5,2,171,4,1.7,1.237971849,2,1,0.212768047
1,1,2,1,172,4,0.8,0.821969829,1,1,0.218704926
1,1,4,2,173,4,1.4,1.318001856,2,1,0.182222249
1,1,4,1,174,4,1.4,1.02995902,1,1,0.182222249
3,1,1,1,175,4,0.5,0.549999179,2,1,0.298763828
3,1,3,2,176,4,1.1,0.597907829,2,1,0.193113733
1,1,1,2,177,4,0.5,0.62996014,2,1,0.281483542
5,1,2,2,178,4,0.8,0.821954589,2,1,0.178798236
1,1,2,2,179,4,0.8,1.077971862,2,1,0.218704926
3,1,1,2,180,4,0.5,0.389981152,2,1,0.298763828
1,1,1,2,181,4,0.5,0.486039492,2,1,0.281483542
5,1,5,1,182,4,1.7,1.63798628,1,1,0.308974279
1,1,1,1,183,4,0.5,0.72595441,1,1,0.281483542
1,1,5,1,184,4,1.7,1.253983387,1,1,0.212768047
3,1,4,1,185,4,1.4,0.998031117,1,1,0.175458226
1,1,5,2,186,4,1.7,1.654005904,2,1,0.212768047
5,1,2,1,187,4,0.8,0.981901392,1,1,0.178798236
1,1,3,1,188,4,1.1,0.421918697,1,1,0.221570131
5,1,1,1,189,4,0.5,0.709979572,1,1,0.262938991
3,1,3,2,190,4,1.1,0.885959685,2,1,0.193113733
5,1,4,2,191,4,1.4,0.710036178,1,1,0.244865
3,1,3,1,192,4,1.1,0.869995733,1,1,0.193113733
5,1,4,1,193,4,1.4,0.710031823,1,1,0.244865
1,1,4,1,194,4,1.4,1.061976808,1,1,0.182222249
5,1,3,1,195,4,1.1,1.029996342,1,1,0.186925457
3,1,1,1,196,4,0.5,0.629979423,1,1,0.298763828
3,1,4,2,197,4,1.4,0.805990326,2,1,0.175458226
3,1,5,1,198,4,1.7,1.365966179,1,1,0.267018045
3,1,2,1,199,4,0.8,1.077973417,1,1,0.225974358
5,1,2,2,200,4,0.8,1.013942195,2,1,0.178798236
1,1,2,2,201,4,0.8,0.709895286,1,1,0.218704926
1,1,2,1,202,4,0.8,0.629900735,1,1,0.218704926
5,1,3,2,203,4,1.1,0.917960677,2,1,0.186925457
3,1,2,2,204,4,0.8,0.837996606,2,1,0.225974358
1,1,3,2,205,4,1.1,0.949979709,2,1,0.221570131
5,1,5,2,206,4,1.7,1.365967112,2,1,0.308974279
3,1,1,2,207,4,0.5,0.838010291,2,1,0.298763828
1,1,4,2,208,4,1.4,0.869994489,2,1,0.182222249
3,1,5,2,209,4,1.7,1.158028305,2,1,0.267018045
5,1,1,2,210,4,0.5,0.50202988,1,1,0.262938991
5,1,3,2,211,4,1.1,0.821993155,2,1,0.186925457
5,1,4,2,212,4,1.4,1.077956933,2,1,0.244865
1,1,4,2,213,4,1.4,0.789975678,2,1,0.182222249
3,1,4,1,214,4,1.4,1.141976335,1,1,0.175458226
5,1,2,1,215,4,0.8,1.206030261,2,1,0.178798236
3,1,3,1,216,4,1.1,1.045975845,1,1,0.193113733
5,1,1,2,217,4,0.5,0.59797843,1,1,0.262938991
1,1,5,2,218,4,1.7,1.237900315,1,1,0.212768047
1,1,3,1,219,4,1.1,1.509966136,2,1,0.221570131
1,1,5,1,220,4,1.7,1.525987315,2,1,0.212768047
5,1,5,2,221,4,1.7,1.157992227,2,1,0.308974279
5,1,3,1,222,4,1.1,1.269979062,1,1,0.186925457
3,1,1,1,223,4,0.5,0.438016387,1,1,0.298763828
5,1,1,1,224,4,0.5,0.805953004,2,1,0.262938991
1,1,3,2,225,4,1.1,0.837986965,2,1,0.221570131
3,1,2,2,226,4,0.8,0.997930347,2,1,0.225974358
3,1,4,2,227,4,1.4,0.918028479,2,1,0.175458226
3,1,5,2,228,4,1.7,1.317953337,2,1,0.267018045
5,1,2,2,229,4,0.8,1.030029932,2,1,0.178798236
1,1,2,1,230,4,0.8,1.014020572,1,1,0.218704926
1,1,2,2,231,4,0.8,1.174031445,2,1,0.218704926
5,1,5,1,232,4,1.7,1.845923221,2,1,0.308974279
1,1,1,2,233,4,0.5,1.09396225,2,1,0.281483542
3,1,2,1,234,4,0.8,0.950020764,1,1,0.225974358
5,1,4,1,235,4,1.4,1.20600849,1,1,0.244865
1,1,4,1,236,4,1.4,1.574019751,1,1,0.182222249
3,1,5,1,237,4,1.7,1.270010786,1,1,0.267018045
3,1,1,2,238,4,0.5,1.397970282,2,1,0.298763828
1,1,1,1,239,4,0.5,1.045974601,1,1,0.281483542
3,1,3,2,240,4,1.1,1.045908665,2,1,0.193113733
3,1,5,2,241,4,1.7,1.461875229,2,1,0.267018045
3,1,1,2,242,4,0.5,0.645989405,2,1,0.298763828
3,1,5,1,243,4,1.7,1.093897247,1,1,0.267018045
1,1,3,1,244,4,1.1,1.270065214,1,1,0.221570131
1,1,4,1,245,4,1.4,1.221985815,1,1,0.182222249
5,1,3,2,246,4,1.1,1.189942835,2,1,0.186925457
5,1,1,2,247,4,0.5,1.077930185,2,1,0.262938991
5,1,3,1,248,4,1.1,1.062006666,2,1,0.186925457
1,1,4,2,249,4,1.4,1.173957423,2,1,0.182222249
3,1,4,1,250,4,1.4,1.077942004,1,1,0.175458226
3,1,2,1,251,4,0.8,1.141990953,2,1,0.225974358
1,1,2,2,252,4,0.8,0.790009268,2,1,0.218704926
1,1,5,2,253,4,1.7,0.91800111,2,1,0.212768047
5,1,4,1,254,4,1.4,1.381897473,2,1,0.244865
5,1,2,1,255,4,0.8,1.173991635,1,1,0.178798236
1,1,2,1,256,4,0.8,0.725977736,1,1,0.218704926
5,1,5,2,257,4,1.7,1.574029703,2,1,0.308974279
3,1,2,2,258,4,0.8,1.125909125,2,1,0.225974358
3,1,1,1,259,4,0.5,0.373961839,1,1,0.298763828
3,1,3,1,260,4,1.1,0.741950085,2,1,0.193113733
3,1,3,2,261,4,1.1,1.26997222,2,1,0.193113733
1,1,1,2,262,4,0.5,0.405923333,2,1,0.281483542
5,1,4,2,263,4,1.4,1.109981252,1,1,0.244865
1,1,1,1,264,4,0.5,0.437985596,1,1,0.281483542
5,1,5,1,265,4,1.7,1.333913868,1,1,0.308974279
5,1,1,1,266,4,0.5,1.126013939,2,1,0.262938991
3,1,4,2,267,4,1.4,0.789960438,1,1,0.175458226
1,1,3,2,268,4,1.1,1.094025698,2,1,0.221570131
1,1,5,1,269,4,1.7,1.2859511,1,1,0.212768047
5,1,2,2,270,4,0.8,0.86997334,2,1,0.178798236
5,1,1,2,271,4,0.5,0.757930521,2,1,0.262938991
1,1,4,1,272,4,1.4,0.965875859,1,1,0.182222249
3,1,5,1,273,4,1.7,1.829973265,1,1,0.267018045
1,1,1,2,274,4,0.5,1.238005439,2,1,0.281483542
5,1,4,2,275,4,1.4,0.981972304,2,1,0.244865
1,1,3,1,276,4,1.1,1.109906296,1,1,0.221570131
3,1,1,2,277,4,0.5,0.629976313,2,1,0.298763828
1,1,5,2,278,4,1.7,0.917879502,2,1,0.212768047
1,1,3,2,279,4,1.1,1.0139254,1,1,0.221570131
1,1,2,1,280,4,0.8,0.854044222,1,1,0.218704926
5,1,2,2,281,4,0.8,1.014038922,2,1,0.178798236
5,1,5,2,282,4,1.7,1.141957363,2,1,0.308974279
1,1,5,1,283,4,1.7,1.206003202,1,1,0.212768047
5,1,5,1,284,4,1.7,1.270021361,2,1,0.308974279
3,1,4,1,285,4,1.4,0.853937854,2,1,0.175458226
5,1,1,1,286,4,0.5,1.17390455,2,1,0.262938991
5,1,4,1,287,4,1.4,1.189966161,1,1,0.244865
3,1,2,1,288,4,0.8,0.710035556,1,1,0.225974358
3,1,1,1,289,4,0.5,0.677972359,2,1,0.298763828
1,1,1,1,290,4,0.5,0.550038678,1,1,0.281483542
5,1,3,1,291,4,1.1,0.790004914,2,1,0.186925457
5,1,2,1,292,4,0.8,0.693947197,1,1,0.178798236
3,1,2,2,293,4,0.8,0.613979704,2,1,0.225974358
5,1,3,2,294,4,1.1,1.077897839,1,1,0.186925457
1,1,4,2,295,4,1.4,1.158046966,2,1,0.182222249
1,1,2,2,296,4,0.8,0.901978687,2,1,0.218704926
3,1,3,1,297,4,1.1,1.093961628,1,1,0.193113733
3,1,5,2,298,4,1.7,1.333892408,2,1,0.267018045
3,1,4,2,299,4,1.4,0.934017624,1,1,0.175458226
3,1,3,2,300,4,1.1,0.77392433,2,1,0.193113733
5,1,5,1,301,4,1.7,0.805972909,2,1,0.308974279
1,1,1,1,302,4,0.5,1.061992048,1,1,0.281483542
1,1,4,1,303,4,1.4,1.285970384,1,1,0.182222249
5,1,1,1,304,4,0.5,0.421982145,1,1,0.262938991
1,1,3,2,305,4,1.1,1.062009154,2,1,0.221570131
5,1,1,2,306,4,0.5,0.629969781,2,1,0.262938991
3,1,2,2,307,4,0.8,0.998017432,1,1,0.225974358
3,1,1,1,308,4,0.5,1.109980319,1,1,0.298763828
5,1,4,2,309,4,1.4,1.301925938,2,1,0.244865
3,1,5,2,310,4,1.7,1.062029992,2,1,0.267018045
1,1,5,2,311,4,1.7,1.26997533,2,1,0.212768047
5,1,3,1,312,4,1.1,1.061976497,1,1,0.186925457
3,1,1,2,313,4,0.5,0.917982449,1,1,0.298763828
3,1,2,1,314,4,0.8,1.190062266,2,1,0.225974358
1,1,2,2,315,4,0.8,0.581965027,2,1,0.218704926
3,1,5,1,316,4,1.7,0.885955019,1,1,0.267018045
5,1,5,2,317,4,1.7,0.949987485,2,1,0.308974279
1,1,4,2,318,4,1.4,1.445971615,2,1,0.182222249
5,1,4,1,319,4,1.4,1.237999219,2,1,0.244865
3,1,3,1,320,4,1.1,1.302040082,1,1,0.193113733
5,1,2,2,321,4,0.8,1.045995128,2,1,0.178798236
1,1,5,1,322,4,1.7,0.949980642,1,1,0.212768047
5,1,3,2,323,4,1.1,0.997967047,2,1,0.186925457
5,1,2,1,324,4,0.8,0.902037158,2,1,0.178798236
1,1,2,1,325,4,0.8,0.869989823,1,1,0.218704926
3,1,3,2,326,4,1.1,1.109975964,1,1,0.193113733
3,1,4,1,327,4,1.4,1.094008592,2,1,0.175458226
1,1,1,2,328,4,0.5,1.477985671,2,1,0.281483542
1,1,3,1,329,4,1.1,0.965906961,2,1,0.221570131
3,1,4,2,330,4,1.4,1.061990493,1,1,0.175458226
3,1,1,2,331,4,0.5,0.549987049,1,1,0.298763828
5,1,5,2,332,4,1.7,1.605994307,2,1,0.308974279
1,1,3,1,333,4,1.1,1.189914221,1,1,0.221570131
5,1,4,2,334,4,1.4,1.141993441,2,1,0.244865
3,1,5,1,335,4,1.7,1.173953069,2,1,0.267018045
1,1,1,2,336,4,0.5,1.046020632,2,1,0.281483542
5,1,1,2,337,4,0.5,1.061970277,2,1,0.262938991
1,1,5,1,338,4,1.7,1.110003023,1,1,0.212768047
3,1,2,2,339,4,0.8,1.25396908,2,1,0.225974358
1,1,5,2,340,4,1.7,1.238025033,2,1,0.212768047
1,1,4,2,341,4,1.4,1.286010505,2,1,0.182222249
1,1,1,1,342,4,0.5,0.838015578,1,1,0.281483542
5,1,5,1,343,4,1.7,1.670051032,2,1,0.308974279
5,1,4,1,344,4,1.4,1.669907963,2,1,0.244865
1,1,3,2,345,4,1.1,0.91791558,2,1,0.221570131
5,1,1,1,346,4,0.5,0.917958189,2,1,0.262938991
3,1,3,2,347,4,1.1,0.933959774,2,1,0.193113733
5,1,2,2,348,4,0.8,0.773988711,2,1,0.178798236
3,1,2,1,349,4,0.8,0.645986606,1,1,0.225974358
1,1,2,2,350,4,0.8,0.741943243,2,1,0.218704926
3,1,4,1,351,4,1.4,1.350023376,1,1,0.175458226
1,1,2,1,352,4,0.8,0.758009209,1,1,0.218704926
3,1,3,1,353,4,1.1,0.933970349,1,1,0.193113733
5,1,3,1,354,4,1.1,1.110035369,2,1,0.186925457
3,1,1,1,355,4,0.5,0.342033314,2,1,0.298763828
3,1,5,2,356,4,1.7,0.886014424,2,1,0.267018045
5,1,3,2,357,4,1.1,1.365911439,2,1,0.186925457
1,1,4,1,358,4,1.4,1.061995158,1,1,0.182222249
5,1,2,1,359,4,0.8,1.077946047,1,1,0.178798236
3,1,4,2,360,4,1.4,1.030030243,2,1,0.175458226
1,1,1,1,1,5,0.5,0.630011222,1,1,0.057544328
1,1,1,2,2,5,0.5,0.518032786,2,1,0.057544328
1,1,3,2,3,5,1.1,0.950253517,1,1,0.09431007
1,1,2,1,4,5,0.8,0.741861518,1,1,0.105216983
1,1,4,2,5,5,1.4,1.493814163,2,1,0.135773292
1,1,5,2,6,5,1.7,1.685941501,2,1,0.208171183
1,1,2,2,7,5,0.8,0.902084057,2,1,0.105216983
1,1,1,1,8,5,0.5,0.502031557,1,1,0.057544328
1,1,4,1,9,5,1.4,1.477958801,1,1,0.135773292
1,1,4,2,10,5,1.4,1.461902833,2,1,0.135773292
1,1,2,1,11,5,0.8,0.630029572,1,1,0.105216983
1,1,3,1,12,5,1.1,0.998037937,1,1,0.09431007
1,1,5,2,13,5,1.7,1.63786628,2,1,0.208171183
1,1,3,2,14,5,1.1,1.045911619,2,1,0.09431007
1,1,4,1,15,5,1.4,1.17401569,1,1,0.135773292
1,1,5,1,16,5,1.7,1.573928543,1,1,0.208171183
1,1,1,2,17,5,0.5,0.533856113,2,1,0.057544328
1,1,2,2,18,5,0.8,0.646000321,2,1,0.105216983
1,1,3,1,19,5,1.1,1.09401421,1,1,0.09431007
1,1,5,1,20,5,1.7,1.765929919,1,1,0.208171183
3,1,5,1,21,5,1.7,1.525736068,1,1,0.177306299
3,1,3,2,22,5,1.1,1.254101456,2,1,0.141351385
3,1,5,2,23,5,1.7,1.237937876,1,1,0.177306299
3,1,4,2,24,5,1.4,1.42997844,2,1,0.115249001
3,1,1,1,25,5,0.5,0.565914866,1,1,0.052766338
3,1,4,1,26,5,1.4,1.557935711,1,1,0.115249001
3,1,2,2,27,5,0.8,0.614002528,1,1,0.141598909
3,1,1,2,28,5,0.5,0.582000692,2,1,0.052766338
3,1,4,1,29,5,1.4,1.33382582,1,1,0.115249001
3,1,3,1,30,5,1.1,1.014562297,1,1,0.141351385
3,1,1,2,31,5,0.5,0.533829366,2,1,0.052766338
3,1,5,1,32,5,1.7,1.414067095,1,1,0.177306299
3,1,4,2,33,5,1.4,1.285932544,2,1,0.115249001
3,1,2,1,34,5,0.8,0.774009532,1,1,0.141598909
3,1,5,2,35,5,1.7,1.653974499,2,1,0.177306299
3,1,2,1,36,5,0.8,0.549887511,1,1,0.141598909
3,1,1,1,37,5,0.5,0.597810956,1,1,0.052766338
3,1,3,2,38,5,1.1,0.918021216,2,1,0.141351385
3,1,3,1,39,5,1.1,0.965872816,1,1,0.141351385
3,1,2,2,40,5,0.8,0.965820565,1,1,0.141598909
5,1,2,2,41,5,0.8,0.77388979,2,1,0.142741826
5,1,3,2,42,5,1.1,1.013964833,2,1,0.117141821
5,1,4,1,43,5,1.4,1.301665054,1,1,0.172810203
5,1,5,1,44,5,1.7,1.926089011,1,1,0.172203744
5,1,3,1,45,5,1.1,0.965966744,1,1,0.117141821
5,1,1,2,46,5,0.5,0.581950618,1,1,0.070679849
5,1,5,2,47,5,1.7,1.301967985,2,1,0.172203744
5,1,4,2,48,5,1.4,1.093875807,1,1,0.172810203
5,1,4,2,49,5,1.4,1.333948983,1,1,0.172810203
5,1,1,2,50,5,0.5,0.565855461,2,1,0.070679849
5,1,3,1,51,5,1.1,0.997999993,1,1,0.117141821
5,1,3,2,52,5,1.1,1.014005265,2,1,0.117141821
5,1,5,1,53,5,1.7,1.605903632,1,1,0.172203744
5,1,4,1,54,5,1.4,1.638035162,1,1,0.172810203
5,1,2,1,55,5,0.8,0.774649917,1,1,0.142741826
5,1,1,1,56,5,0.5,0.549916747,1,1,0.070679849
5,1,2,2,57,5,0.8,1.013167695,1,1,0.142741826
5,1,5,2,58,5,1.7,1.74993802,2,1,0.172203744
5,1,1,1,59,5,0.5,0.566163991,1,1,0.070679849
5,1,2,1,60,5,0.8,0.61397267,2,1,0.142741826
5,1,5,2,61,5,1.7,1.60588155,2,1,0.172203744
5,1,3,1,62,5,1.1,1.029944913,1,1,0.117141821
5,1,1,2,63,5,0.5,0.630064406,2,1,0.070679849
5,1,5,1,64,5,1.7,1.861963419,1,1,0.172203744
5,1,1,1,65,5,0.5,0.566051402,1,1,0.070679849
5,1,4,1,66,5,1.4,1.44600113,2,1,0.172810203
5,1,1,1,67,5,0.5,0.661936858,1,1,0.070679849
5,1,2,2,68,5,0.8,0.981954288,2,1,0.142741826
5,1,4,2,69,5,1.4,1.046024207,2,1,0.172810203
5,1,5,1,70,5,1.7,1.541945057,1,1,0.172203744
5,1,4,2,71,5,1.4,1.445854951,2,1,0.172810203
5,1,2,1,72,5,0.8,0.869849891,1,1,0.142741826
5,1,5,2,73,5,1.7,1.638032985,2,1,0.172203744
5,1,2,2,74,5,0.8,0.949894602,2,1,0.142741826
5,1,3,2,75,5,1.1,1.077965084,2,1,0.117141821
5,1,3,1,76,5,1.1,1.173803887,1,1,0.117141821
5,1,3,2,77,5,1.1,0.885968995,2,1,0.117141821
5,1,1,2,78,5,0.5,0.566014702,1,1,0.070679849
5,1,4,1,79,5,1.4,1.445850908,1,1,0.172810203
5,1,2,1,80,5,0.8,0.661946189,2,1,0.142741826
5,1,3,2,81,5,1.1,1.062012063,2,1,0.117141821
5,1,3,2,82,5,1.1,0.933969573,2,1,0.117141821
5,1,4,1,83,5,1.4,1.41399214,2,1,0.172810203
5,1,1,2,84,5,0.5,0.598324757,2,1,0.070679849
5,1,4,1,85,5,1.4,1.190019407,1,1,0.172810203
5,1,5,2,86,5,1.7,1.605901144,1,1,0.172203744
5,1,4,2,87,5,1.4,1.382022339,2,1,0.172810203
5,1,5,1,88,5,1.7,1.493947279,1,1,0.172203744
5,1,5,1,89,5,1.7,1.526332289,1,1,0.172203744
5,1,1,2,90,5,0.5,0.549939762,1,1,0.070679849
5,1,2,2,91,5,0.8,0.757968493,2,1,0.142741826
5,1,3,1,92,5,1.1,1.125844053,1,1,0.117141821
5,1,2,2,93,5,0.8,0.661931882,2,1,0.142741826
5,1,2,1,94,5,0.8,0.661949299,1,1,0.142741826
5,1,2,1,95,5,0.8,0.949969247,1,1,0.142741826
5,1,5,2,96,5,1.7,1.382135238,2,1,0.172203744
5,1,3,1,97,5,1.1,1.09418838,1,1,0.117141821
5,1,1,1,98,5,0.5,0.581954039,1,1,0.070679849
5,1,1,1,99,5,0.5,0.517891895,1,1,0.070679849
5,1,4,2,100,5,1.4,1.365950819,1,1,0.172810203
1,1,5,1,101,5,1.7,1.557923271,1,1,0.208171183
1,1,1,2,102,5,0.5,0.646006541,2,1,0.057544328
1,1,3,1,103,5,1.1,1.109794927,1,1,0.09431007
1,1,2,2,104,5,0.8,0.837781185,2,1,0.105216983
1,1,2,1,105,5,0.8,0.726018596,1,1,0.105216983
1,1,3,2,106,5,1.1,1.2059208,2,1,0.09431007
1,1,4,2,107,5,1.4,1.302051338,2,1,0.135773292
