WMSize,DurLevel,TPresent,NT,NSub,curDur,repDur,repWaitTime,WMRP,WMRTTest,Crr,repBias
5,2,2,137,16,0.8,0.6779198,0.3493828,2,0.5106768,1,0.336939281
1,3,2,138,16,1.1,1.4138042,0.3496574,1,0.7749195,1,0.162351501
3,3,1,139,16,1.1,1.4458555,0.6726662,2,0.6175503,1,0.30755226
5,3,2,140,16,1.1,0.6458905,0.6452794,2,0.7024318,1,0.303749651
3,3,2,141,16,1.1,1.4459669,0.3159026,2,0.4768113,1,0.30755226
3,5,2,142,16,1.7,1.8937991,0.4869164,2,0.4880737,1,0.433877241
5,5,1,143,16,1.7,1.3419426,0.4967378,1,0.6735646,1,0.336677296
5,3,1,144,16,1.1,0.941887,0.5761613,2,0.4893305,1,0.303749651
1,1,1,145,16,0.5,0.685972,0.5646354,1,0.3820782,1,0.262421558
1,4,1,146,16,1.4,1.0459117,0.6758577,1,0.3970059,1,0.209665157
5,4,1,147,16,1.4,1.3660199,0.4644539,2,0.6174735,1,0.22752229
5,5,2,148,16,1.7,1.4298874,0.3685019,2,0.9376201,1,0.336677296
5,2,1,149,16,0.8,0.6538719,0.5216992,1,0.6111077,1,0.336939281
1,3,1,150,16,1.1,1.4780022,0.6198902,1,0.4531894,1,0.162351501
1,2,2,151,16,0.8,0.7099557,0.5692193,2,0.4903627,1,0.336508702
1,4,2,152,16,1.4,1.3260983,0.7909973,1,0.4243913,1,0.209665157
5,1,1,153,16,0.5,0.8059312,0.5156495,1,0.4530061,1,0.257888354
3,2,2,154,16,0.8,1.3018816,0.5519411,2,0.8332223,1,0.350497837
3,1,2,155,16,0.5,0.6458476,0.5429131,2,0.4961666,1,0.403976367
1,1,1,156,16,0.5,0.4218548,0.4564887,2,0.449611,1,0.262421558
3,4,2,157,16,1.4,1.8620532,0.3666197,2,0.5039576,1,0.235003198
5,4,2,158,16,1.4,1.3739325,0.3665166,2,0.5838089,1,0.22752229
1,5,2,159,16,1.7,2.1819131,0.418513,1,0.6674156,1,0.274543924
3,2,1,160,16,0.8,0.6459279,0.8438263,2,1.4451194,1,0.350497837
3,4,1,161,16,1.4,1.3259721,0.5042945,1,0.5374567,1,0.235003198
1,2,1,162,16,0.8,0.7020749,0.3041872,1,0.4334999,1,0.336508702
1,5,1,163,16,1.7,1.3418768,0.2413824,1,0.6103146,1,0.274543924
5,5,1,164,16,1.7,1.4619569,0.4436529,1,0.4844726,1,0.336677296
5,5,2,165,16,1.7,1.6860282,0.4724832,2,0.7058382,1,0.336677296
3,5,1,166,16,1.7,1.797923,0.4115672,2,0.5807246,1,0.433877241
3,5,2,167,16,1.7,2.0699419,0.4525477,2,0.6297509,1,0.433877241
5,3,2,168,16,1.1,1.0218482,0.576997,2,0.4820826,1,0.303749651
5,1,2,169,16,0.5,0.3739693,0.426203,2,0.5154652,1,0.257888354
3,1,1,170,16,0.5,0.4059235,0.4112962,1,0.5245315,1,0.403976367
5,4,1,171,16,1.4,1.3980192,0.4516835,2,0.9251254,1,0.22752229
5,3,1,172,16,1.1,1.3260365,0.9309969,2,0.5402751,1,0.303749651
3,3,1,173,16,1.1,1.5809636,0.7231978,2,0.5391798,1,0.30755226
5,2,2,174,16,0.8,1.1579956,0.4149564,1,0.5203293,1,0.336939281
3,3,2,175,16,1.1,0.7659717,0.4892866,2,0.7306111,1,0.30755226
1,4,1,176,16,1.4,1.8138277,0.4645323,1,0.4013584,1,0.209665157
1,1,2,177,16,0.5,1.2459718,0.4067606,2,0.4960741,1,0.262421558
1,3,2,178,16,1.1,0.933917,0.3660375,2,0.5912025,1,0.162351501
5,2,1,179,16,0.8,0.6618463,0.4273041,1,0.4445742,1,0.336939281
1,3,1,180,16,1.1,1.4060199,0.4090964,1,0.4099936,1,0.162351501
5,1,1,181,16,0.5,0.6698749,0.3730284,2,0.5663072,1,0.257888354
5,3,2,182,16,1.1,1.4380335,0.3164189,1,0.4617969,1,0.303749651
1,4,1,183,16,1.4,1.5499542,0.5674695,1,0.4247709,1,0.209665157
3,4,2,184,16,1.4,1.4380637,0.3882441,2,0.5652509,1,0.235003198
3,5,1,185,16,1.7,1.5018008,0.484391,1,0.6616048,1,0.433877241
3,5,2,186,16,1.7,1.0219361,0.7267008,2,0.5675268,1,0.433877241
5,4,2,187,16,1.4,1.7980465,0.4259149,2,0.5311527,1,0.22752229
5,1,2,188,16,0.5,0.7659917,0.3783549,2,0.6994583,1,0.257888354
5,5,1,189,16,1.7,1.3979092,0.3818868,1,0.5990442,1,0.336677296
3,1,1,190,16,0.5,0.6219967,0.3917704,2,0.4730488,1,0.403976367
1,1,1,191,16,0.5,0.6218589,0.3522516,1,0.4815518,1,0.262421558
3,3,1,192,16,1.1,0.7098803,0.7304819,2,0.9075689,1,0.30755226
3,3,2,193,16,1.1,1.6380085,0.3619219,2,0.7391844,1,0.30755226
1,5,2,194,16,1.7,1.2939907,0.6351946,2,0.6363869,1,0.274543924
1,3,2,195,16,1.1,1.7019176,0.295226,2,0.4484782,1,0.162351501
3,1,2,196,16,0.5,1.3498938,0.4084619,2,0.4978339,1,0.403976367
1,4,2,197,16,1.4,1.6219416,0.2834278,2,0.4206505,1,0.209665157
5,3,1,198,16,1.1,1.2940891,0.2883524,2,0.4577361,1,0.303749651
5,5,2,199,16,1.7,1.2859691,0.3542811,2,0.5314041,1,0.336677296
1,1,2,200,16,0.5,0.5579578,0.2502449,2,0.4352776,1,0.262421558
5,2,2,201,16,0.8,1.2459822,0.3234969,2,0.48443,1,0.336939281
3,2,2,202,16,0.8,0.4538671,0.4141687,1,0.7993223,1,0.350497837
1,2,1,203,16,0.8,0.7819682,0.6126137,1,0.4698448,1,0.336508702
3,2,1,204,16,0.8,0.5978357,0.66249,1,0.5354218,1,0.350497837
3,4,1,205,16,1.4,1.3018538,1.2294257,2,0.5907793,1,0.235003198
5,2,1,206,16,0.8,1.6939282,0.929455,1,0.4587518,1,0.336939281
1,3,1,207,16,1.1,1.3020775,0.4896472,1,0.515007,1,0.162351501
5,4,1,208,16,1.4,1.5899258,0.6673565,1,0.5885207,1,0.22752229
1,2,2,209,16,0.8,1.3260102,0.3862668,2,0.3956279,1,0.336508702
1,5,1,210,16,1.7,1.3579174,0.4470086,1,0.5123165,1,0.274543924
1,2,1,211,16,0.8,1.0379097,0.6801825,1,0.40919,1,0.336508702
1,5,1,212,16,1.7,1.4059125,0.4849008,1,0.397935,1,0.274543924
5,4,2,213,16,1.4,0.9740199,1.3304443,1,1.2999419,1,0.22752229
3,2,1,214,16,0.8,0.6939364,0.3433926,2,0.6645977,1,0.350497837
1,5,2,215,16,1.7,1.8139025,0.4070365,2,0.4322431,1,0.274543924
5,3,1,216,16,1.1,1.094054,0.7512869,2,0.4806163,1,0.303749651
3,4,2,217,16,1.4,1.2219337,0.4946261,2,0.503751,1,0.235003198
3,1,1,218,16,0.5,1.2860092,0.3074184,1,0.4683385,1,0.403976367
5,2,2,219,16,0.8,1.2218663,0.5411369,1,0.3902498,1,0.336939281
5,3,2,220,16,1.1,1.25404,0.4399259,1,0.4089906,1,0.303749651
3,1,2,221,16,0.5,1.1419426,0.3818499,2,0.9112499,1,0.403976367
1,2,2,222,16,0.8,1.1899559,0.570165,2,0.4273997,1,0.336508702
5,1,2,223,16,0.5,0.7500806,0.5566451,1,0.8299204,1,0.257888354
1,4,2,224,16,1.4,1.5258403,0.5936655,2,0.3789234,1,0.209665157
5,5,2,225,16,1.7,1.6778859,1.2782443,2,0.5914609,1,0.336677296
3,3,2,226,16,1.1,1.3178395,0.3213619,2,0.4586649,1,0.30755226
1,1,1,227,16,0.5,0.7099604,0.4012895,1,0.4102888,1,0.262421558
5,1,1,228,16,0.5,0.6058073,0.4385278,1,0.5433654,1,0.257888354
3,5,1,229,16,1.7,1.2779448,0.2783737,1,0.5271206,1,0.433877241
3,3,1,230,16,1.1,1.4698999,0.3932568,1,0.6664224,1,0.30755226
1,3,1,231,16,1.1,1.0859112,0.4397647,1,1.9449523,1,0.162351501
5,5,1,232,16,1.7,1.4139923,0.4279739,2,0.6373753,1,0.336677296
5,4,1,233,16,1.4,1.6539043,0.2596678,2,0.596951,1,0.22752229
5,2,1,234,16,0.8,1.2700068,0.5841853,1,0.5375179,1,0.336939281
3,4,1,235,16,1.4,1.1020906,0.2952266,1,0.6164245,1,0.235003198
1,4,1,236,16,1.4,1.3900207,0.3124183,1,0.449616,1,0.209665157
3,5,2,237,16,1.7,1.4058807,0.429637,2,0.6071518,1,0.433877241
1,1,2,238,16,0.5,0.5258568,0.2856415,2,0.4148051,1,0.262421558
3,2,2,239,16,0.8,0.5578095,0.5829633,2,0.5436345,1,0.350497837
1,3,2,240,16,1.1,1.3899343,0.3223607,2,0.5876105,1,0.162351501
3,2,1,241,16,0.8,1.0619743,0.4700618,1,0.4073025,1,0.350497837
1,2,2,242,16,0.8,1.5818442,0.4424154,2,0.4592676,1,0.336508702
1,2,1,243,16,0.8,0.6939471,0.3625133,1,0.42805,1,0.336508702
3,4,1,244,16,1.4,1.0700578,0.3774214,1,0.4667813,1,0.235003198
5,1,1,245,16,0.5,0.5740064,0.3286502,1,0.5140005,1,0.257888354
3,2,2,246,16,0.8,1.013879,0.5098936,2,0.5671549,1,0.350497837
5,3,2,247,16,1.1,1.4219786,1.0420732,2,0.4509759,1,0.303749651
5,3,1,248,16,1.1,1.2619505,1.6887143,2,0.6419828,1,0.303749651
5,4,2,249,16,1.4,1.2218441,0.5242785,1,0.7335163,1,0.22752229
3,1,2,250,16,0.5,0.8059255,0.5597979,2,0.592804,1,0.403976367
5,5,1,251,16,1.7,1.7499972,0.2504115,2,0.4996915,1,0.336677296
5,4,1,252,16,1.4,1.3499897,0.2999853,1,0.5008268,1,0.22752229
3,5,1,253,16,1.7,1.4858482,0.291275,1,0.5164216,1,0.433877241
3,3,1,254,16,1.1,1.1898892,0.4854571,2,0.7265152,1,0.30755226
1,4,1,255,16,1.4,1.4299461,0.2761048,1,0.3091071,1,0.209665157
1,5,1,256,16,1.7,1.6379013,0.2970816,1,0.3702784,1,0.274543924
1,3,1,257,16,1.1,1.3899035,0.4526272,1,0.4140195,1,0.162351501
1,5,2,258,16,1.7,1.5740293,0.3721969,2,0.6056993,1,0.274543924
5,5,2,259,16,1.7,1.3741322,0.3514955,2,0.62463,1,0.336677296
5,2,2,260,16,0.8,0.9259655,0.7400921,1,0.4851651,1,0.336939281
5,2,1,261,16,0.8,0.6859488,0.5414337,1,0.7182458,1,0.336939281
3,1,1,262,16,0.5,0.6057545,1.1177526,1,0.6148113,1,0.403976367
1,4,2,263,16,1.4,1.3019573,0.3538693,1,0.3951963,1,0.209665157
3,4,2,264,16,1.4,1.0298708,0.4809253,2,0.6819237,1,0.235003198
3,3,2,265,16,1.1,1.6378695,0.3737038,2,0.6548541,1,0.30755226
1,3,2,266,16,1.1,1.4860211,0.4706411,2,0.4000706,1,0.162351501
1,1,1,267,16,0.5,0.4938802,0.3536897,1,0.4110434,1,0.262421558
5,1,2,268,16,0.5,0.5579962,0.5290131,2,0.6020211,1,0.257888354
3,5,2,269,16,1.7,1.0458874,2.4151767,2,0.4642718,1,0.433877241
1,1,2,270,16,0.5,0.6351008,0.0005902,2,0.3910698,1,0.262421558
5,4,2,271,16,1.4,1.2619907,0.4615025,2,0.7188479,1,0.22752229
1,3,1,272,16,1.1,1.4058284,0.4005909,1,0.4741892,1,0.162351501
5,1,1,273,16,0.5,0.5497683,0.4734536,2,0.9786809,1,0.257888354
3,4,1,274,16,1.4,1.2537928,0.1456813,1,0.5388386,1,0.235003198
1,2,2,275,16,0.8,1.3020785,0.6106898,2,0.532241,1,0.336508702
5,1,2,276,16,0.5,0.6219556,0.3434472,1,0.8567999,1,0.257888354
3,5,2,277,16,1.7,1.7180854,0.4018281,2,0.5873794,1,0.433877241
3,3,2,278,16,1.1,1.4380083,0.3108738,2,0.5678642,1,0.30755226
5,3,2,279,16,1.1,1.5340476,0.314225,2,0.5395129,1,0.303749651
5,2,2,280,16,0.8,1.4059501,0.3774877,2,0.5224688,1,0.336939281
1,4,1,281,16,1.4,1.278028,0.4329294,1,0.4660323,1,0.209665157
3,1,1,282,16,0.5,0.5258332,0.3979076,2,0.5831898,1,0.403976367
1,5,1,283,16,1.7,1.5820362,0.3699353,1,0.4191818,1,0.274543924
5,5,1,284,16,1.7,1.5100816,0.397334,1,0.4386051,1,0.336677296
5,5,2,285,16,1.7,1.6140841,0.3862276,2,0.4751169,1,0.336677296
3,5,1,286,16,1.7,1.285773,0.8517482,1,0.7729031,1,0.433877241
3,2,1,287,16,0.8,1.1259556,0.4309415,1,0.4082035,1,0.350497837
5,3,1,288,16,1.1,0.7099497,0.96181,1,0.9230191,1,0.303749651
1,3,2,289,16,1.1,1.2700876,0.6160474,2,0.5215445,1,0.162351501
3,1,2,290,16,0.5,1.2859049,0.3101109,1,0.5832359,1,0.403976367
5,4,1,291,16,1.4,1.2058056,0.3994628,2,0.856595,1,0.22752229
1,4,2,292,16,1.4,1.3180722,0.4561066,2,0.4976691,1,0.209665157
5,2,1,293,16,0.8,1.3019598,0.3384579,1,0.4836746,1,0.336939281
3,3,1,294,16,1.1,0.7656882,1.0501565,1,0.5313102,1,0.30755226
1,1,1,295,16,0.5,0.5181243,0.290522,1,0.3559596,1,0.262421558
3,2,2,296,16,0.8,0.4221899,0.4593344,1,0.5646852,1,0.350497837
1,1,2,297,16,0.5,0.5258049,0.3616172,2,0.4346468,1,0.262421558
1,5,2,298,16,1.7,0.8698765,0.4231984,-1,2.0000469,1,0.274543924
1,2,1,299,16,0.8,1.3020447,0.3165716,1,0.4617846,1,0.336508702
3,4,2,300,16,1.4,1.1898294,0.3812712,2,0.6624271,1,0.235003198
1,4,1,301,16,1.4,1.3181,0.3581199,1,0.3835311,1,0.209665157
3,1,2,302,16,0.5,1.3179645,0.2527914,2,0.509745,1,0.403976367
3,3,1,303,16,1.1,1.0297954,0.3034137,1,0.7603542,1,0.30755226
5,5,1,304,16,1.7,1.1659859,0.291202,1,0.7085401,1,0.336677296
5,1,1,305,16,0.5,1.2699459,0.4422768,2,0.9072668,1,0.257888354
1,5,1,306,16,1.7,1.3418707,0.3906484,1,0.9359142,1,0.274543924
3,2,1,307,16,0.8,0.8458632,0.3549612,1,0.4597674,1,0.350497837
5,3,1,308,16,1.1,1.3978254,0.6518918,2,0.4371842,1,0.303749651
3,4,1,309,16,1.4,1.5340246,0.3633222,1,0.6763616,1,0.235003198
5,5,2,310,16,1.7,0.9099347,0.5207011,2,0.578029,1,0.336677296
5,1,2,311,16,0.5,0.717911,0.3366563,2,0.465934,1,0.257888354
1,4,2,312,16,1.4,1.4940326,0.527413,2,0.4408305,1,0.209665157
1,1,1,313,16,0.5,1.4858749,0.4078014,1,0.4968962,1,0.262421558
3,3,2,314,16,1.1,1.3579814,0.3893547,2,0.7026949,1,0.30755226
3,5,2,315,16,1.7,1.2461353,0.3609387,2,0.6178679,1,0.433877241
3,5,1,316,16,1.7,1.2219091,0.265942,1,0.4991551,1,0.433877241
5,3,2,317,16,1.1,1.4378299,0.4077725,1,0.5847006,1,0.303749651
3,1,1,318,16,0.5,0.9579031,0.7910365,2,0.6082581,1,0.403976367
1,3,2,319,16,1.1,1.2220987,0.4105851,2,0.4597615,1,0.162351501
1,2,1,320,16,0.8,1.2537694,0.690752,1,0.3398369,1,0.336508702
1,5,2,321,16,1.7,1.4938865,0.3106843,2,0.4638821,1,0.274543924
5,4,1,322,16,1.4,1.4938163,0.8397015,1,0.5527401,1,0.22752229
3,2,2,323,16,0.8,1.2140196,0.3635394,2,0.59676,1,0.350497837
1,3,1,324,16,1.1,1.2539661,0.3341249,1,0.5355475,1,0.162351501
1,1,2,325,16,0.5,0.5499565,0.5440866,2,0.3849975,1,0.262421558
3,4,2,326,16,1.4,1.4378835,0.2932625,2,0.5026134,1,0.235003198
5,2,1,327,16,0.8,1.0779246,0.5449265,2,0.554047,1,0.336939281
5,4,2,328,16,1.4,1.1740734,0.4011001,2,0.7544409,1,0.22752229
5,2,2,329,16,0.8,0.9819414,0.3314108,2,0.5884542,1,0.336939281
1,2,2,330,16,0.8,0.7659433,0.4879653,2,0.4731224,1,0.336508702
3,1,2,331,16,0.5,0.5339025,0.3748713,2,0.4562146,1,0.403976367
3,5,1,332,16,1.7,1.3819693,0.3635481,1,0.7169587,1,0.433877241
1,2,2,333,16,0.8,0.846035,0.8548617,2,0.6961763,1,0.336508702
1,4,1,334,16,1.4,0.8220441,0.7800477,1,0.5413103,1,0.209665157
5,2,2,335,16,0.8,0.6299653,0.2776752,2,0.9347066,1,0.336939281
3,4,2,336,16,1.4,0.9339472,1.1945321,2,0.8358523,1,0.235003198
5,4,2,337,16,1.4,1.5338569,0.4388405,2,0.5282214,1,0.22752229
3,4,1,338,16,1.4,1.1900242,0.2091461,1,0.4824184,1,0.235003198
1,2,1,339,16,0.8,0.5117753,0.0006063,1,0.4118212,1,0.336508702
5,4,1,340,16,1.4,0.9019014,0.6867176,1,0.5279368,1,0.22752229
3,3,1,341,16,1.1,1.0379713,0.320214,1,0.3694085,1,0.30755226
1,3,1,342,16,1.1,1.2619305,0.2192125,1,0.4283986,1,0.162351501
5,3,1,343,16,1.1,1.053986,0.7209646,1,0.7063036,1,0.303749651
5,5,2,344,16,1.7,1.445925,0.2673453,1,0.5324065,1,0.336677296
1,1,1,345,16,0.5,0.6772553,0.264548,1,0.4492549,1,0.262421558
5,3,2,346,16,1.1,0.6939332,0.4274029,2,1.3807657,1,0.303749651
5,2,1,347,16,0.8,1.0939509,0.5119621,2,1.8088046,1,0.336939281
3,1,1,348,16,0.5,0.5978792,0.2888692,1,0.6819237,1,0.403976367
3,2,1,349,16,0.8,1.1180633,0.5102711,1,0.4396264,1,0.350497837
5,5,1,350,16,1.7,1.6137057,0.3026737,1,0.463881,1,0.336677296
5,1,1,351,16,0.5,0.4699676,0.331215,1,0.4043601,1,0.257888354
3,2,2,352,16,0.8,0.6859051,0.3403423,2,0.7816423,1,0.350497837
1,5,2,353,16,1.7,1.2459471,0.5244391,2,0.6856904,1,0.274543924
3,3,2,354,16,1.1,1.1899092,0.4547237,2,0.4960638,1,0.30755226
1,5,1,355,16,1.7,1.1100626,0.9662804,1,0.887562,1,0.274543924
5,1,2,356,16,0.5,1.1260881,0.8125401,2,0.6379927,1,0.257888354
1,1,2,357,16,0.5,0.4780075,0.304637,2,0.4256133,1,0.262421558
1,4,2,358,16,1.4,1.118058,0.3703377,2,0.6277754,1,0.209665157
3,5,2,359,16,1.7,1.165786,0.3684075,1,0.6092999,1,0.433877241
1,3,2,360,16,1.1,1.1900109,0.4042213,2,0.4056205,1,0.162351501
3,5,2,1,17,1.7,1.4057138,0.7407956,1,0.6567271,1,0.20671599
3,3,2,2,17,1.1,0.973824,0.8779407,2,0.5055926,1,0.212390294
1,3,2,3,17,1.1,1.1258003,0.8448705,2,0.5202319,1,0.190700714
1,4,1,4,17,1.4,1.0220017,0.8939384,1,0.5332682,1,0.209452262
1,4,2,5,17,1.4,0.9580326,0.7302497,2,0.5523553,1,0.209452262
3,3,1,6,17,1.1,1.0537655,0.6310722,1,0.5014903,1,0.212390294
1,2,1,7,17,0.8,0.7101441,0.8127371,1,0.5413409,1,0.233057173
3,1,2,8,17,0.5,0.5338319,0.8489912,2,0.6420898,1,0.213529523
5,2,1,9,17,0.8,0.5178598,1.1066016,1,1.0495731,1,0.253905345
3,5,1,10,17,1.7,0.9740875,1.0502894,1,0.9477351,1,0.20671599
1,3,1,11,17,1.1,0.9898619,0.8344177,1,0.691421,1,0.190700714
5,4,2,12,17,1.4,0.7579048,0.8663087,2,0.7876167,1,0.27270425
1,2,2,13,17,0.8,0.6620629,0.7385477,1,0.5077084,1,0.233057173
3,1,1,14,17,0.5,0.3337931,1.0439087,1,0.4925558,1,0.213529523
5,5,1,15,17,1.7,1.222633,0.717623,1,0.6388404,1,0.32686749
3,2,1,16,17,0.8,0.781972,0.5451585,1,0.6346534,1,0.234000956
1,5,2,17,17,1.7,1.4060443,0.8850673,1,0.7823329,1,0.193559963
5,3,1,18,17,1.1,0.9657799,0.8585056,1,0.7795472,1,0.236891793
5,4,1,19,17,1.4,0.7898263,0.9951642,2,1.0600387,1,0.27270425
5,1,1,20,17,0.5,0.597877,0.8286911,1,0.8295684,1,0.210924233
5,3,2,21,17,1.1,1.0140502,1.0176829,2,0.8747579,1,0.236891793
5,5,2,22,17,1.7,1.5739529,1.1296312,2,1.9708752,1,0.32686749
3,2,2,23,17,0.8,0.8380005,0.598406,2,0.9195769,1,0.234000956
5,1,2,24,17,0.5,0.677907,0.8060433,2,0.8069938,1,0.210924233
1,5,1,25,17,1.7,1.5979633,0.9479352,1,0.6289495,1,0.193559963
3,4,1,26,17,1.4,0.9418773,0.7589013,1,1.2399317,1,0.219657829
1,1,1,27,17,0.5,0.7740603,0.8124496,1,0.5011448,1,0.17650702
3,4,2,28,17,1.4,1.0538408,0.8621094,2,0.9113777,1,0.219657829
1,1,2,29,17,0.5,0.7899699,0.7066118,2,0.9798318,1,0.17650702
5,2,2,30,17,0.8,0.9820021,0.5675263,2,0.9124332,1,0.253905345
5,1,2,31,17,0.5,0.7498448,1.0828725,2,1.2516343,1,0.210924233
3,4,1,32,17,1.4,1.06185,1.2028015,1,0.9320852,1,0.219657829
3,2,1,33,17,0.8,0.7099705,0.7770956,1,0.8502499,1,0.234000956
1,2,2,34,17,0.8,0.7419592,0.6146572,2,0.4876969,1,0.233057173
3,5,2,35,17,1.7,1.3340044,1.5215432,2,1.5384782,1,0.20671599
3,2,2,36,17,0.8,1.4299285,0.928543,2,1.1617051,1,0.234000956
1,4,1,37,17,1.4,1.1898769,0.6436727,1,0.6446263,1,0.209452262
1,4,2,38,17,1.4,0.3659652,0.8915339,2,0.7246243,1,0.209452262
5,1,1,39,17,0.5,0.3580597,0.9463911,1,0.5873566,1,0.210924233
5,4,1,40,17,1.4,1.2937969,1.0629756,1,0.8799658,1,0.27270425
1,3,2,41,17,1.1,1.0859957,0.8948505,2,0.7439799,1,0.190700714
3,3,1,42,17,1.1,0.606117,0.7291281,1,0.6261341,1,0.212390294
1,1,1,43,17,0.5,0.5259022,0.5810518,1,0.4541618,1,0.17650702
5,2,2,44,17,0.8,0.7498399,0.7938815,2,1.202869,1,0.253905345
1,5,1,45,17,1.7,1.4779305,0.6930279,1,0.6303792,1,0.193559963
5,3,2,46,17,1.1,1.0699387,0.7671149,2,1.2481198,1,0.236891793
5,3,1,47,17,1.1,0.7740096,0.6146249,1,0.6478999,1,0.236891793
5,2,1,48,17,0.8,0.7098982,0.6642531,1,0.9294066,1,0.253905345
3,3,2,49,17,1.1,0.9500018,0.6826272,2,0.6677062,1,0.212390294
5,5,1,50,17,1.7,1.0698865,1.2426789,-1,2.0000147,1,0.32686749
3,4,2,51,17,1.4,0.7898907,1.3993667,1,1.2806546,1,0.219657829
5,5,2,52,17,1.7,1.1659912,0.6569949,2,0.7144068,1,0.32686749
5,4,2,53,17,1.4,1.1339664,0.7368998,1,0.6980592,1,0.27270425
1,5,2,54,17,1.7,1.6218302,0.8228764,2,0.7442022,1,0.193559963
3,5,1,55,17,1.7,1.2379198,1.046547,1,1.3438697,1,0.20671599
1,2,1,56,17,0.8,0.7020612,1.0445161,1,0.557738,1,0.233057173
1,3,1,57,17,1.1,1.2459403,0.7515219,1,0.7288732,1,0.190700714
3,1,1,58,17,0.5,0.4219625,0.9531347,1,0.8341812,1,0.213529523
3,1,2,59,17,0.5,0.5979379,0.8673349,2,0.8443669,1,0.213529523
1,1,2,60,17,0.5,0.7098331,0.7535564,2,0.5309392,1,0.17650702
3,3,1,61,17,1.1,1.0299856,1.1385803,1,1.5957593,1,0.212390294
5,3,2,62,17,1.1,1.0858998,0.8932646,2,1.1260453,1,0.236891793
5,5,1,63,17,1.7,1.557958,0.9672243,1,0.8404824,1,0.32686749
5,2,1,64,17,0.8,0.71794,0.8516088,1,0.804738,1,0.253905345
5,2,2,65,17,0.8,0.7339699,0.7897856,2,0.6628793,1,0.253905345
3,5,2,66,17,1.7,1.5259106,0.6983136,2,0.8429413,1,0.20671599
1,1,1,67,17,0.5,0.7339053,0.5543077,1,0.547663,1,0.17650702
1,4,2,68,17,1.4,1.014073,0.8238342,2,0.6572139,1,0.209452262
5,5,2,69,17,1.7,1.0058833,0.7195186,1,1.2570802,1,0.32686749
5,1,2,70,17,0.5,0.310139,0.9477296,2,0.7729105,1,0.210924233
3,2,2,71,17,0.8,0.6939829,0.7226394,2,1.2445265,1,0.234000956
5,4,2,72,17,1.4,1.1338025,0.4271901,2,0.9642886,1,0.27270425
5,1,1,73,17,0.5,0.4460716,0.9820561,1,1.0553809,1,0.210924233
1,5,2,74,17,1.7,1.3417125,1.2463826,2,0.6634243,1,0.193559963
3,4,1,75,17,1.4,1.1177902,0.5997631,1,0.8730649,1,0.219657829
1,4,1,76,17,1.4,1.4299048,0.7483089,1,0.6534306,1,0.209452262
1,2,2,77,17,0.8,1.070006,0.5984808,2,0.5434316,1,0.233057173
3,2,1,78,17,0.8,0.5978481,0.6931552,1,0.5504601,1,0.234000956
3,5,1,79,17,1.7,1.5418841,0.6104406,1,0.80341,1,0.20671599
1,3,2,80,17,1.1,1.1739717,0.6696589,1,0.4707884,1,0.190700714
3,3,2,81,17,1.1,1.1099536,0.7750063,2,0.7681426,1,0.212390294
1,5,1,82,17,1.7,1.4698489,1.0932477,1,0.5502023,1,0.193559963
5,3,1,83,17,1.1,0.9420049,0.6154208,1,0.6087346,1,0.236891793
3,1,1,84,17,0.5,0.5499339,0.8023547,1,0.4991986,1,0.213529523
1,2,1,85,17,0.8,0.6698921,0.9014568,1,0.4469882,1,0.233057173
1,1,2,86,17,0.5,0.6458038,0.8237563,2,0.4970743,1,0.17650702
1,3,1,87,17,1.1,1.1660485,0.8062172,1,0.4795066,1,0.190700714
3,1,2,88,17,0.5,0.781845,0.5523337,2,0.753498,1,0.213529523
5,4,1,89,17,1.4,1.05408,0.6763603,2,0.6931309,1,0.27270425
3,4,2,90,17,1.4,1.3819083,0.7364447,2,0.7374634,1,0.219657829
3,3,1,91,17,1.1,0.8379725,0.7970267,1,0.5903353,1,0.212390294
3,5,1,92,17,1.7,1.125946,0.6129148,1,0.5581572,1,0.20671599
1,5,1,93,17,1.7,1.5018445,0.8089328,1,0.6175764,1,0.193559963
1,4,2,94,17,1.4,1.0939293,1.4698697,2,0.5191678,1,0.209452262
3,3,2,95,17,1.1,0.7820225,0.8485335,2,0.553822,1,0.212390294
3,1,1,96,17,0.5,0.9021681,0.5123964,1,0.5057649,1,0.213529523
5,3,2,97,17,1.1,0.6380323,0.8089589,2,0.7380486,1,0.236891793
3,1,2,98,17,0.5,0.4219812,0.864226,1,0.961425,1,0.213529523
5,2,2,99,17,0.8,0.7500067,0.581738,2,0.9031517,1,0.253905345
5,4,2,100,17,1.4,1.6218922,0.9536667,2,0.7549464,1,0.27270425
5,1,1,101,17,0.5,0.6539581,0.7879218,1,0.573249,1,0.210924233
1,4,1,102,17,1.4,1.1819881,0.6274253,1,0.6124625,1,0.209452262
1,3,1,103,17,1.1,1.1660036,0.6359906,1,0.8212076,1,0.190700714
5,1,2,104,17,0.5,0.7098698,0.8452914,2,0.6542463,1,0.210924233
5,3,1,105,17,1.1,1.1659585,0.5359135,1,0.5530645,1,0.236891793
3,2,2,106,17,0.8,0.6219597,0.7094843,2,0.7103401,1,0.234000956
1,1,2,107,17,0.5,0.525961,0.7212744,1,0.9705543,1,0.17650702
1,2,2,108,17,0.8,0.9898359,0.6407131,2,0.4978652,1,0.233057173
5,2,1,109,17,0.8,1.0138751,0.8004503,2,0.7377221,1,0.253905345
3,4,1,110,17,1.4,1.0460601,0.6329922,1,0.8020954,1,0.219657829
