WMSize,DurLevel,TPresent,NT,NSub,curDur,phyDur,repVDur,repDur,presentColorDeg,respColorDeg,WMRP
1,3,2,161,10,1.1,1.100122758,1.000588752,0.997958578,5.201081171,5.759586532,2
1,3,1,162,10,1.1,1.100127423,0.998628421,0.9820041,4.50294947,4.50294947,1
3,3,1,163,10,1.1,1.100214818,1.090115521,1.077962049,3.926990817,3.926990817,1
5,5,2,164,10,1.7,1.700155166,1.100142974,1.09394545,5.340707511,3.351032164,2
1,4,1,165,10,1.4,1.400142072,0.960116917,0.949913824,4.921828491,4.921828491,1
1,2,1,166,10,0.8,0.800079185,0.74010916,0.726039521,1.169370599,1.169370599,1
3,1,1,167,10,0.5,0.499979317,0.540030971,0.533853974,0.820304748,0.820304748,1
3,4,1,168,10,1.4,1.400151713,0.789302806,0.773976353,4.450589593,4.450589593,1
5,4,1,169,10,1.4,1.400173484,1.040088664,1.02991263,4.974188368,4.974188368,1
5,3,2,170,10,1.1,1.100100987,0.980168714,0.965942634,3.525565089,4.956735076,1
1,4,2,171,10,1.4,1.400133674,0.819984182,0.805985143,3.979350695,1.675516082,2
5,5,1,172,10,1.7,1.700165429,0.890090204,0.885986748,2.687807048,2.687807048,1
3,2,2,173,10,0.8,0.800076074,1.120152472,1.109988878,6.021385919,2.460914245,2
3,3,2,174,10,1.1,1.100178741,0.861685151,0.853966761,2.617993878,3.909537524,2
1,1,1,175,10,0.5,0.500069823,0.560061618,0.549962093,2.844886681,2.844886681,1
3,5,1,176,10,1.7,1.700172583,0.800107487,0.789913102,1.745329252,1.745329252,1
3,1,2,177,10,0.5,0.500031568,0.769622362,0.757892182,1.832595715,3.176499239,2
5,2,1,178,10,0.8,0.800087893,0.83144324,0.822003379,2.094395102,2.094395102,1
1,2,2,179,10,0.8,0.800083539,0.610112423,0.597892705,4.78220215,5.934119457,2
5,1,1,180,10,0.5,0.500077287,0.770097905,0.757985487,0.645771823,0.645771823,1
1,2,2,181,10,0.8,0.80010531,0.700040401,0.693980346,4.258603375,6.248278722,2
5,4,1,182,10,1.4,1.400131497,0.768841713,0.757974912,3.385938749,3.385938749,1
3,4,1,183,10,1.4,1.400124344,0.590043209,0.581878201,5.235987756,5.235987756,1
1,1,2,184,10,0.5,0.500109322,0.570136657,0.565984994,4.869468613,1.448623279,2
5,2,2,185,10,0.8,0.800081051,0.720061407,0.709964681,0.052359878,0.715584993,1
3,3,2,186,10,1.1,1.100114671,0.690083859,0.677990724,2.443460953,5.881759579,2
3,5,2,187,10,1.7,1.700194665,0.971522169,0.965965649,5.253441049,4.607669225,2
5,5,2,188,10,1.7,1.700191866,0.910078553,0.90198539,2.28638132,1.186823891,1
5,2,1,189,10,0.8,0.800120239,0.430819405,0.421970473,0.104719755,0.104719755,1
1,2,1,190,10,0.8,0.800092869,1.04004761,1.029925381,2.844886681,2.844886681,1
1,5,1,191,10,1.7,1.700173827,1.650186158,1.637875624,2.408554368,2.408554368,1
1,4,2,192,10,1.4,1.400145804,1.371510289,1.365993267,2.914699851,0.959931089,2
3,2,1,193,10,0.8,0.800106865,1.630527486,1.621978373,4.939281783,4.939281783,1
1,3,1,194,10,1.1,1.100109073,1.489078532,1.477985002,2.408554368,2.408554368,1
5,3,1,195,10,1.1,1.100120581,0.940109285,0.933900565,3.176499239,3.176499239,1
3,1,1,196,10,0.5,0.500056449,1.10944545,1.094003921,3.525565089,3.525565089,2
3,3,1,197,10,1.1,1.100148261,1.641610215,1.637906103,5.270894341,5.270894341,1
1,1,1,198,10,0.5,0.500037788,1.000385348,0.997962621,4.886921906,4.886921906,1
5,1,2,199,10,0.5,0.500122385,1.078724575,1.062017213,1.518436449,4.886921906,1
3,5,1,200,10,1.7,1.700180669,1.200168384,1.189983952,2.129301687,2.129301687,1
5,1,1,201,10,0.5,0.500071378,1.040099861,1.030002202,5.288347634,5.288347634,1
5,3,2,202,10,1.1,1.100156659,0.93014279,0.91795604,4.468042885,0.750491578,1
3,2,2,203,10,0.8,0.800099712,0.940079738,0.93402155,3.857177647,5.009094953,2
5,4,2,204,10,1.4,1.400176284,1.120135366,1.109987634,6.248278722,1.710422667,1
3,4,2,205,10,1.4,1.400145493,1.020145723,1.013977124,2.460914245,2.670353756,1
1,5,2,206,10,1.7,1.700189999,0.941002832,0.933971787,1.989675347,3.961897402,2
1,3,2,207,10,1.1,1.100122447,1.180069313,1.173971003,2.164208272,2.35619449,1
3,1,2,208,10,0.5,0.500077909,1.15066901,1.141860511,5.899212872,0.41887902,1
5,5,1,209,10,1.7,1.700151433,1.311448515,1.302021716,1.117010721,1.117010721,1
1,4,1,210,10,1.4,1.40015669,1.520177913,1.509949939,3.316125579,3.316125579,1
3,3,1,211,10,1.1,1.100098188,1.200134172,1.189982708,4.78220215,4.78220215,1
1,3,1,212,10,1.1,1.100141108,1.300166424,1.28596336,0.663225116,0.663225116,1
1,4,2,213,10,1.4,1.400152335,1.219438598,1.205903284,3.857177647,4.78220215,2
3,5,1,214,10,1.7,1.700181602,1.150155212,1.141972165,3.508111797,3.508111797,1
5,3,2,215,10,1.1,1.100150127,1.268987112,1.267385777,3.647738137,1.239183769,1
3,4,2,216,10,1.4,1.400141139,1.158788383,1.141998602,2.670353756,2.775073511,1
3,4,1,217,10,1.4,1.400111592,0.999828008,0.981943452,5.305800926,5.305800926,1
3,5,2,218,10,1.7,1.70020866,0.98012486,0.965955385,1.012290966,2.28638132,1
5,1,1,219,10,0.5,0.500039343,1.090099037,1.078020209,0.715584993,0.715584993,1
5,4,2,220,10,1.4,1.40017815,1.230171435,1.221973148,3.717551307,5.916666164,2
5,4,1,221,10,1.4,1.400182193,1.040176371,1.029990072,3.857177647,3.857177647,1
1,1,1,222,10,0.5,0.50005054,0.621707395,0.61399056,2.268928028,2.268928028,1
1,4,1,223,10,1.4,1.400165709,1.280132356,1.269905003,2.565634,2.565634,1
1,5,2,224,10,1.7,1.700183468,1.130159399,1.125974457,4.694935688,5.270894341,2
1,2,1,225,10,0.8,0.800079496,1.180116898,1.1740189,5.934119457,5.934119457,1
3,1,1,226,10,0.5,0.500060804,0.960064666,0.950024545,2.129301687,2.129301687,1
1,1,2,227,10,0.5,0.500048985,0.720119878,0.710010089,5.044001538,4.345869837,2
3,2,1,228,10,0.8,0.800088204,0.560098318,0.550004081,0.628318531,0.628318531,2
5,2,2,229,10,0.8,0.800062079,0.44003293,0.421966119,2.600540585,3.595378259,2
5,3,1,230,10,1.1,1.100121514,0.850089868,0.837942305,1.134464014,1.134464014,1
5,2,1,231,10,0.8,0.800044351,1.020159097,1.013961884,6.038839212,6.038839212,1
1,5,1,232,10,1.7,1.700176315,1.230129448,1.22193085,2.408554368,2.408554368,1
5,5,2,233,10,1.7,1.70019622,0.720061407,0.709946331,3.298672286,4.78220215,2
5,5,1,234,10,1.7,1.700264954,0.940442693,0.933925135,5.009094953,5.009094953,1
3,2,2,235,10,0.8,0.800067366,0.880119977,0.869913463,2.111848395,3.682644722,2
3,1,2,236,10,0.5,0.500038721,0.770087019,0.757919551,1.972222055,1.396263402,1
5,1,2,237,10,0.5,0.500044942,0.930123818,0.917907521,1.535889742,5.305800926,1
1,3,2,238,10,1.1,1.100128045,0.800111841,0.79003502,4.956735076,2.967059728,2
1,2,2,239,10,0.8,0.800089759,0.921051183,0.917951375,5.270894341,3.94444411,2
3,3,2,240,10,1.1,1.100122136,1.090013196,1.077941833,2.984513021,4.15388362,1
5,5,2,241,10,1.7,1.700142725,0.781712159,0.773975731,2.583087293,5.707226654,2
5,3,1,242,10,1.1,1.100120581,0.880101316,0.869962603,3.996803987,3.996803987,2
3,4,1,243,10,1.4,1.400144249,1.05868242,1.045994001,4.450589593,4.450589593,1
1,4,1,244,10,1.4,1.400149536,1.370171677,1.36596341,1.884955592,1.884955592,1
1,2,1,245,10,0.8,0.800090381,1.148564368,1.142029703,1.466076572,1.466076572,1
5,3,2,246,10,1.1,1.100098188,1.020105291,1.013973392,2.617993878,3.543018382,2
3,3,1,247,10,1.1,1.100112494,0.910128005,0.901987256,1.500983157,1.500983157,1
1,5,1,248,10,1.7,1.700194354,0.980153474,0.965958496,2.07694181,2.07694181,1
1,3,2,249,10,1.1,1.100137376,0.730016394,0.723723699,4.328416545,5.235987756,2
3,1,2,250,10,0.5,0.500063603,0.850094222,0.838000465,0.872664626,1.710422667,1
1,1,1,251,10,0.5,0.500058626,1.159448669,1.141951327,0.767944871,0.767944871,1
3,2,2,252,10,0.8,0.800101578,1.170131121,1.157950591,0.575958653,3.351032164,2
1,2,2,253,10,0.8,0.800053681,1.070137435,1.061906802,3.839724354,1.832595715,2
1,4,2,254,10,1.4,1.40010786,1.160897379,1.157937217,1.658062789,0.453785606,2
5,2,1,255,10,0.8,0.800056791,0.998229388,0.981970822,0.261799388,0.261799388,1
5,1,1,256,10,0.5,0.500086618,0.949177566,0.933956858,1.692969374,1.692969374,1
5,2,2,257,10,0.8,0.800077007,1.181958111,1.174023565,4.450589593,5.794493117,2
1,1,2,258,10,0.5,0.500030635,0.860091507,0.853934727,0.959931089,1.640609497,2
3,2,1,259,10,0.8,0.800053992,1.010140352,0.997953601,5.166174586,5.166174586,2
3,5,2,260,10,1.7,1.700174449,0.790064794,0.774022072,6.23082543,5.113814708,1
3,4,2,261,10,1.4,1.400139895,0.75938404,0.742007061,0.767944871,1.117010721,1
5,5,1,262,10,1.7,1.700178181,1.090160618,1.077941522,3.735004599,3.735004599,2
3,1,1,263,10,0.5,0.500121763,0.700060306,0.693958264,2.49582083,2.49582083,1
5,4,1,264,10,1.4,1.400155446,0.971305703,0.965882297,3.735004599,3.735004599,1
5,4,2,265,10,1.4,1.400137718,1.200077878,1.190022518,0.20943951,5.078908123,2
3,5,1,266,10,1.7,1.700206794,1.340161784,1.333919474,3.996803987,3.996803987,1
1,5,2,267,10,1.7,1.700204617,1.620172844,1.605903844,3.490658504,0.593411946,2
1,3,1,268,10,1.1,1.100114671,0.999522902,0.982014053,3.700098014,3.700098014,1
5,1,2,269,10,0.5,0.500027214,1.458547066,1.44600638,2.234021443,1.570796327,2
3,3,2,270,10,1.1,1.100136132,1.20006295,1.189997636,2.07694181,5.358160804,2
1,5,1,271,10,1.7,1.700170094,0.820090549,0.806005359,5.253441049,5.253441049,1
1,2,2,272,10,0.8,0.800064256,1.070108821,1.062046448,2.757620218,5.916666164,2
3,4,1,273,10,1.4,1.40017504,0.990113126,0.981889336,1.570796327,1.570796327,1
3,1,2,274,10,0.5,0.500050229,0.880153256,0.869950474,0.244346095,0.593411946,2
3,5,1,275,10,1.7,1.700190932,1.17011868,1.157964587,4.607669225,4.607669225,1
5,1,2,276,10,0.5,0.500079153,1.318448542,1.30193712,1.169370599,6.091199089,2
1,3,2,277,10,1.1,1.10011436,1.249809892,1.238012844,3.630284844,6.283185307,2
5,1,1,278,10,0.5,0.50003841,1.230100834,1.221977191,6.265732015,6.265732015,1
5,5,2,279,10,1.7,1.700181913,0.930126929,0.91795915,0.890117919,1.640609497,1
1,4,2,280,10,1.4,1.400171307,1.010121691,0.997976306,2.07694181,2.373647783,2
3,5,2,281,10,1.7,1.700173827,1.079359358,1.061904625,2.321287905,5.410520681,2
3,1,1,282,10,0.5,0.500062048,0.94010182,0.934033679,1.727875959,1.727875959,1
5,4,2,283,10,1.4,1.400086089,1.080233933,1.061945057,5.550147021,3.385938749,2
5,5,1,284,10,1.7,1.700179736,1.070720589,1.062009748,4.241150082,4.241150082,1
1,2,1,285,10,0.8,0.800095668,1.12015776,1.110018736,1.274090354,1.274090354,1
5,2,1,286,10,0.8,0.800072653,1.250138324,1.237930114,4.57276264,4.57276264,2
3,2,1,287,10,0.8,0.800076074,1.008629749,0.997893575,0.034906585,0.034906585,1
1,3,1,288,10,1.1,1.100151371,0.970457874,0.966007947,4.29350996,4.29350996,1
1,1,2,289,10,0.5,0.500081331,1.0101304,0.997973506,1.79768913,4.485496178,2
3,3,1,290,10,1.1,1.100131466,1.148525491,1.141021391,4.136430327,4.136430327,1
3,3,2,291,10,1.1,1.100116227,0.950139848,0.933916115,1.221730476,2.443460953,2
5,2,2,292,10,0.8,0.800087893,1.230147798,1.222018245,0.715584993,3.193952531,2
3,4,2,293,10,1.4,1.400188413,1.090119564,1.077967025,0.191986218,1.727875959,2
5,4,1,294,10,1.4,1.400142072,0.990146093,0.981974865,2.513274123,2.513274123,1
3,2,2,295,10,0.8,0.800063945,0.610066704,0.59795864,1.605702912,4.485496178,2
1,5,2,296,10,1.7,1.700124375,1.298378396,1.286000371,2.932153143,1.623156204,2
5,3,1,297,10,1.1,1.100112805,1.090187054,1.077909176,3.961897402,3.961897402,2
1,1,1,298,10,0.5,0.500065158,0.690054002,0.677897109,4.031710572,4.031710572,1
5,3,2,299,10,1.1,1.100072995,0.850153315,0.837995489,0.855211333,2.984513021,2
1,4,1,300,10,1.4,1.400185614,1.050154684,1.045948282,3.228859116,3.228859116,1
5,1,2,301,10,0.5,0.500069512,0.770081732,0.758031517,5.637413484,2.792526803,2
3,3,2,302,10,1.1,1.100119026,0.770050941,0.758024364,2.897246558,4.590215933,1
5,4,2,303,10,1.4,1.400153891,0.869627867,0.853894606,4.921828491,0.157079633,2
3,1,2,304,10,0.5,0.500051784,0.978813619,0.966014167,0.471238898,4.398229715,1
3,4,2,305,10,1.4,1.40016913,0.880083589,0.869984064,0.453785606,1.692969374,1
5,1,1,306,10,0.5,0.50006578,0.838993454,0.821911318,1.134464014,1.134464014,1
5,3,2,307,10,1.1,1.100118404,0.460034342,0.453939765,2.513274123,1.640609497,1
3,4,1,308,10,1.4,1.400206763,0.810074603,0.806032107,5.393067389,5.393067389,1
1,4,1,309,10,1.4,1.40014456,0.720075092,0.709903411,2.07694181,2.07694181,1
1,5,2,310,10,1.7,1.70015952,0.640055448,0.629944104,2.111848395,3.473205211,2
3,5,2,311,10,1.7,1.700201818,0.95968305,0.949914757,0.27925268,5.532693729,2
1,3,2,312,10,1.1,1.100162257,0.86011701,0.853999729,0.575958653,3.577924967,2
3,5,1,313,10,1.7,1.700148634,1.459247784,1.445939511,1.291543646,1.291543646,1
3,1,1,314,10,0.5,0.500058315,1.11999261,1.109939738,1.117010721,1.117010721,1
1,2,2,315,10,0.8,0.800055858,0.83083396,0.821957349,4.485496178,4.136430327,1
5,5,2,316,10,1.7,1.700251581,0.788487945,0.773996569,0.383972435,5.026548246,2
5,2,1,317,10,0.8,0.800067677,0.869590234,0.853982312,0.767944871,0.767944871,1
5,3,1,318,10,1.1,1.100113738,1.010113916,0.997984392,5.811946409,5.811946409,1
1,1,2,319,10,0.5,0.500025348,1.109848526,1.093964111,3.595378259,2.059488517,2
5,5,1,320,10,1.7,1.700189999,1.489129228,1.477887965,0.226892803,0.226892803,1
3,2,1,321,10,0.8,0.80005337,1.120142831,1.11002931,5.777039824,5.777039824,1
5,4,1,322,10,1.4,1.400179705,1.10975771,1.093980595,4.555309348,4.555309348,1
5,2,2,323,10,0.8,0.800078252,0.960093902,0.94992191,2.862339973,6.021385919,1
1,2,1,324,10,0.8,0.800091625,1.070133391,1.062033386,1.012290966,1.012290966,1
1,3,1,325,10,1.1,1.10012338,1.120022779,1.110020602,0.087266463,0.087266463,1
1,1,1,326,10,0.5,0.500062359,0.750081875,0.74192713,0.122173048,0.122173048,1
3,2,2,327,10,0.8,0.800090381,0.980103711,0.966028785,2.949606436,4.310963252,1
1,4,2,328,10,1.4,1.400134297,1.330191558,1.317977438,0.226892803,3.630284844,2
1,5,1,329,10,1.7,1.700250336,0.850111639,0.837950703,4.276056667,4.276056667,1
3,3,1,330,10,1.1,1.100141108,0.880149213,0.86989729,0.296705973,0.296705973,1
1,2,1,331,10,0.8,0.800138589,1.089390232,1.078012744,5.986479334,5.986479334,1
5,2,2,332,10,0.8,0.80009629,0.848508354,0.837940128,0.453785606,0.593411946,1
5,3,1,333,10,1.1,1.100211397,0.450048254,0.437985599,5.515240436,5.515240436,1
5,4,2,334,10,1.4,1.400267722,1.058669979,1.045979694,4.328416545,0.401425728,1
1,2,2,335,10,0.8,0.800090381,0.880086699,0.869992772,4.276056667,2.042035225,2
5,3,2,336,10,1.1,1.100081393,1.040038591,1.029980431,2.373647783,2.408554368,1
1,5,1,337,10,1.7,1.700185956,1.370278667,1.366020014,5.445427266,5.445427266,1
3,1,2,338,10,0.5,0.500048985,0.670095199,0.661974044,2.670353756,0.802851456,2
5,5,1,339,10,1.7,1.700198086,1.181968996,1.17395172,2.460914245,2.460914245,1
1,3,1,340,10,1.1,1.100085436,1.420777956,1.413912993,4.555309348,4.555309348,1
3,5,1,341,10,1.7,1.700159209,0.910120851,0.90198228,0.925024504,0.925024504,1
5,4,1,342,10,1.4,1.4001598,1.47992099,1.461979518,2.00712864,2.00712864,1
1,1,2,343,10,0.5,0.50006578,1.161266244,1.157978271,1.640609497,4.921828491,2
3,5,2,344,10,1.7,1.700202129,1.261967802,1.253960479,4.01425728,4.869468613,2
3,1,1,345,10,0.5,0.500075421,0.320006419,0.31003721,5.148721293,5.148721293,1
3,3,2,346,10,1.1,1.100107518,0.942012078,0.934052962,6.16101226,1.204277184,2
1,1,1,347,10,0.5,0.500034367,0.810119079,0.805964305,1.588249619,1.588249619,1
1,4,2,348,10,1.4,1.400139273,0.868310716,0.854037051,0.872664626,1.082104136,1
3,4,2,349,10,1.4,1.400148292,1.200157809,1.1899345,4.101523742,5.253441049,2
3,4,1,350,10,1.4,1.400152646,1.010114227,0.997945515,0.087266463,0.087266463,1
1,4,1,351,10,1.4,1.400155446,0.97011669,0.965968759,3.717551307,3.717551307,1
3,2,1,352,10,0.8,0.800073275,1.138942168,1.125909455,0.837758041,0.837758041,1
1,3,2,353,10,1.1,1.100136132,0.891925818,0.885994213,3.822271062,3.490658504,2
5,1,2,354,10,0.5,0.500076976,0.750122618,0.741944858,2.373647783,4.904375198,2
3,2,2,355,10,0.8,0.800093802,0.500063603,0.48602942,3.700098014,0.907571211,2
1,5,2,356,10,1.7,1.700188755,0.640047983,0.630001953,5.305800926,1.204277184,2
5,1,1,357,10,0.5,0.500040588,0.960112874,0.949944925,2.775073511,2.775073511,2
5,5,2,358,10,1.7,1.700229498,1.66991481,1.653920917,3.961897402,4.817108736,1
5,2,1,359,10,0.8,0.800078252,1.090140402,1.077995327,4.049163865,4.049163865,1
3,3,1,360,10,1.1,1.100131777,0.950086664,0.933915804,0.488692191,0.488692191,1
5,4,1,1,11,1.4,1.400231023,1.098488366,1.077995601,6.178465552,6.178465552,1
5,2,2,2,11,0.8,0.800041863,0.789819371,0.773910679,0.698131701,3.159045946,2
1,3,2,3,11,1.1,1.100122758,1.279984561,1.269957814,3.403392041,4.50294947,2
1,4,1,4,11,1.4,1.400169753,1.101751552,1.093963191,0.610865238,0.610865238,1
3,4,2,5,11,1.4,1.400338635,1.540145239,1.525981038,0.471238898,3.769911184,2
1,2,2,6,11,0.8,0.800029422,0.898624467,0.885963721,3.089232776,1.448623279,2
1,2,1,7,11,0.8,0.800156628,0.789530748,0.774028865,5.462880559,5.462880559,1
5,5,2,8,11,1.7,1.700230432,0.099971915,0.085974731,3.246312409,0.017453293,2
1,5,2,9,11,1.7,1.700178492,1.711975972,1.701979704,1.396263402,0.226892803,2
5,3,2,10,11,1.1,1.100124935,1.340889066,1.333901572,3.054326191,1.151917306,2
1,4,2,11,11,1.4,1.400132742,1.348519857,1.334003585,4.066617157,4.01425728,1
3,2,2,12,11,0.8,0.800201414,0.59003758,0.581917364,2.111848395,1.378810109,2
1,1,2,13,11,0.5,0.500024104,0.560064293,0.550016397,0.680678408,4.869468613,2
3,4,1,14,11,1.4,1.400126833,1.230082267,1.221955831,5.235987756,5.235987756,2
1,5,1,15,11,1.7,1.700207728,2.050364776,2.037866691,2.932153143,2.932153143,1
5,1,2,16,11,0.5,0.50010248,0.67005063,0.661962138,2.548180708,2.373647783,2
5,3,1,17,11,1.1,1.100076728,0.870078435,0.853972558,3.804817769,3.804817769,2
3,2,1,18,11,0.8,0.800079185,0.509976944,0.50200415,4.415683008,4.415683008,1
1,1,1,19,11,0.5,0.500144778,0.44958655,0.437885601,0.610865238,0.610865238,1
1,3,1,20,11,1.1,1.100064598,0.918945355,0.901897409,3.281218994,3.281218994,1
3,3,2,21,11,1.1,1.100096633,1.088380017,1.07788519,5.218534463,3.054326191,2
3,1,2,22,11,0.5,0.4999619,0.509980988,0.501982379,4.08407045,3.124139361,1
3,3,1,23,11,1.1,1.100089168,0.770091902,0.75799223,0.959931089,0.959931089,1
5,2,1,24,11,0.8,0.800081984,1.04011958,1.029965004,0.820304748,0.820304748,2
5,4,2,25,11,1.4,1.400165399,1.310124242,1.30202362,6.283185307,1.762782545,2
5,1,1,26,11,0.5,0.5000381,0.320080504,0.309993419,5.061454831,5.061454831,2
3,5,2,27,11,1.7,1.700213015,0.89008022,0.885949103,5.113814708,2.548180708,1
3,1,1,28,11,0.5,0.500007309,0.510004936,0.501915822,4.764748858,4.764748858,1
3,5,1,29,11,1.7,1.700137749,1.660148486,1.653982387,1.79768913,1.79768913,1
5,5,1,30,11,1.7,1.700163875,1.490127868,1.478023841,0.226892803,0.226892803,1
5,3,1,31,11,1.1,1.100007682,1.02181128,1.013985596,5.811946409,5.811946409,2
3,4,2,32,11,1.4,1.400051256,1.219621847,1.205916707,2.513274123,0.471238898,2
1,5,2,33,11,1.7,1.700119399,1.81012533,1.798012595,1.256637061,0.157079633,2
3,3,1,34,11,1.1,1.100103475,1.279985805,1.26993511,1.117010721,1.117010721,2
1,1,2,35,11,0.5,0.500024415,0.720125539,0.709975007,5.934119457,3.106686069,2
1,5,1,36,11,1.7,1.70018689,1.290139562,1.285997559,1.308996939,1.308996939,1
1,4,1,37,11,1.4,1.400142694,1.329769602,1.31801889,0.977384381,0.977384381,1
5,2,1,38,11,0.8,0.800141699,1.219014121,1.205964604,5.951572749,5.951572749,1
1,2,1,39,11,0.8,0.800098779,0.379998153,0.373924425,5.026548246,5.026548246,1
5,5,2,40,11,1.7,1.700182536,1.440199138,1.429996977,5.375614096,2.111848395,2
3,3,2,41,11,1.1,1.100089168,0.689105681,0.67800997,4.921828491,3.94444411,2
1,3,1,42,11,1.1,1.100158214,1.20005984,1.18992828,4.398229715,4.398229715,1
5,3,2,43,11,1.1,1.100117782,1.020110952,1.013991194,0.820304748,0.698131701,2
5,1,1,44,11,0.5,0.500156908,0.891785835,0.885988913,4.729842273,4.729842273,1
5,1,2,45,11,0.5,0.500074177,0.319992797,0.310040693,0.296705973,0.994837674,1
3,2,1,46,11,0.8,0.800135168,1.200129818,1.189995459,5.235987756,5.235987756,2
1,2,2,47,11,0.8,0.800030977,0.990161925,0.981976084,4.258603375,3.106686069,2
3,1,2,48,11,0.5,0.500034989,0.480026673,0.469931813,6.126105675,2.740166926,2
3,4,1,49,11,1.4,1.40022387,1.510165731,1.494012269,3.909537524,3.909537524,2
3,1,1,50,11,0.5,0.500036855,0.410068165,0.405995519,2.164208272,2.164208272,1
1,4,2,51,11,1.4,1.40016291,1.870172051,1.861924941,3.333578871,3.054326191,1
3,5,1,52,11,1.7,1.700207417,1.410146231,1.397993996,5.811946409,5.811946409,1
5,2,2,53,11,0.8,0.800082606,0.628700669,0.613931853,1.256637061,6.038839212,1
3,2,2,54,11,0.8,0.800120239,0.800091625,0.789971884,6.073745797,3.94444411,2
1,1,1,55,11,0.5,0.50006578,0.450026017,0.437971752,6.126105675,6.126105675,1
5,4,1,56,11,1.4,1.40019961,1.150146971,1.141990366,5.445427266,5.445427266,1
1,3,2,57,11,1.1,1.10011405,1.220150887,1.205916085,1.762782545,4.852015321,2
5,5,1,58,11,1.7,1.700182225,1.520121682,1.50998328,1.448623279,1.448623279,1
3,5,2,59,11,1.7,1.700178181,1.600141575,1.590007216,2.059488517,0.907571211,2
5,4,2,60,11,1.4,1.400105994,1.471357709,1.461961703,3.159045946,5.846852994,2
5,1,2,61,11,0.5,0.500113677,0.49989441,0.485937035,3.455751919,4.29350996,1
1,1,1,62,11,0.5,0.500169971,0.389960324,0.373966102,0.663225116,0.663225116,1
5,4,2,63,11,1.4,1.400190902,1.540162655,1.525974818,1.483529864,1.291543646,2
5,3,1,64,11,1.1,1.10012649,0.840766681,0.837972934,4.555309348,4.555309348,2
1,3,2,65,11,1.1,1.100100987,1.120121122,1.110012266,0.890117919,1.884955592,2
5,1,1,66,11,0.5,0.50015753,0.440556807,0.437999122,3.909537524,3.909537524,1
3,4,2,67,11,1.4,1.400152958,1.280136959,1.26997492,5.305800926,0.994837674,2
3,2,1,68,11,0.8,0.800045284,0.919839839,0.901965211,1.221730476,1.221730476,1
3,4,1,69,11,1.4,1.400247507,1.291023471,1.286026795,0.750491578,0.750491578,1
1,3,1,70,11,1.1,1.100135821,1.158282853,1.141956465,2.984513021,2.984513021,1
5,5,2,71,11,1.7,1.700170406,1.820258872,1.813894655,3.106686069,5.340707511,2
5,2,2,72,11,0.8,0.800020714,0.880046205,0.870010749,2.705260341,3.839724354,2
3,1,1,73,11,0.5,0.500041521,0.579997033,0.565926137,1.884955592,1.884955592,1
1,4,1,74,11,1.4,1.400204276,1.34018679,1.333902505,2.129301687,2.129301687,1
5,3,2,75,11,1.1,1.100170033,0.940082351,0.933913764,3.368485456,4.764748858,2
3,3,1,76,11,1.1,1.100099121,1.470166826,1.461979742,1.117010721,1.117010721,2
3,5,1,77,11,1.7,1.700178181,1.5801768,1.573961561,2.879793266,2.879793266,2
5,5,1,78,11,1.7,1.7002267,1.710134754,1.701983437,5.462880559,5.462880559,1
3,3,2,79,11,1.1,1.100132089,1.37950177,1.36602305,0.994837674,6.056292504,1
1,2,2,80,11,0.8,0.800130192,0.790021843,0.77399994,2.408554368,3.106686069,2
1,4,2,81,11,1.4,1.400150159,1.668595695,1.653950974,3.630284844,2.303834613,2
1,5,2,82,11,1.7,1.700236652,1.719884501,1.702023247,2.617993878,3.228859116,1
1,2,1,83,11,0.8,0.800094425,0.780099793,0.773985945,2.652900463,2.652900463,1
5,4,1,84,11,1.4,1.400213295,1.199996392,1.18993139,0.331612558,0.331612558,2
3,5,2,85,11,1.7,1.70012873,1.770781737,1.765959851,6.021385919,2.14675498,2
1,5,1,86,11,1.7,1.70024194,1.470246446,1.461950506,2.792526803,2.792526803,1
3,1,2,87,11,0.5,0.499988337,0.380035475,0.373914473,1.431169987,0.593411946,2
5,2,1,88,11,0.8,0.800107487,0.621383694,0.613906971,2.565634,2.565634,2
1,1,2,89,11,0.5,0.500061426,0.439432171,0.42198799,0.20943951,1.343903524,2
3,2,2,90,11,0.8,0.800074831,0.510046923,0.502032142,2.809980096,3.560471674,2
5,4,2,91,11,1.4,1.400110971,1.250148122,1.237976293,4.886921906,1.326450232,2
3,3,2,92,11,1.1,1.100238767,1.200167451,1.189893135,3.455751919,5.462880559,2
3,2,1,93,11,0.8,0.800131747,0.7883719,0.774020467,1.8675023,1.8675023,2
5,5,2,94,11,1.7,1.700178803,1.720379017,1.717905618,0.226892803,1.099557429,1
1,1,1,95,11,0.5,0.499975585,0.550062312,0.533967943,0.296705973,0.296705973,1
1,5,2,96,11,1.7,1.700148946,1.760185092,1.749957739,1.780235837,1.79768913,1
3,4,2,97,11,1.4,1.400147982,1.470877499,1.46191816,0.663225116,2.705260341,1
1,4,1,98,11,1.4,1.400126833,1.470203837,1.461925314,2.827433388,2.827433388,1
3,4,1,99,11,1.4,1.400157623,1.630167423,1.621975674,4.956735076,4.956735076,2
1,5,1,100,11,1.7,1.700197464,1.680133476,1.669965216,0.593411946,0.593411946,1
3,1,2,101,11,0.5,0.500040277,0.579985836,0.565912142,1.500983157,6.038839212,2
5,5,1,102,11,1.7,1.700219236,1.490232992,1.477961949,1.815142422,1.815142422,1
1,3,1,103,11,1.1,1.100183095,1.270107298,1.254008574,4.101523742,4.101523742,1
