"","curDur","WMSize","NSub","Exp","model","wp","mu_r","sig_r","predY","sig_wm2","log_lik"
"5503",0.43,1,14,"Exp1","Exp1",0.0351593278772367,0.45486466416295,0.215320288487609,0.455947123519856,0.0450376162352948,0.121994017712458
"5504",0.44,1,14,"Exp1","Exp1",0.0351593278772367,0.464513070884177,0.215247889865533,0.46250288991623,0.0450376162352948,0.118786441381445
"5505",0.45,1,14,"Exp1","Exp1",0.0351593278772367,0.474161477605405,0.2151786440051,0.47345265404041,0.0450376162352948,0.121346008341031
"5506",0.46,1,14,"Exp1","Exp1",0.0351593278772367,0.483809884326633,0.215112349171711,0.482161623501661,0.0450376162352948,0.124657260630499
"5507",0.47,1,14,"Exp1","Exp1",0.0351593278772367,0.49345829104786,0.215048820495703,0.492829473849424,0.0450376162352948,0.121108545188929
"5508",0.48,1,14,"Exp1","Exp1",0.0351593278772367,0.503106697769088,0.214987888244846,0.502148530518189,0.0450376162352948,0.116589018662253
"5509",0.49,1,14,"Exp1","Exp1",0.0351593278772367,0.512755104490315,0.214929396305065,0.513383784042039,0.0450376162352948,0.109133362417246
"5510",0.5,1,14,"Exp1","Exp1",0.0351593278772367,0.522403511211543,0.214873200840634,0.524838055799496,0.0450376162352948,0.103790294382792
"5511",0.51,1,14,"Exp1","Exp1",0.0351593278772367,0.532051917932771,0.214819169109593,0.531311623887021,0.0450376162352948,0.117583282438814
"5512",0.52,1,14,"Exp1","Exp1",0.0351593278772367,0.541700324653998,0.214767178413786,0.543249230598012,0.0450376162352948,0.122599545156668
"5513",0.53,1,14,"Exp1","Exp1",0.0351593278772367,0.551348731375226,0.21471711516599,0.550811725949945,0.0450376162352948,0.116738169633929
"5514",0.54,1,14,"Exp1","Exp1",0.0351593278772367,0.560997138096454,0.214668874059186,0.55997868805402,0.0450376162352948,0.11926790164585
"5515",0.55,1,14,"Exp1","Exp1",0.0351593278772367,0.570645544817681,0.214622357325134,0.571013932375225,0.0450376162352948,0.104998140074179
"5516",0.56,1,14,"Exp1","Exp1",0.0351593278772367,0.580293951538909,0.214577474071258,0.574112648812427,0.0450376162352948,0.126342418964678
"5517",0.57,1,14,"Exp1","Exp1",0.0351593278772367,0.589942358260137,0.214534139686346,0.585800336009854,0.0450376162352948,0.119838830479507
"5518",0.58,1,14,"Exp1","Exp1",0.0351593278772367,0.599590764981364,0.214492275306874,0.600019762295844,0.0450376162352948,0.121323466982012
"5519",0.59,1,14,"Exp1","Exp1",0.0351593278772367,0.609239171702592,0.214451807336858,0.609666789408705,0.0450376162352948,0.12235575266917
"5520",0.6,1,14,"Exp1","Exp1",0.0351593278772367,0.618887578423819,0.214412667015066,0.617376998798194,0.0450376162352948,0.129587056853024
"5521",0.61,1,14,"Exp1","Exp1",0.0351593278772367,0.628535985145047,0.214374790024235,0.629775500342318,0.0450376162352948,0.120199945851249
"5522",0.62,1,14,"Exp1","Exp1",0.0351593278772367,0.638184391866275,0.214338116137595,0.640462947078507,0.0450376162352948,0.118438460139566
"5523",0.63,1,14,"Exp1","Exp1",0.0351593278772367,0.647832798587502,0.214302588898631,0.648635186178598,0.0450376162352948,0.119753098008461
"5524",0.64,1,14,"Exp1","Exp1",0.0351593278772367,0.65748120530873,0.214268155330464,0.656751514411275,0.0450376162352948,0.12751437531611
"5525",0.65,1,14,"Exp1","Exp1",0.0351593278772367,0.667129612029958,0.214234765671728,0.669345827280954,0.0450376162352948,0.12386255828613
"5526",0.66,1,14,"Exp1","Exp1",0.0351593278772367,0.676778018751185,0.21420237313615,0.674826795056639,0.0450376162352948,0.121727599342704
"5527",0.67,1,14,"Exp1","Exp1",0.0351593278772367,0.686426425472413,0.214170933693392,0.688849197818124,0.0450376162352948,0.11570886683001
"5528",0.68,1,14,"Exp1","Exp1",0.0351593278772367,0.696074832193641,0.214140405868988,0.691471063694709,0.0450376162352948,0.126906616301326
"5529",0.69,1,14,"Exp1","Exp1",0.0351593278772367,0.705723238914868,0.214110750561476,0.707583068123305,0.0450376162352948,0.116487404787841
"5530",0.7,1,14,"Exp1","Exp1",0.0351593278772367,0.715371645636096,0.214081930875004,0.71393705045234,0.0450376162352948,0.119154290775252
"5531",0.71,1,14,"Exp1","Exp1",0.0351593278772367,0.725020052357323,0.21405391196592,0.726537282606164,0.0450376162352948,0.123446569587883
"5532",0.72,1,14,"Exp1","Exp1",0.0351593278772367,0.734668459078551,0.214026660901992,0.736985298523862,0.0450376162352948,0.133415674800424
"5533",0.73,1,14,"Exp1","Exp1",0.0351593278772367,0.744316865799779,0.214000146533068,0.743355826704249,0.0450376162352948,0.136450409808639
"5534",0.74,1,14,"Exp1","Exp1",0.0351593278772367,0.753965272521006,0.213974339372096,0.752865011567356,0.0450376162352948,0.120822707093586
"5535",0.75,1,14,"Exp1","Exp1",0.0351593278772367,0.763613679242234,0.213949211485557,0.762184464845296,0.0450376162352948,0.116978453329643
"5536",0.76,1,14,"Exp1","Exp1",0.0351593278772367,0.773262085963462,0.213924736392453,0.775634300520757,0.0450376162352948,0.122874963165138
"5537",0.77,1,14,"Exp1","Exp1",0.0351593278772367,0.782910492684689,0.213900888971072,0.783079519830532,0.0450376162352948,0.124666009999735
"5538",0.78,1,14,"Exp1","Exp1",0.0351593278772367,0.792558899405917,0.21387764537285,0.791886130256778,0.0450376162352948,0.135488382057011
"5539",0.79,1,14,"Exp1","Exp1",0.0351593278772367,0.802207306127144,0.2138549829427,0.803528616745135,0.0450376162352948,0.117453504504648
"5540",0.8,1,14,"Exp1","Exp1",0.0351593278772367,0.811855712848372,0.213832880145255,0.81073438872734,0.0450376162352948,0.124367400607625
"5541",0.81,1,14,"Exp1","Exp1",0.0351593278772367,0.8215041195696,0.213811316496512,0.821109927882598,0.0450376162352948,0.125983779200198
"5542",0.82,1,14,"Exp1","Exp1",0.0351593278772367,0.831152526290827,0.21379027250043,0.829593921228394,0.0450376162352948,0.129828883735799
"5543",0.83,1,14,"Exp1","Exp1",0.0351593278772367,0.840800933012055,0.213769729590056,0.841389189254829,0.0450376162352948,0.123191664575191
"5544",0.84,1,14,"Exp1","Exp1",0.0351593278772367,0.850449339733283,0.213749670072816,0.850386817219583,0.0450376162352948,0.124962682648529
"5545",0.85,1,14,"Exp1","Exp1",0.0351593278772367,0.86009774645451,0.213730077079628,0.860894506343463,0.0450376162352948,0.13180269115312
"5546",0.86,1,14,"Exp1","Exp1",0.0351593278772367,0.869746153175738,0.213710934517531,0.86973527359652,0.0450376162352948,0.135331416236806
"5547",0.87,1,14,"Exp1","Exp1",0.0351593278772367,0.879394559896966,0.21369222702554,0.87924578841741,0.0450376162352948,0.121883854202207
"5548",0.88,1,14,"Exp1","Exp1",0.0351593278772367,0.889042966618193,0.213673939933492,0.891528011852647,0.0450376162352948,0.12847354789274
"5549",0.89,1,14,"Exp1","Exp1",0.0351593278772367,0.898691373339421,0.213656059223629,0.898846566356532,0.0450376162352948,0.123703596414028
"5550",0.9,1,14,"Exp1","Exp1",0.0351593278772367,0.908339780060648,0.213638571494719,0.909734809902904,0.0450376162352948,0.116431215709442
"5551",0.91,1,14,"Exp1","Exp1",0.0351593278772367,0.917988186781876,0.213621463928526,0.917579197529263,0.0450376162352948,0.123627329635325
"5552",0.92,1,14,"Exp1","Exp1",0.0351593278772367,0.927636593503104,0.213604724258437,0.926645387656778,0.0450376162352948,0.136284172502019
"5553",0.93,1,14,"Exp1","Exp1",0.0351593278772367,0.937285000224331,0.213588340740097,0.936372180969893,0.0450376162352948,0.117349516878776
"5554",0.94,1,14,"Exp1","Exp1",0.0351593278772367,0.946933406945559,0.213572302123905,0.943893778170665,0.0450376162352948,0.114688867047394
"5555",0.95,1,14,"Exp1","Exp1",0.0351593278772367,0.956581813666787,0.21355659762922,0.958141428371784,0.0450376162352948,0.125592839311773
"5556",0.96,1,14,"Exp1","Exp1",0.0351593278772367,0.966230220388014,0.213541216920175,0.966443248051429,0.0450376162352948,0.133151886433529
"5557",0.97,1,14,"Exp1","Exp1",0.0351593278772367,0.975878627109242,0.213526150082967,0.977082735418581,0.0450376162352948,0.119279337242862
"5558",0.98,1,14,"Exp1","Exp1",0.0351593278772367,0.985527033830469,0.213511387604527,0.982862283078702,0.0450376162352948,0.125707396035813
"5559",0.99,1,14,"Exp1","Exp1",0.0351593278772367,0.995175440551697,0.213496920352469,0.994929193793556,0.0450376162352948,0.132313824043007
"5560",1,1,14,"Exp1","Exp1",0.0351593278772367,1.00482384727292,0.213482739556233,1.00539033959341,0.0450376162352948,0.12439665459628
"5561",1.01,1,14,"Exp1","Exp1",0.0351593278772367,1.01447225399415,0.213468836789339,1.01180094803262,0.0450376162352948,0.128034266984117
"5562",1.02,1,14,"Exp1","Exp1",0.0351593278772367,1.02412066071538,0.213455203952669,1.02268575598463,0.0450376162352948,0.125467570216244
"5563",1.03,1,14,"Exp1","Exp1",0.0351593278772367,1.03376906743661,0.213441833258725,1.03272180273519,0.0450376162352948,0.127750176031925
"5564",1.04,1,14,"Exp1","Exp1",0.0351593278772367,1.04341747415784,0.21342871721678,1.04365954183516,0.0450376162352948,0.12768629762749
"5565",1.05,1,14,"Exp1","Exp1",0.0351593278772367,1.05306588087906,0.213415848618869,1.05464294713893,0.0450376162352948,0.127745009421918
"5566",1.06,1,14,"Exp1","Exp1",0.0351593278772367,1.06271428760029,0.213403220526572,1.06087748348995,0.0450376162352948,0.135060376311133
"5567",1.07,1,14,"Exp1","Exp1",0.0351593278772367,1.07236269432152,0.213390826258527,1.06986205954346,0.0450376162352948,0.135668822385459
"5568",1.08,1,14,"Exp1","Exp1",0.0351593278772367,1.08201110104275,0.213378659378633,1.08029177133136,0.0450376162352948,0.126478415983069
"5569",1.09,1,14,"Exp1","Exp1",0.0351593278772367,1.09165950776397,0.213366713684896,1.0916871222517,0.0450376162352948,0.126903861074542
"5570",1.1,1,14,"Exp1","Exp1",0.0351593278772367,1.1013079144852,0.213354983198879,1.09844453538149,0.0450376162352948,0.12080311278387
"5571",1.11,1,14,"Exp1","Exp1",0.0351593278772367,1.11095632120643,0.213343462155717,1.11105863913836,0.0450376162352948,0.123164053149791
"5572",1.12,1,14,"Exp1","Exp1",0.0351593278772367,1.12060472792766,0.213332144994663,1.12135952124818,0.0450376162352948,0.120317120383238
"5573",1.13,1,14,"Exp1","Exp1",0.0351593278772367,1.13025313464888,0.213321026350132,1.13418070364462,0.0450376162352948,0.124357454882933
"5574",1.14,1,14,"Exp1","Exp1",0.0351593278772367,1.13990154137011,0.21331010104321,1.1377455622238,0.0450376162352948,0.1259771537993
"5575",1.15,1,14,"Exp1","Exp1",0.0351593278772367,1.14954994809134,0.213299364073607,1.15059456917912,0.0450376162352948,0.135174202790087
"5576",1.16,1,14,"Exp1","Exp1",0.0351593278772367,1.15919835481257,0.213288810612021,1.15907867749846,0.0450376162352948,0.130071154065235
"5577",1.17,1,14,"Exp1","Exp1",0.0351593278772367,1.16884676153379,0.213278435992887,1.16803077316003,0.0450376162352948,0.133668317561932
"5578",1.18,1,14,"Exp1","Exp1",0.0351593278772367,1.17849516825502,0.213268235707497,1.17839823602171,0.0450376162352948,0.125340140079079
"5579",1.19,1,14,"Exp1","Exp1",0.0351593278772367,1.18814357497625,0.213258205397461,1.18965419931976,0.0450376162352948,0.127961360958899
"5580",1.2,1,14,"Exp1","Exp1",0.0351593278772367,1.19779198169748,0.213248340848494,1.19886277807975,0.0450376162352948,0.120802618191975
"5581",1.21,1,14,"Exp1","Exp1",0.0351593278772367,1.20744038841871,0.213238637984509,1.20778135869082,0.0450376162352948,0.125079816515027
"5582",1.22,1,14,"Exp1","Exp1",0.0351593278772367,1.21708879513993,0.213229092861994,1.21804977311743,0.0450376162352948,0.124526709363811
"5583",1.23,1,14,"Exp1","Exp1",0.0351593278772367,1.22673720186116,0.213219701664668,1.22935306814292,0.0450376162352948,0.134169468027676
"5584",1.24,1,14,"Exp1","Exp1",0.0351593278772367,1.23638560858239,0.213210460698389,1.23770600703899,0.0450376162352948,0.124125348950701
"5585",1.25,1,14,"Exp1","Exp1",0.0351593278772367,1.24603401530362,0.213201366386305,1.24698078774518,0.0450376162352948,0.131133409759168
"5586",1.26,1,14,"Exp1","Exp1",0.0351593278772367,1.25568242202484,0.213192415264238,1.25534950418665,0.0450376162352948,0.122391832795235
"5587",1.27,1,14,"Exp1","Exp1",0.0351593278772367,1.26533082874607,0.213183603976276,1.26336517664637,0.0450376162352948,0.128825761094289
"5588",1.28,1,14,"Exp1","Exp1",0.0351593278772367,1.2749792354673,0.21317492927058,1.27372515440013,0.0450376162352948,0.128112209276691
"5589",1.29,1,14,"Exp1","Exp1",0.0351593278772367,1.28462764218853,0.213166387995379,1.28159721314098,0.0450376162352948,0.125852298937058
"5590",1.3,1,14,"Exp1","Exp1",0.0351593278772367,1.29427604890975,0.21315797709515,1.29327239022275,0.0450376162352948,0.12696308186606
"5591",1.31,1,14,"Exp1","Exp1",0.0351593278772367,1.30392445563098,0.21314969360697,1.30635251340936,0.0450376162352948,0.12663464968491
"5592",1.32,1,14,"Exp1","Exp1",0.0351593278772367,1.31357286235221,0.213141534657035,1.31329811412339,0.0450376162352948,0.130833274304834
"5593",1.33,1,14,"Exp1","Exp1",0.0351593278772367,1.32322126907344,0.213133497457333,1.32334706343747,0.0450376162352948,0.132514846226091
"5594",1.34,1,14,"Exp1","Exp1",0.0351593278772367,1.33286967579466,0.213125579302468,1.33120159394323,0.0450376162352948,0.130096290759743
"5595",1.35,1,14,"Exp1","Exp1",0.0351593278772367,1.34251808251589,0.213117777566619,1.3429034189483,0.0450376162352948,0.128302234966504
"5596",1.36,1,14,"Exp1","Exp1",0.0351593278772367,1.35216648923712,0.213110089700639,1.35332479672225,0.0450376162352948,0.12546519038499
"5597",1.37,1,14,"Exp1","Exp1",0.0351593278772367,1.36181489595835,0.213102513229271,1.36182435155981,0.0450376162352948,0.134606425103966
"5598",1.38,1,14,"Exp1","Exp1",0.0351593278772367,1.37146330267957,0.213095045748495,1.36988326071395,0.0450376162352948,0.131017754938161
"5599",1.39,1,14,"Exp1","Exp1",0.0351593278772367,1.3811117094008,0.213087684922982,1.37939261138362,0.0450376162352948,0.12438168318775
"5600",1.4,1,14,"Exp1","Exp1",0.0351593278772367,1.39076011612203,0.213080428483653,1.39169806949433,0.0450376162352948,0.131280342971285
"5601",1.41,1,14,"Exp1","Exp1",0.0351593278772367,1.40040852284326,0.213073274225353,1.40338922906377,0.0450376162352948,0.129750765482482
"5602",1.42,1,14,"Exp1","Exp1",0.0351593278772367,1.41005692956449,0.213066220004612,1.41085101174489,0.0450376162352948,0.12048225092343
"5603",1.43,1,14,"Exp1","Exp1",0.0351593278772367,1.41970533628571,0.2130592637375,1.41941408066763,0.0450376162352948,0.131768105326922
"5604",1.44,1,14,"Exp1","Exp1",0.0351593278772367,1.42935374300694,0.213052403397581,1.43544785764893,0.0450376162352948,0.141377826998303
"5605",1.45,1,14,"Exp1","Exp1",0.0351593278772367,1.43900214972817,0.213045637013935,1.44043704390757,0.0450376162352948,0.133655738852519
"5606",1.46,1,14,"Exp1","Exp1",0.0351593278772367,1.4486505564494,0.213038962669277,1.4484064860127,0.0450376162352948,0.123189654202692
"5607",1.47,1,14,"Exp1","Exp1",0.0351593278772367,1.45829896317062,0.21303237849814,1.45843645032463,0.0450376162352948,0.134879219189567
"5608",1.48,1,14,"Exp1","Exp1",0.0351593278772367,1.46794736989185,0.213025882685138,1.4658552773323,0.0450376162352948,0.12994427247314
"5609",1.49,1,14,"Exp1","Exp1",0.0351593278772367,1.47759577661308,0.213019473463295,1.47543314219015,0.0450376162352948,0.124203230452826
"5610",1.5,1,14,"Exp1","Exp1",0.0351593278772367,1.48724418333431,0.213013149112444,1.48495446480873,0.0450376162352948,0.138306570113677
"5611",1.51,1,14,"Exp1","Exp1",0.0351593278772367,1.49689259005553,0.213006907957684,1.49736183678202,0.0450376162352948,0.119880697181002
"5612",1.52,1,14,"Exp1","Exp1",0.0351593278772367,1.50654099677676,0.213000748367904,1.50723787116656,0.0450376162352948,0.12835989716452
"5613",1.53,1,14,"Exp1","Exp1",0.0351593278772367,1.51618940349799,0.212994668754358,1.51471991730194,0.0450376162352948,0.134553883774985
"5614",1.54,1,14,"Exp1","Exp1",0.0351593278772367,1.52583781021922,0.212988667569301,1.52906913111886,0.0450376162352948,0.127054635838006
"5615",1.55,1,14,"Exp1","Exp1",0.0351593278772367,1.53548621694044,0.212982743304672,1.53587716382618,0.0450376162352948,0.130618835735815
"5616",1.56,1,14,"Exp1","Exp1",0.0351593278772367,1.54513462366167,0.212976894490832,1.55130556408472,0.0450376162352948,0.129067428394142
"5617",1.57,1,14,"Exp1","Exp1",0.0351593278772367,1.5547830303829,0.212971119695348,1.55515541529838,0.0450376162352948,0.122637471863407
"5618",1.58,1,14,"Exp1","Exp1",0.0351593278772367,1.56443143710413,0.212965417521822,1.56420186581255,0.0450376162352948,0.129135162950613
"5619",1.59,1,14,"Exp1","Exp1",0.0351593278772367,1.57407984382535,0.212959786608764,1.57473511359344,0.0450376162352948,0.127976736241722
"5620",1.6,1,14,"Exp1","Exp1",0.0351593278772367,1.58372825054658,0.212954225628511,1.58425998619596,0.0450376162352948,0.127904568174564
"5621",1.61,1,14,"Exp1","Exp1",0.0351593278772367,1.59337665726781,0.21294873328618,1.59420050464643,0.0450376162352948,0.12475858004534
"5622",1.62,1,14,"Exp1","Exp1",0.0351593278772367,1.60302506398904,0.212943308318662,1.60378742812603,0.0450376162352948,0.121981030345682
"5623",1.63,1,14,"Exp1","Exp1",0.0351593278772367,1.61267347071027,0.212937949493657,1.61420661708751,0.0450376162352948,0.1266777449165
"5624",1.64,1,14,"Exp1","Exp1",0.0351593278772367,1.62232187743149,0.212932655608735,1.62328835759966,0.0450376162352948,0.127556441083448
"5625",1.65,1,14,"Exp1","Exp1",0.0351593278772367,1.63197028415272,0.212927425490441,1.63387798674689,0.0450376162352948,0.127108724758987
"5626",1.66,1,14,"Exp1","Exp1",0.0351593278772367,1.64161869087395,0.212922257993426,1.64034202795422,0.0450376162352948,0.134891087105557
"5627",1.67,1,14,"Exp1","Exp1",0.0351593278772367,1.65126709759518,0.212917151999608,1.65107354720717,0.0450376162352948,0.123803132978665
"5628",1.68,1,14,"Exp1","Exp1",0.0351593278772367,1.6609155043164,0.212912106417369,1.6593530882628,0.0450376162352948,0.128935788093005
"5629",1.69,1,14,"Exp1","Exp1",0.0351593278772367,1.67056391103763,0.212907120180773,1.67037836416268,0.0450376162352948,0.142654608097151
"5630",1.7,1,14,"Exp1","Exp1",0.0351593278772367,1.68021231775886,0.21290219224882,1.6807604213947,0.0450376162352948,0.1247361585566
"5631",1.71,1,14,"Exp1","Exp1",0.0351593278772367,1.68986072448009,0.212897321604715,1.69171567501942,0.0450376162352948,0.11750505703185
"5632",1.72,1,14,"Exp1","Exp1",0.0351593278772367,1.69950913120131,0.212892507255171,1.69970833182321,0.0450376162352948,0.138999977082962
"5633",1.73,1,14,"Exp1","Exp1",0.0351593278772367,1.70915753792254,0.212887748229738,1.70916824965097,0.0450376162352948,0.125933417722674
"5634",1.74,1,14,"Exp1","Exp1",0.0351593278772367,1.71880594464377,0.212883043580142,1.71858773629375,0.0450376162352948,0.121065304048493
"5635",1.75,1,14,"Exp1","Exp1",0.0351593278772367,1.728454351365,0.212878392379662,1.73030841180661,0.0450376162352948,0.131388257921711
"5636",1.76,1,14,"Exp1","Exp1",0.0351593278772367,1.73810275808623,0.212873793722517,1.73437249963124,0.0450376162352948,0.130695780697699
"5637",1.77,1,14,"Exp1","Exp1",0.0351593278772367,1.74775116480745,0.212869246723279,1.74806621284472,0.0450376162352948,0.133752693025164
"5638",1.78,1,14,"Exp1","Exp1",0.0351593278772367,1.75739957152868,0.212864750516306,1.75685188248339,0.0450376162352948,0.124332057975344
"5639",1.79,1,14,"Exp1","Exp1",0.0351593278772367,1.76704797824991,0.212860304255192,1.76738529803636,0.0450376162352948,0.129394770600918
"5640",1.8,1,14,"Exp1","Exp1",0.0351593278772367,1.77669638497114,0.212855907112232,1.77978588375549,0.0450376162352948,0.118923570415353
"5641",0.4,3,14,"Exp1","Exp1",0.0351593278772367,0.425919443999267,0.215558714638118,0.425775576245804,0.0450376162352948,0.116555697875245
"5642",0.41,3,14,"Exp1","Exp1",0.0351593278772367,0.435567850720494,0.215475447381342,0.435506430837584,0.0450376162352948,0.115199629544259
"5643",0.42,3,14,"Exp1","Exp1",0.0351593278772367,0.445216257441722,0.215396060440635,0.444508938540077,0.0450376162352948,0.119851829789441
"5644",0.43,3,14,"Exp1","Exp1",0.0351593278772367,0.45486466416295,0.215320288487609,0.455696275833696,0.0450376162352948,0.117087829417289
"5645",0.44,3,14,"Exp1","Exp1",0.0351593278772367,0.464513070884177,0.215247889865533,0.462198552197924,0.0450376162352948,0.12548497601134
"5646",0.45,3,14,"Exp1","Exp1",0.0351593278772367,0.474161477605405,0.2151786440051,0.478031764167948,0.0450376162352948,0.116675469758677
"5647",0.46,3,14,"Exp1","Exp1",0.0351593278772367,0.483809884326633,0.215112349171711,0.485100793994962,0.0450376162352948,0.113522225745417
"5648",0.47,3,14,"Exp1","Exp1",0.0351593278772367,0.49345829104786,0.215048820495703,0.494732744347723,0.0450376162352948,0.128378294372563
"5649",0.48,3,14,"Exp1","Exp1",0.0351593278772367,0.503106697769088,0.214987888244846,0.503447599913335,0.0450376162352948,0.11807756289719
"5650",0.49,3,14,"Exp1","Exp1",0.0351593278772367,0.512755104490315,0.214929396305065,0.511977918646977,0.0450376162352948,0.124987945792878
"5651",0.5,3,14,"Exp1","Exp1",0.0351593278772367,0.522403511211543,0.214873200840634,0.521552316646892,0.0450376162352948,0.117362911384001
"5652",0.51,3,14,"Exp1","Exp1",0.0351593278772367,0.532051917932771,0.214819169109593,0.531088180102266,0.0450376162352948,0.116711270402152
"5653",0.52,3,14,"Exp1","Exp1",0.0351593278772367,0.541700324653998,0.214767178413786,0.54131086756129,0.0450376162352948,0.124473427107547
"5654",0.53,3,14,"Exp1","Exp1",0.0351593278772367,0.551348731375226,0.21471711516599,0.550634474905864,0.0450376162352948,0.119791346267224
"5655",0.54,3,14,"Exp1","Exp1",0.0351593278772367,0.560997138096454,0.214668874059186,0.560769693509361,0.0450376162352948,0.114137327310762
"5656",0.55,3,14,"Exp1","Exp1",0.0351593278772367,0.570645544817681,0.214622357325134,0.571651126673309,0.0450376162352948,0.121786941911972
"5657",0.56,3,14,"Exp1","Exp1",0.0351593278772367,0.580293951538909,0.214577474071258,0.581147286699128,0.0450376162352948,0.107930466264954
"5658",0.57,3,14,"Exp1","Exp1",0.0351593278772367,0.589942358260137,0.214534139686346,0.592230937875783,0.0450376162352948,0.114077467494468
"5659",0.58,3,14,"Exp1","Exp1",0.0351593278772367,0.599590764981364,0.214492275306874,0.600880843603086,0.0450376162352948,0.126655656838228
"5660",0.59,3,14,"Exp1","Exp1",0.0351593278772367,0.609239171702592,0.214451807336858,0.605210321107203,0.0450376162352948,0.117194361460308
"5661",0.6,3,14,"Exp1","Exp1",0.0351593278772367,0.618887578423819,0.214412667015066,0.617676753484612,0.0450376162352948,0.126498174802408
"5662",0.61,3,14,"Exp1","Exp1",0.0351593278772367,0.628535985145047,0.214374790024235,0.630475781958349,0.0450376162352948,0.122590804439731
"5663",0.62,3,14,"Exp1","Exp1",0.0351593278772367,0.638184391866275,0.214338116137595,0.637656059867923,0.0450376162352948,0.122774732525616
"5664",0.63,3,14,"Exp1","Exp1",0.0351593278772367,0.647832798587502,0.214302588898631,0.64847914708005,0.0450376162352948,0.125821275350152
"5665",0.64,3,14,"Exp1","Exp1",0.0351593278772367,0.65748120530873,0.214268155330464,0.658439811119557,0.0450376162352948,0.126140691181067
"5666",0.65,3,14,"Exp1","Exp1",0.0351593278772367,0.667129612029958,0.214234765671728,0.664964885265169,0.0450376162352948,0.111178442621705
"5667",0.66,3,14,"Exp1","Exp1",0.0351593278772367,0.676778018751185,0.21420237313615,0.676112132141803,0.0450376162352948,0.124005585631556
"5668",0.67,3,14,"Exp1","Exp1",0.0351593278772367,0.686426425472413,0.214170933693392,0.683805645756763,0.0450376162352948,0.116738475439134
"5669",0.68,3,14,"Exp1","Exp1",0.0351593278772367,0.696074832193641,0.214140405868988,0.697556983388319,0.0450376162352948,0.109203874278284
"5670",0.69,3,14,"Exp1","Exp1",0.0351593278772367,0.705723238914868,0.214110750561476,0.706924869746495,0.0450376162352948,0.120524435273741
"5671",0.7,3,14,"Exp1","Exp1",0.0351593278772367,0.715371645636096,0.214081930875004,0.71964940844526,0.0450376162352948,0.123337208237262
"5672",0.71,3,14,"Exp1","Exp1",0.0351593278772367,0.725020052357323,0.21405391196592,0.7234217856127,0.0450376162352948,0.123625316326045
"5673",0.72,3,14,"Exp1","Exp1",0.0351593278772367,0.734668459078551,0.214026660901992,0.736177604184618,0.0450376162352948,0.121429807037036
"5674",0.73,3,14,"Exp1","Exp1",0.0351593278772367,0.744316865799779,0.214000146533068,0.744172420402411,0.0450376162352948,0.121075711868543
"5675",0.74,3,14,"Exp1","Exp1",0.0351593278772367,0.753965272521006,0.213974339372096,0.753719578075688,0.0450376162352948,0.128147776575484
"5676",0.75,3,14,"Exp1","Exp1",0.0351593278772367,0.763613679242234,0.213949211485557,0.763294309824512,0.0450376162352948,0.116713100445821
"5677",0.76,3,14,"Exp1","Exp1",0.0351593278772367,0.773262085963462,0.213924736392453,0.775634090848098,0.0450376162352948,0.124184317496817
"5678",0.77,3,14,"Exp1","Exp1",0.0351593278772367,0.782910492684689,0.213900888971072,0.781449659842584,0.0450376162352948,0.115782416451957
"5679",0.78,3,14,"Exp1","Exp1",0.0351593278772367,0.792558899405917,0.21387764537285,0.792437189469997,0.0450376162352948,0.126721868170824
"5680",0.79,3,14,"Exp1","Exp1",0.0351593278772367,0.802207306127144,0.2138549829427,0.803321985884132,0.0450376162352948,0.120982821042498
"5681",0.8,3,14,"Exp1","Exp1",0.0351593278772367,0.811855712848372,0.213832880145255,0.813195560468872,0.0450376162352948,0.116089592985705
"5682",0.81,3,14,"Exp1","Exp1",0.0351593278772367,0.8215041195696,0.213811316496512,0.818267646710262,0.0450376162352948,0.130114821248222
"5683",0.82,3,14,"Exp1","Exp1",0.0351593278772367,0.831152526290827,0.21379027250043,0.830676451730774,0.0450376162352948,0.130214009724772
"5684",0.83,3,14,"Exp1","Exp1",0.0351593278772367,0.840800933012055,0.213769729590056,0.841869434723945,0.0450376162352948,0.113893679087186
"5685",0.84,3,14,"Exp1","Exp1",0.0351593278772367,0.850449339733283,0.213749670072816,0.851017135485925,0.0450376162352948,0.12222607931847
"5686",0.85,3,14,"Exp1","Exp1",0.0351593278772367,0.86009774645451,0.213730077079628,0.862492055001666,0.0450376162352948,0.120072349152068
"5687",0.86,3,14,"Exp1","Exp1",0.0351593278772367,0.869746153175738,0.213710934517531,0.871003684386058,0.0450376162352948,0.134694008740606
"5688",0.87,3,14,"Exp1","Exp1",0.0351593278772367,0.879394559896966,0.21369222702554,0.877711025120324,0.0450376162352948,0.128539742984267
"5689",0.88,3,14,"Exp1","Exp1",0.0351593278772367,0.889042966618193,0.213673939933492,0.891094577610686,0.0450376162352948,0.129894694604556
"5690",0.89,3,14,"Exp1","Exp1",0.0351593278772367,0.898691373339421,0.213656059223629,0.896403100077063,0.0450376162352948,0.128809038324126
"5691",0.9,3,14,"Exp1","Exp1",0.0351593278772367,0.908339780060648,0.213638571494719,0.906519540549374,0.0450376162352948,0.122496940975624
"5692",0.91,3,14,"Exp1","Exp1",0.0351593278772367,0.917988186781876,0.213621463928526,0.920733430843855,0.0450376162352948,0.126676649011697
"5693",0.92,3,14,"Exp1","Exp1",0.0351593278772367,0.927636593503104,0.213604724258437,0.928888432402463,0.0450376162352948,0.126890384846592
