"","Exp","NSub","WMSize","sd_predInP_boot","m_predInP_boot","sd_RPInP_boot","mRP_InP_boot","sd_pred_slope_boot","m_pred_slope_boot","sd_RP_slope_boot","mRP_slope_boot"
"171","Exp4a",9,"high",0.0050693856415497,1.29610642422422,1.01937988010303,1.39468867770865,0.00501864291509375,0.628305445169914,0.0758767719815241,0.757632425362699
"172","Exp4a",10,"medium",0.00707066739639587,0.606899490859061,0.354628154323381,0.659736041866513,0.00116172600062702,0.890577217082993,0.045667688018804,0.836920851443204
"173","Exp4a",10,"low",0.00700981154920931,0.908349765680055,3.40717120847385,0.930444754032568,0.00105604410638196,0.930633522319189,0.0522697619207386,0.904136202407893
"174","Exp4a",10,"high",0.00652192735768361,0.540856903164198,18.7475286515827,0.360647155872547,0.00111942476711399,0.87439566206317,0.054370834237273,0.959540025576247
"175","Exp4a",11,"medium",0.00256027053769146,0.990386317418609,0.0296830334056399,1.01333353877693,0.00399181492438907,0.330164911407993,0.0445703494482802,0.346605023619876
"176","Exp4a",11,"low",0.0032920542220777,0.985541589830329,0.0318921373669338,0.98442483525883,0.00450174771447598,0.437542847449054,0.0492109901448757,0.426298093509528
"177","Exp4a",11,"high",0.00221721258532862,1.0197059421986,0.0348686373429124,0.994103717420018,0.00383578484451746,0.304224873421749,0.0581593175804588,0.348369080778398
"178","Exp4a",12,"medium",0.00353565863021692,1.04895747273723,0.0456858427217369,1.00845574162509,0.00470617053565517,0.481830245111701,0.0568784079302923,0.481408646272015
"179","Exp4a",12,"low",0.00381461851803026,1.12575914372082,0.05906197282697,1.13477708066572,0.00470974889808352,0.542921614601183,0.0571429304650002,0.539729634001638
"180","Exp4a",12,"high",0.00339777725833912,1.04721836841323,0.0498080344800098,1.08555591387505,0.00469887354957462,0.464829504021355,0.0656634815476246,0.486119568444758
"181","Exp4a",13,"medium",0.00383577431132366,0.692782731646961,0.029585773495363,0.706745193237534,0.00371798809960351,0.414975526936842,0.0421902197213546,0.386273289035684
"182","Exp4a",13,"low",0.0039125548880518,0.78843720026637,0.0268713709316673,0.802540827604631,0.00398376969299458,0.46947221696282,0.0338475421178389,0.448542143260317
"183","Exp4a",13,"high",0.00379334606401696,0.66373679892449,0.0331167188525338,0.615713885906304,0.003684752410653,0.395475033683464,0.0351485151967053,0.466915448320728
"184","Exp4a",14,"medium",0.00465656693279219,0.907643130222367,0.0477248629975771,0.891540380047993,0.00414630330060469,0.598715047149179,0.0649369544646338,0.588699250424677
"185","Exp4a",14,"low",0.00473913510276877,0.933392167302695,0.0447660109474556,0.942275409191432,0.00410606231249148,0.624756362847305,0.0558041804639573,0.584690076977525
"186","Exp4a",14,"high",0.00482242067844294,0.907729031501775,0.0417994037526018,0.930556143754124,0.00430176999617376,0.591609384516655,0.0482568755638623,0.617835159764572
"187","Exp4a",15,"medium",0.0065782071947238,1.03672902534739,0.181498016150609,0.930315332961356,0.00240488097460929,0.85235905429045,0.0556461392872213,0.831264568722761
"188","Exp4a",15,"low",0.00736104933871373,1.2150020731859,0.137797721722295,1.21313779347987,0.00207582739501903,0.892461449060592,0.0505283358452969,0.802722510207339
"189","Exp4a",15,"high",0.00601112659242204,1.03441570696675,1.45826316866656,1.0869900070335,0.00257437847388068,0.841345798657812,0.0539143249217756,0.907698747555183
"190","Exp4a",16,"medium",0.00557869108853736,0.515852140460465,0.0723935689343335,0.553192214880603,0.00242452995252743,0.675966415042864,0.0472548517227919,0.652923736244358
"191","Exp4a",16,"low",0.00599665918362984,0.661015648367013,0.0936805158364843,0.644341489585904,0.00235287622899487,0.750045882632077,0.051317258170762,0.749669770549234
"192","Exp4a",16,"high",0.00548281361059525,0.478097157989039,0.0801024489668849,0.460322699493461,0.00250412014944312,0.648256262081802,0.040065183318382,0.667732955863671
"193","Exp4b",1,"medium",0.00405583380079448,0.797520339187718,0.033084191585193,0.810610932521232,0.0026022213773702,0.692684057386923,0.025722144791383,0.655164982997808
"194","Exp4b",1,"low",0.00438133692242865,0.72860494550229,0.0405334601969402,0.72318847146125,0.00262029612798275,0.728131187024669,0.0267245548402392,0.735359964981113
"195","Exp4b",1,"high",0.00381517883549262,0.845800000372308,0.0348161516620791,0.851429931446432,0.00270291428355307,0.683509509825413,0.0277535402635334,0.683614060815199
"196","Exp4b",2,"medium",0.00710044168144044,1.38814692543597,0.187075793590709,1.27487357053327,0.00165016993840536,0.897965598880865,0.0342211121806664,0.875348278448171
"197","Exp4b",2,"low",0.0088767539230936,1.51614114720352,0.22987591033342,1.44477836406033,0.00149624357935192,0.914183011342554,0.0253846551072244,0.900945573336347
"198","Exp4b",2,"high",0.00731559377429623,1.38262629669984,0.145165230375757,1.33252984021789,0.00177722984916232,0.893507590281522,0.0289812655446507,0.872582976514373
"199","Exp4b",3,"medium",0.00528170901097279,0.927018411207328,0.0583254452032639,0.971594386708238,0.00208727934341478,0.808526589897485,0.022702160735587,0.842629042263226
"200","Exp4b",3,"low",0.00600829452733805,1.28834282102819,0.0944011550441433,1.24487861484084,0.00178183055408911,0.88427798527401,0.0198012502753899,0.869062271082248
"201","Exp4b",3,"high",0.00508880906973549,0.883912554101107,0.0418215276855373,0.862592379753164,0.00227434810960765,0.784287604832637,0.0275980073542619,0.767529685690294
"202","Exp4b",4,"medium",0.00390215724080517,0.659117609466463,0.0397552564130125,0.621246648136234,0.00252613702914016,0.580259730286936,0.0436608588781987,0.585364139923566
"203","Exp4b",4,"low",0.00390894412571355,1.0473107778939,0.0638232298840742,1.07210445903805,0.00252867854171701,0.744119616819429,0.0386305248909206,0.754800681050743
"204","Exp4b",4,"high",0.00370506753667467,0.596394331095143,0.0323531565582538,0.632851493952061,0.00256583026271964,0.529271811843267,0.0383349869317376,0.512090939353851
"205","Exp4b",5,"medium",0.00302648012424377,0.649360595190964,0.0266366321129087,0.658662141517221,0.00277570506309913,0.450918804451174,0.0354983637756395,0.432016215138074
"206","Exp4b",5,"low",0.00359554334775072,0.662068305173862,0.0351888534511735,0.640161339802926,0.00344405535321976,0.523478568278701,0.0380798804301864,0.548740070574746
"207","Exp4b",5,"high",0.00297710242875503,0.655396032440349,0.0320972992327297,0.640911872628304,0.00277834381713818,0.428110007827197,0.0377396490987053,0.458298138598325
"208","Exp4b",6,"medium",0.00349489638796582,0.729995944715691,0.026202138349705,0.740110095039164,0.00281710721639402,0.524798607149438,0.0322397082640865,0.475546808398515
"209","Exp4b",6,"low",0.00384905423524863,0.805159755690909,0.0361330902836003,0.807554661765719,0.00291632026628124,0.664568807909662,0.0285518806664368,0.677885078199726
"210","Exp4b",6,"high",0.00314979266715043,0.741605093709897,0.032968774184197,0.697587961098225,0.00282286267104147,0.487877186918392,0.0323810071098838,0.5724437274496
"211","Exp4b",7,"medium",0.00408743035610426,0.82365777712078,0.0334694949123333,0.87683626154683,0.0031711463087644,0.593480997696984,0.0288197966281585,0.614261354146119
"212","Exp4b",7,"low",0.00365689651046488,0.960445317978275,0.0283197069368762,0.966186858346129,0.00331023853000902,0.639076877518871,0.0253343641924166,0.585868801914982
"213","Exp4b",7,"high",0.00463481564234911,0.776977351028489,0.0362535541112847,0.698923189415588,0.00343289752903346,0.57507141110921,0.0287209363361387,0.606656751126308
"214","Exp4b",8,"medium",0.00343667412047674,1.07413948248319,0.0713697467747516,1.03900508977934,0.00367134994313651,0.581580460960165,0.0463101212496334,0.648712715936872
"215","Exp4b",8,"low",0.00373928131436823,1.15514109354258,0.0850455843241903,1.14904843782125,0.00357456282209411,0.658659827751235,0.0541220614666992,0.629034525686675
"216","Exp4b",8,"high",0.0035655705289418,1.08861542567516,0.0829145622049811,1.12540755975109,0.00396056414383077,0.561660224039958,0.151683646607495,0.505227570119833
"217","Exp4b",9,"medium",0.00439708515352584,0.763061273399294,0.0405632247408005,0.730139228711409,0.00320966947190436,0.571051911974172,0.0352497671464291,0.626320836563148
"218","Exp4b",9,"low",0.00404377391057363,1.1233651148836,0.0679831275778678,1.12416856153404,0.00324200230568488,0.71067127648541,0.0365714559187065,0.729275237351529
"219","Exp4b",9,"high",0.00440541265484962,0.69760035798054,0.0343744930303515,0.716242604843222,0.00332614787465317,0.527200270528019,0.0355287588709176,0.501800041338234
"220","Exp4b",10,"medium",0.0031657312134536,0.722310871218119,0.0307590409417781,0.731827332060128,0.00272096291213551,0.497735927958873,0.0300680797783558,0.47717964788312
"221","Exp4b",10,"low",0.00326192171557107,0.733953817453644,0.0331311067670532,0.747051965902365,0.00278480913399349,0.53461970046793,0.0289320089370577,0.520522804331301
"222","Exp4b",10,"high",0.00316604960394159,0.727941275011251,0.0356668330972061,0.691591577822882,0.00274495846378017,0.486336489660987,0.029624037610323,0.530783058524038
"223","Exp4b",11,"medium",0.00383510634034655,0.799983270720771,0.0336447935482334,0.83143424242568,0.00269518232992254,0.618816565174465,0.0321254409562646,0.61409814149398
"224","Exp4b",11,"low",0.00411113178478462,0.996710949255032,0.0382795834673907,0.992961389204804,0.00283297842126469,0.714686447656767,0.0264639464809772,0.713616472394251
"225","Exp4b",11,"high",0.00370355379306514,0.754089761925472,0.029894011287757,0.726263188243168,0.00268935025829598,0.584329641965426,0.0237482782172821,0.586666947624082
"226","Exp4b",12,"medium",0.00142744580933416,0.953350292590053,0.0228457877041541,0.928035984180937,0.00242570314562902,0.254731426144838,0.0385210045042749,0.291265775571912
"227","Exp4b",12,"low",0.00223445517560969,0.953012933735549,0.0211064362419423,0.976543937967077,0.00320218219216006,0.401042054941499,0.0320494975392691,0.378071617304364
"228","Exp4b",12,"high",0.00123116039640491,0.994331408303525,0.0246524653334203,0.994249011830381,0.00221169754991713,0.22567831459964,0.0417260190066493,0.26486823155983
"229","Exp4b",13,"medium",0.00311520115961483,1.12698043158127,0.0304428014278047,1.11147138526696,0.00408512654074235,0.50250402632021,0.0372250523539034,0.478831011535201
"230","Exp4b",13,"low",0.00294060250811997,1.09498089890494,0.0333369779317385,1.11467273720843,0.00382786872256889,0.524454183900948,0.0413482542984737,0.507526003339256
"231","Exp4b",13,"high",0.00326236914303958,1.16424365558324,0.040255081586322,1.17551050459095,0.00444404869553831,0.497920558175469,0.0483059153509123,0.533114645046491
"232","Exp4b",14,"medium",0.00199527868700922,0.694823383302282,0.0291021498657819,0.675930002378146,0.00236561628888063,0.270079644803018,0.0366941789228359,0.275137569318548
"233","Exp4b",14,"low",0.00236334367511893,0.784409219551249,0.0281083558938219,0.782594965081074,0.00300220508952418,0.35665653302852,0.0445513555719269,0.359790699557604
"234","Exp4b",14,"high",0.00194776666112078,0.678627976265545,0.0258640256610017,0.692461509582041,0.00221999157187532,0.245836875962201,0.0373466092539941,0.253625529651288
"235","Exp4b",15,"medium",0.00256736834378354,0.913012785308818,0.0201724099404191,0.927493343104821,0.00351657421258162,0.420141569615194,0.0294658577999232,0.422962953677608
"236","Exp4b",15,"low",0.00289567132404209,0.85682991376882,0.0184972116212295,0.863444857188808,0.00361538680246415,0.442972513283333,0.0253218016219647,0.423420126651217
"237","Exp4b",15,"high",0.00249437000738333,0.941386347815119,0.0194519217254977,0.926314229201168,0.00343290776191514,0.412196542412102,0.0250958796645482,0.400688355361011
"238","Exp4b",16,"medium",0.00579937421391082,0.99152625980828,0.0901822017910547,0.983996231686704,0.00248767350927729,0.811924762795737,0.0347871494051076,0.813922247397928
"239","Exp4b",16,"low",0.00493585280125385,1.16373139043232,0.0655108924802396,1.1354901100085,0.00212346821921199,0.846922493201146,0.0305695038315244,0.782641937485528
"240","Exp4b",16,"high",0.00642056212768097,0.956370653761334,0.0977759844300714,0.907984678142564,0.00285276468315107,0.800324002172679,0.0315892727901909,0.851804234370095
