"","Exp","WMSize","NSub","mpredRP_err","mpredVar_err","mpredRP_rerr","mpredVar_rerr","mpredcv_rerr","mpredcv_err","model"
"197","Exp4b","low",5,-0.00771939206742914,-0.00517680702822413,0.0405094070460415,0.32642559181121,0.31540896978939,0.0188850581911673,"linear"
"198","Exp4b","low",6,-0.0194253416514803,0.00999318250684219,0.0402760842257043,0.324327709262376,0.328063416517803,0.0318308518193141,"linear"
"199","Exp4b","low",7,-0.000455980061601346,0.00739170886636441,0.0370950121932839,0.0724941771835258,0.0708596190709444,0.00926891015745872,"linear"
"200","Exp4b","low",8,0.00974512620649785,0.121485756916838,0.0770618731989507,0.75670810837215,0.720553681773337,0.13624617070218,"linear"
"201","Exp4b","low",9,-0.0149200215546558,-0.0187722321734208,0.030604595472627,0.182960340200303,0.179459439705043,-0.000327562149090133,"linear"
"202","Exp4b","low",10,-0.00865639319497162,0.00688779546128327,0.0348891379257348,0.0858707920948624,0.0863163727099011,0.0141202770692332,"linear"
"203","Exp4b","low",11,-0.0100968960712882,0.00752376891474983,0.0232204160597415,0.179141743434982,0.176547969747737,0.0172041008330734,"linear"
"204","Exp4b","low",12,-0.0138345068110378,0.0165747834318126,0.0211227368224745,0.140052864991534,0.155767549139758,0.0246668705348662,"linear"
"205","Exp4b","low",13,-0.00760814459566749,0.00561322558375811,0.038124082416769,0.123588669408441,0.10771846602573,0.0112431590358306,"linear"
"206","Exp4b","low",14,-0.0245647340380044,-0.0265590703465436,0.0340834911580107,0.144202384437935,0.147604134456,-0.0129838532978306,"linear"
"207","Exp4b","low",15,0.00187396323727911,0.00909219459542895,0.0609499241893813,0.212729936224212,0.212690415302753,0.0148109517026221,"linear"
"208","Exp4b","low",16,-0.00232898730308675,0.020183714937834,0.0525150195537854,0.183960295177723,0.174321304996516,0.0333993986633326,"linear"
"209","Exp4b","medium",1,0.0083258090202812,0.0070932073471816,0.0512749183689025,0.23827037201296,0.24234773563838,0.0189787689359899,"linear"
"210","Exp4b","medium",2,0.00905189813066789,0.0125935832589764,0.0725353382291576,0.342989352529093,0.325998798006088,0.0287323969433082,"linear"
"211","Exp4b","medium",3,0.00309584579247019,0.00525810080810969,0.0203992403052417,0.166960090106818,0.161100888217986,0.0144250763154119,"linear"
"212","Exp4b","medium",4,0.0516942622946529,0.0134352831798023,0.0610824427915494,0.391394365334811,0.356481055114794,0.0289566672910596,"linear"
"213","Exp4b","medium",5,0.0148190193716373,0.0171773415133943,0.0393798610330943,0.295979331207665,0.296236701366392,0.0338859531624758,"linear"
"214","Exp4b","medium",6,0.0335255551079408,0.00943237414838278,0.0653850703660276,0.255584953947408,0.267292191870462,0.019021744966562,"linear"
"215","Exp4b","medium",7,-0.0128519644784869,0.00330052208768889,0.0378684335689386,0.10418930637417,0.104485987358758,0.00810293572631264,"linear"
"216","Exp4b","medium",8,0.0296329947056491,0.131639936240015,0.0877112266076836,0.687739191335802,0.587721211407482,0.13303168181651,"linear"
"217","Exp4b","medium",9,0.0320826258568966,0.0210464011789314,0.048628656117581,0.356295431998379,0.32117919513455,0.0350548407236641,"linear"
"218","Exp4b","medium",10,0.00827827388707873,-0.000217368270556467,0.0191376913852531,0.0719939076941593,0.0854425445861269,0.0026598420095013,"linear"
"219","Exp4b","medium",11,0.00707501300300884,-0.0108894962951442,0.0182862980842609,0.10636572592699,0.115607735898298,-0.00611502006995678,"linear"
"220","Exp4b","medium",12,0.0250602380578964,0.0116821433576964,0.0259739070476843,0.123349289613896,0.102831196218048,0.00732577069561357,"linear"
"221","Exp4b","medium",13,0.0114417335262186,0.0155182315628054,0.0332565941400856,0.151125817075445,0.123910903712682,0.011917463152457,"linear"
"222","Exp4b","medium",14,0.0316798598245234,0.0298215774341526,0.0463007612489779,0.191319811382336,0.191239401450692,0.0251654054903276,"linear"
"223","Exp4b","medium",15,-0.0151700053517279,-0.00340573737762737,0.0605706229277577,0.160317555810318,0.184448841682585,0.00155915208799896,"linear"
"224","Exp4b","medium",16,0.0107880453506257,-0.0109044528574638,0.0403203723898511,0.125311523376834,0.108028412871243,-0.00573211211891896,"linear"
"225","Exp4b","high",1,-0.00560247520242035,0.00913634294914384,0.0430634930963128,0.227563161115342,0.21123731405509,0.0207649146888804,"linear"
"226","Exp4b","high",2,-0.00472696464725564,0.0179103193529966,0.0523642621270812,0.1447423172686,0.149951246237269,0.0232752489784501,"linear"
"227","Exp4b","high",3,-0.00167835801672314,0.00406455464766954,0.032232552582308,0.298122654825562,0.283194052649078,0.0182291170152339,"linear"
"228","Exp4b","high",4,-0.0237040399721452,0.0357750670926106,0.0297572441489597,0.41456420971095,0.43445708818288,0.0712547381894599,"linear"
"229","Exp4b","high",5,-0.00670197888608327,0.00966510560445397,0.028691335239315,0.239788780439145,0.230133794670926,0.0263337966003381,"linear"
"230","Exp4b","high",6,-0.0151495445514722,0.0176427810117111,0.0349295061827965,0.275092633587094,0.250396940951452,0.0360257333831592,"linear"
"231","Exp4b","high",7,0.0142136136240715,0.000187230663133653,0.0323259121122171,0.18201143273042,0.146952280343167,0.00256088905138044,"linear"
"232","Exp4b","high",8,-0.0376285946824595,-0.0448215040847779,0.0854477342730261,0.914090715514395,0.84874130328068,-0.0473435265628752,"linear"
"233","Exp4b","high",9,-0.0167794979918961,0.0214908995698477,0.0354418543833512,0.196373393933081,0.19978188131942,0.0426521122345241,"linear"
"234","Exp4b","high",10,-0.000103329942115869,0.000958459130812012,0.0327655616642461,0.101826355654102,0.0681137128146696,0.00310128274652066,"linear"
"235","Exp4b","high",11,0.00034131931270147,0.0185104762414464,0.042597778641383,0.224852154831806,0.196467156499063,0.028316221172859,"linear"
"236","Exp4b","high",12,-0.0117381252021729,-0.0206522783655812,0.0216945937902109,0.0936504521413359,0.0781713986775213,-0.0181609519841817,"linear"
"237","Exp4b","high",13,-0.00389660406300934,-0.0116508657076365,0.0469699577633513,0.182148724798188,0.190004159784257,-0.0121084889814993,"linear"
"238","Exp4b","high",14,-0.0089647080372133,0.0133051827814631,0.031968355866815,0.102575817779999,0.105317066165602,0.0221921852569547,"linear"
"239","Exp4b","high",15,0.011970750898702,-0.00316993163404136,0.0406591862698082,0.199378097011894,0.185764149887594,-0.00272000344273911,"linear"
"240","Exp4b","high",16,-0.00200081488526931,0.00431721350135596,0.0518847986358929,0.291426786452309,0.249511463677867,0.022627212096162,"linear"
