"","NSub","curDur","repDur","Exp","WMSize","model","wp","mu_r","sig_r","predY","sig_wm2","log_lik"
"66",1,0.5,0.645855661,"Exp1",5,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.800096840986226,0.0352891808063751,0.184476765970873
"67",1,0.5,0.99798377,"Exp1",5,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.801569140936799,0.0352891808063751,0.185315553084307
"68",1,1.1,0.886030601,"Exp1",5,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.943885641859967,0.0352891808063751,0.214941005682443
"69",1,1.1,0.997963554,"Exp1",5,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.944478200329119,0.0352891808063751,0.21988218840749
"70",1,1.1,1.03006285,"Exp1",5,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.943778546306657,0.0352891808063751,0.222330545521615
"71",1,1.7,0.966013545,"Exp1",5,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.09118759094417,0.0352891808063751,0.237260970039831
"72",1,1.4,0.774071524,"Exp1",5,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01598948802095,0.0352891808063751,0.22653539983092
"73",1,0.8,1.030046055,"Exp1",5,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.8683438293261,0.0352891808063751,0.208399601968812
"74",1,1.7,1.062101809,"Exp1",5,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.08921169136244,0.0352891808063751,0.235724647814355
"75",1,1.7,1.062061377,"Exp1",5,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.08955785566445,0.0352891808063751,0.234393795737804
"76",1,1.4,0.981972377,"Exp1",5,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01910178465915,0.0352891808063751,0.217453663714784
"77",1,0.5,0.821951128,"Exp1",5,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.79815709921698,0.0352891808063751,0.186843977684682
"78",1,1.7,1.014103085,"Exp1",5,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.0905790044435,0.0352891808063751,0.238513961563468
"79",1,0.5,1.093895999,"Exp1",5,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.796617032502684,0.0352891808063751,0.183429874291799
"80",1,1.4,1.078005591,"Exp1",5,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01571235875584,0.0352891808063751,0.228690639803438
"81",1,1.4,1.189973377,"Exp1",5,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01782861965317,0.0352891808063751,0.239925965636993
"82",1,1.4,1.350167239,"Exp1",5,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01693198279602,0.0352891808063751,0.231655089233606
"83",1,0.8,0.934016262,"Exp1",5,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.868933415999445,0.0352891808063751,0.214650414774081
"84",1,1.7,1.237890304,"Exp1",5,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.08984058749364,0.0352891808063751,0.238228828661178
"85",1,0.5,0.886004165,"Exp1",5,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.800492918324135,0.0352891808063751,0.177455243615693
"86",1,1.7,1.109914856,"Exp1",5,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.0895475386395,0.0352891808063751,0.22796860173462
"87",1,1.1,0.949863128,"Exp1",5,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.944979003042193,0.0352891808063751,0.220644568578211
"88",1,1.1,1.237948774,"Exp1",5,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.944998982292533,0.0352891808063751,0.219212844519552
"89",1,1.1,0.709950996,"Exp1",5,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.94356435438209,0.0352891808063751,0.236345086490832
"90",1,0.5,0.614011087,"Exp1",5,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.801379842869999,0.0352891808063751,0.188963080812441
"91",1,1.1,0.789829439,"Exp1",5,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.945167956796535,0.0352891808063751,0.222081822030604
"92",1,0.5,0.837990202,"Exp1",5,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.802189574047564,0.0352891808063751,0.192423370794797
"93",1,1.7,1.077989418,"Exp1",5,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.0920118064077,0.0352891808063751,0.230981617295247
"94",1,1.4,1.061959675,"Exp1",5,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01850467222067,0.0352891808063751,0.226545593681849
"95",1,0.8,1.158041718,"Exp1",5,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.871582290058236,0.0352891808063751,0.215909771326344
"96",1,1.7,1.125887062,"Exp1",5,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.08845316515281,0.0352891808063751,0.229062406704913
"97",1,0.8,0.885901841,"Exp1",5,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.871232248330268,0.0352891808063751,0.205869862827916
"98",1,0.8,0.82195175,"Exp1",5,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.871123435528994,0.0352891808063751,0.205017933828118
"99",1,0.5,0.533904048,"Exp1",5,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.801653126744053,0.0352891808063751,0.188861630244914
"100",1,1.4,0.77386843,"Exp1",5,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01809010069582,0.0352891808063751,0.217439287734731
"101",1,1.1,1.077886161,"Exp1",3,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.945108751838139,0.0352891808063751,0.227958490929268
"102",1,0.8,0.869834465,"Exp1",3,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.870372075037606,0.0352891808063751,0.210186789915295
"103",1,0.5,0.661786501,"Exp1",3,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.798808551237596,0.0352891808063751,0.190962500036348
"104",1,0.8,0.806000072,"Exp1",3,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.872918982360259,0.0352891808063751,0.213052201863318
"105",1,1.7,1.173885163,"Exp1",3,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.09013665305084,0.0352891808063751,0.241977417853207
"106",1,1.7,1.254092038,"Exp1",3,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.09073485795711,0.0352891808063751,0.229252849402607
"107",1,1.4,1.078016165,"Exp1",3,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01795944845736,0.0352891808063751,0.240102195413768
"108",1,1.4,1.318035287,"Exp1",3,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.0204102665972,0.0352891808063751,0.228480830207002
"109",1,1.1,1.445884461,"Exp1",3,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.945707469219736,0.0352891808063751,0.219829006548558
"110",1,0.5,0.789985569,"Exp1",3,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.799971654138799,0.0352891808063751,0.185299024221322
"111",1,1.7,1.221872068,"Exp1",3,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.08948239343528,0.0352891808063751,0.234649525625277
"112",1,0.5,1.109983591,"Exp1",3,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.802275184953287,0.0352891808063751,0.190734425160776
"113",1,1.7,1.046011729,"Exp1",3,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.09138934934036,0.0352891808063751,0.228045914093007
"114",1,1.4,1.093892578,"Exp1",3,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01772665195383,0.0352891808063751,0.228039179440033
"115",1,1.4,1.094011075,"Exp1",3,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01654186250977,0.0352891808063751,0.219804933695142
"116",1,1.1,1.158074375,"Exp1",3,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.942841985994888,0.0352891808063751,0.219233635788073
"117",1,0.8,0.90201618,"Exp1",3,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.874569816811998,0.0352891808063751,0.207984691077525
"118",1,0.8,0.997800893,"Exp1",3,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.871460993990396,0.0352891808063751,0.207750706813708
"119",1,0.5,0.853956809,"Exp1",3,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.798739257677082,0.0352891808063751,0.186958435342305
"120",1,1.1,1.045964766,"Exp1",3,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.944976886969474,0.0352891808063751,0.224039286827118
"121",1,0.5,0.853935349,"Exp1",1,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.7984928625977,0.0352891808063751,0.180841721666071
"122",1,1.4,1.046079841,"Exp1",1,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01644223255974,0.0352891808063751,0.21806116264615
"123",1,0.5,0.901869381,"Exp1",1,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.798412873714546,0.0352891808063751,0.191245808866509
"124",1,1.4,1.07797169,"Exp1",1,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01630677087257,0.0352891808063751,0.234503351168656
"125",1,0.5,0.821940865,"Exp1",1,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.800009604196686,0.0352891808063751,0.197834766489829
"126",1,1.7,0.966010435,"Exp1",1,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.08978578542102,0.0352891808063751,0.232152649990538
"127",1,1.7,1.381904513,"Exp1",1,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.08778902289653,0.0352891808063751,0.237563869961803
"128",1,0.8,1.109942226,"Exp1",1,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.870322765162868,0.0352891808063751,0.211584152607559
"129",1,1.4,1.093997079,"Exp1",1,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01507797466292,0.0352891808063751,0.228011792607968
"130",1,0.5,0.709921139,"Exp1",1,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.798929309190326,0.0352891808063751,0.1701898236335
"131",1,1.1,1.125951442,"Exp1",1,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.944206803937857,0.0352891808063751,0.215447600887918
"132",1,0.8,0.854036429,"Exp1",1,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.872010710302585,0.0352891808063751,0.216953204997271
"133",1,1.1,0.869926215,"Exp1",1,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.944850937344823,0.0352891808063751,0.227688189808684
"134",1,1.7,1.014038394,"Exp1",1,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.08692862125915,0.0352891808063751,0.232703687056502
"135",1,0.8,0.965960051,"Exp1",1,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.872369882522762,0.0352891808063751,0.210011178150251
"136",1,1.1,1.045758251,"Exp1",1,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.94411648084356,0.0352891808063751,0.221862537320088
"137",1,1.1,0.854008126,"Exp1",1,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.94500945326848,0.0352891808063751,0.221643926481412
"138",1,0.8,0.709944154,"Exp1",1,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.873016603122805,0.0352891808063751,0.206959968830927
"139",1,1.4,1.050813499,"Exp1",1,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.0151467694616,0.0352891808063751,0.221437335896429
"140",1,1.7,1.237999781,"Exp1",1,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.08749299908823,0.0352891808063751,0.245539569077405
"141",1,1.1,0.710005113,"Exp1",3,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.944232387608966,0.0352891808063751,0.224957717793585
"142",1,1.4,1.334115103,"Exp1",3,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01911117413012,0.0352891808063751,0.229759418562723
"143",1,0.5,1.157994133,"Exp1",3,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.800568159951484,0.0352891808063751,0.200952481389401
"144",1,0.8,1.189963425,"Exp1",3,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.86987130710628,0.0352891808063751,0.208575347382342
"145",1,0.8,0.965788992,"Exp1",3,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.873490337078261,0.0352891808063751,0.211927368108887
"146",1,1.4,1.030056319,"Exp1",3,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01715532393066,0.0352891808063751,0.228990227699817
"147",1,0.8,0.885990169,"Exp1",3,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.872681121944703,0.0352891808063751,0.215293353932472
"148",1,1.1,1.061964651,"Exp1",3,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.944620254949969,0.0352891808063751,0.222682573268219
"149",1,1.7,1.125987831,"Exp1",3,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.09108226754365,0.0352891808063751,0.240761006638647
"150",1,0.5,1.317978993,"Exp1",3,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.797090505021067,0.0352891808063751,0.192841023630002
"151",1,1.1,0.965933614,"Exp1",3,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.945293877548214,0.0352891808063751,0.214325680930389
"152",1,1.7,1.189871986,"Exp1",3,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.08973750634549,0.0352891808063751,0.239609428496125
"153",1,1.1,1.173961673,"Exp1",3,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.945171413073943,0.0352891808063751,0.222357204421366
"154",1,0.5,0.885998256,"Exp1",3,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.79783328382585,0.0352891808063751,0.187635829994989
"155",1,1.4,0.981954338,"Exp1",3,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.0147385987778,0.0352891808063751,0.238709787727599
"156",1,0.8,1.157895541,"Exp1",3,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.872060460996979,0.0352891808063751,0.209932020923392
"157",1,1.7,0.616111997,"Exp1",3,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.09044397847521,0.0352891808063751,0.236994925900636
"158",1,1.7,1.222011403,"Exp1",3,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.09002970253933,0.0352891808063751,0.243810905343122
"159",1,1.4,1.189863278,"Exp1",3,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01470766429404,0.0352891808063751,0.221768717097135
"160",1,0.5,0.661910597,"Exp1",3,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.799510583766264,0.0352891808063751,0.194984649746818
"161",1,1.7,1.349933356,"Exp1",1,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.09199164774368,0.0352891808063751,0.249051019522732
"162",1,1.7,1.685903894,"Exp1",1,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.0900656660834,0.0352891808063751,0.232233228988685
"163",1,1.4,1.189991727,"Exp1",1,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01736605233144,0.0352891808063751,0.224961514493489
"164",1,0.8,0.998013005,"Exp1",1,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.873962537775102,0.0352891808063751,0.210149847262317
"165",1,1.7,0.982017785,"Exp1",1,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.0900096423429,0.0352891808063751,0.230333674870274
"166",1,1.1,1.286066617,"Exp1",1,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.945062799145066,0.0352891808063751,0.21986281760761
"167",1,0.5,0.438066463,"Exp1",1,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.79877606068514,0.0352891808063751,0.181398820594966
"168",1,0.8,0.997980349,"Exp1",1,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.868973245807265,0.0352891808063751,0.217629860534835
"169",1,1.1,1.157880612,"Exp1",1,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.942284732649672,0.0352891808063751,0.223923250513976
"170",1,1.7,1.621912127,"Exp1",1,"Exp1",0.758630388901518,1.0893501197152,0.191703746972792,1.09189607226923,0.0352891808063751,0.232253245078963
"171",1,0.5,0.50198172,"Exp1",1,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.797820393348286,0.0352891808063751,0.187742523032133
"172",1,0.8,0.886027491,"Exp1",1,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.871136995513337,0.0352891808063751,0.214894935516433
"173",1,1.4,1.045962278,"Exp1",1,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01564067994679,0.0352891808063751,0.229597349408547
"174",1,1.4,0.981890891,"Exp1",1,"Exp1",0.758630388901518,1.01693923638565,0.192568307394735,1.01988890277637,0.0352891808063751,0.223237847669906
"175",1,0.8,0.741927752,"Exp1",1,"Exp1",0.758630388901518,0.872117469726565,0.196145892782476,0.8711316259683,0.0352891808063751,0.211430666587151
"176",1,1.1,0.773930945,"Exp1",1,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.944132259279036,0.0352891808063751,0.21801471247208
"177",1,0.5,0.533916178,"Exp1",1,"Exp1",0.758630388901518,0.799706586397021,0.200927228468791,0.799856206992958,0.0352891808063751,0.188186394640031
"178",1,1.1,0.805801333,"Exp1",1,"Exp1",0.758630388901518,0.94452835305611,0.1938867117941,0.944260142366422,0.0352891808063751,0.235552346386884
