"","curDur","WMSize","NSub","Exp","model","wp","mu_r","sig_r","predY","mu_post","log_lik"
"17200",1.78,3,9,"Exp3","Exp3",0.555977432134449,1.30962767403768,0.261296045329909,1.30888772860978,0.208494164889683,-0.0660369821564554
"17201",1.79,3,9,"Exp3","Exp3",0.555977432134449,1.31289261357419,0.261752323545982,1.31443321117417,0.210981692784243,-0.0846453741279951
"17202",1.8,3,9,"Exp3","Exp3",0.555977432134449,1.31614747446255,0.262208594641168,1.31745129704955,0.213455362512797,-0.0770162976584905
"17203",0.4,5,9,"Exp3","Exp3",0.555977432134449,0.690346333626371,0.241922621328706,0.687601478613293,-0.454388945472339,0.0104055097534692
"17204",0.41,5,9,"Exp3","Exp3",0.555977432134449,0.69794035662163,0.240565653913372,0.698026817637757,-0.443424868222653,0.00564216208548088
"17205",0.42,5,9,"Exp3","Exp3",0.555977432134449,0.705432300685499,0.239299696173637,0.704185450988818,-0.432725011491246,0.0136002799996196
"17206",0.43,5,9,"Exp3","Exp3",0.555977432134449,0.712825924530576,0.238119176027648,0.716691692823361,-0.422276939608018,0.0157821389019151
"17207",0.44,5,9,"Exp3","Exp3",0.555977432134449,0.720124764736899,0.237018959049705,0.72219414981408,-0.412069074691895,0.0220642909866651
"17208",0.45,5,9,"Exp3","Exp3",0.555977432134449,0.727332153603676,0.235994305309601,0.724312897068163,-0.402090619529192,0.0248785550354342
"17209",0.46,5,9,"Exp3","Exp3",0.555977432134449,0.734451235203483,0.235040831347318,0.734563436261911,-0.392331488929043,0.023040259928746
"17210",0.47,5,9,"Exp3","Exp3",0.555977432134449,0.741484979854869,0.234154476571755,0.74055035802225,-0.382782248461788,0.034272694964698
"17211",0.48,5,9,"Exp3","Exp3",0.555977432134449,0.748436197199388,0.233331473483835,0.749877536024366,-0.373434059647442,0.0463595912871171
"17212",0.49,5,9,"Exp3","Exp3",0.555977432134449,0.755307548043749,0.232568321216459,0.755505890333772,-0.364278630796126,0.0421125040005745
"17213",0.5,5,9,"Exp3","Exp3",0.555977432134449,0.762101555106423,0.231861761960222,0.762309585149709,-0.355308172815165,0.049860957336369
"17214",0.51,5,9,"Exp3","Exp3",0.555977432134449,0.768820612789834,0.231208759907401,0.765584400640892,-0.346515359392631,0.0487393812408437
"17215",0.52,5,9,"Exp3","Exp3",0.555977432134449,0.775466996083793,0.230606482399905,0.776592637733431,-0.337893291047327,0.0452400644410523
"17216",0.53,5,9,"Exp3","Exp3",0.555977432134449,0.782042868692542,0.23005228301149,0.781054727486843,-0.329435462603235,0.0591226305951269
"17217",0.54,5,9,"Exp3","Exp3",0.555977432134449,0.788550290466442,0.229543686332065,0.790634985707263,-0.321135733704295,0.0389926358160356
"17218",0.55,5,9,"Exp3","Exp3",0.555977432134449,0.794991224209503,0.22907837425368,0.796288735887179,-0.312988302034721,0.0378486091699593
"17219",0.56,5,9,"Exp3","Exp3",0.555977432134449,0.801367541925538,0.228654173584636,0.803680635406476,-0.304987678952322,0.0711195257674115
"17220",0.57,5,9,"Exp3","Exp3",0.555977432134449,0.807681030558397,0.228269044841042,0.805500960716188,-0.297128667278512,0.0567413349631721
"17221",0.58,5,9,"Exp3","Exp3",0.555977432134449,0.813933397275361,0.227921072084642,0.817287897022253,-0.289406341019931,0.0534351384446949
"17222",0.59,5,9,"Exp3","Exp3",0.555977432134449,0.8201262743373,0.227608453692407,0.818622396932403,-0.281816026823528,0.0720486878013013
"17223",0.6,5,9,"Exp3","Exp3",0.555977432134449,0.826261223594325,0.227329493957716,0.827846564737273,-0.274353286990268,0.0608136275562106
"17224",0.61,5,9,"Exp3","Exp3",0.555977432134449,0.832339740641483,0.227082595435224,0.830943143565043,-0.267013903892866,0.0809884430562402
"17225",0.62,5,9,"Exp3","Exp3",0.555977432134449,0.838363258665324,0.226866251952178,0.83718702576523,-0.259793865660547,0.0563162382944891
"17226",0.63,5,9,"Exp3","Exp3",0.555977432134449,0.844333152008946,0.226679042218087,0.847614314739874,-0.252689353009175,0.0603999333261066
"17227",0.64,5,9,"Exp3","Exp3",0.555977432134449,0.850250739480231,0.226519623972625,0.852528665233384,-0.245696727108519,0.0746956588118205
"17228",0.65,5,9,"Exp3","Exp3",0.555977432134449,0.856117287425494,0.226386728618572,0.853705159858362,-0.238812518390153,0.0681849872023838
"17229",0.66,5,9,"Exp3","Exp3",0.555977432134449,0.861934012588511,0.226279156292598,0.866506721404846,-0.232033416209824,0.071139529232117
"17230",0.67,5,9,"Exp3","Exp3",0.555977432134449,0.867702084772934,0.226195771331975,0.86603615146479,-0.225356259287174,0.0718397727741291
"17231",0.68,5,9,"Exp3","Exp3",0.555977432134449,0.873422629324331,0.226135498099901,0.876137951888212,-0.218778026853707,0.063245515230238
"17232",0.69,5,9,"Exp3","Exp3",0.555977432134449,0.879096729446534,0.22609731713614,0.879409865294413,-0.212295830446973,0.0773946742384983
"17233",0.7,5,9,"Exp3","Exp3",0.555977432134449,0.884725428365596,0.226080261603236,0.8850814667421,-0.205906906295148,0.0775308429170891
"17234",0.71,5,9,"Exp3","Exp3",0.555977432134449,0.890309731353404,0.226083414001692,0.889206132161568,-0.199608608241784,0.0662550840296254
"17235",0.72,5,9,"Exp3","Exp3",0.555977432134449,0.895850607621892,0.226105903130217,0.893440155187844,-0.193398401165371,0.0697446691657823
"17236",0.73,5,9,"Exp3","Exp3",0.555977432134449,0.901348992097809,0.226146901269633,0.899068294595258,-0.187273854852775,0.0548102309956448
