,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
mu_p[8],0.162,0.038,0.093,0.238,0.0,0.0,11123.0,6522.0,1.0
mu_p[9],-0.133,0.132,-0.375,0.125,0.002,0.001,7769.0,5352.0,1.0
mu_p[10],0.009,0.022,-0.033,0.052,0.0,0.0,11992.0,6009.0,1.0
mu_p[11],0.089,0.034,0.024,0.15,0.0,0.0,8337.0,6606.0,1.0
mu_p[12],-0.262,0.037,-0.329,-0.192,0.0,0.0,10006.0,6429.0,1.0
mu_p[13],-0.054,0.039,-0.127,0.02,0.0,0.0,9324.0,6438.0,1.0
mu_p[14],0.115,0.093,-0.05,0.3,0.001,0.001,8215.0,5330.0,1.0
mu_p[15],-0.516,0.122,-0.742,-0.293,0.001,0.001,8953.0,4559.0,1.0
sig_n,0.003,0.001,0.002,0.004,0.0,0.0,1009.0,1776.0,1.0
var_p,0.049,0.011,0.031,0.069,0.0,0.0,751.0,1191.0,1.0
var_s[0],0.076,0.009,0.06,0.092,0.0,0.0,11398.0,6072.0,1.0
var_s[1],0.045,0.004,0.037,0.053,0.0,0.0,10813.0,6045.0,1.0
var_s[2],0.111,0.013,0.088,0.134,0.0,0.0,15447.0,5475.0,1.0
var_s[3],0.191,0.027,0.143,0.243,0.0,0.0,14116.0,5746.0,1.0
var_s[4],0.097,0.01,0.079,0.118,0.0,0.0,11529.0,5375.0,1.0
var_s[5],0.024,0.002,0.02,0.029,0.0,0.0,11850.0,5667.0,1.0
var_s[6],0.05,0.005,0.04,0.06,0.0,0.0,12672.0,5521.0,1.0
var_s[7],0.086,0.01,0.069,0.105,0.0,0.0,9872.0,6358.0,1.0
var_s[8],0.165,0.021,0.129,0.207,0.0,0.0,10488.0,6498.0,1.0
var_s[9],0.033,0.004,0.026,0.042,0.0,0.0,11842.0,5415.0,1.0
var_s[10],0.123,0.014,0.097,0.148,0.0,0.0,14235.0,5408.0,1.0
var_s[11],0.117,0.013,0.093,0.141,0.0,0.0,11975.0,5763.0,1.0
var_s[12],0.06,0.006,0.05,0.072,0.0,0.0,14146.0,5866.0,1.0
var_s[13],0.062,0.006,0.05,0.073,0.0,0.0,13400.0,5760.0,1.0
var_s[14],0.048,0.006,0.037,0.059,0.0,0.0,11416.0,6119.0,1.0
var_s[15],0.041,0.004,0.032,0.049,0.0,0.0,11110.0,5930.0,1.0
